0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
07079,7부두,68,2분,2020/06/09 07:01:33
07045,문현교차로,68,,2020/06/09 07:01:35
03145,시민회관,68,2분,2020/06/09 07:01:37
03150,자유시장,68,3분,2020/06/09 07:01:38
05221,중앙시장,68,4분,2020/06/09 07:01:40
05227,범내골역,68,5분,2020/06/09 07:01:41
05712,서면한전,68,1분,2020/06/09 07:01:43
05710,서면역.서면지하상가,68,2분,2020/06/09 07:01:45
05190,롯데호텔백화점(서면역),68,5분,2020/06/09 07:01:47
05194,부암역,68,7분,2020/06/09 07:01:48
05268,가야시장(가야역),68,8분,2020/06/09 07:01:50
05069,가야1치안센터,68,1분,2020/06/09 07:01:52
05109,가야전신전화국,68,1분,2020/06/09 07:01:53
05283,개금삼거리,68,2분,2020/06/09 07:01:55
05345,개금역,68,1분,2020/06/09 07:01:57
05110,냉정고개,68,2분,2020/06/09 07:01:59
15111,경남정보대(냉정역),68,2분,2020/06/09 07:02:00
15116,럭키아파트(주례역),68,4분,2020/06/09 07:02:02
15125,주례사거리,68,6분,2020/06/09 07:02:04
15151,부산구치소,68,7분,2020/06/09 07:02:05
15153,학장,68,7분,2020/06/09 07:02:07
15163,학장교차로,68,1분,2020/06/09 07:02:09
15166,학장교,68,3분,2020/06/09 07:02:10
15167,학장중학교,68,4분,2020/06/09 07:02:12
15173,반도보라아파트,68,5분,2020/06/09 07:02:14
15176,엄궁중학교,68,6분,2020/06/09 07:02:15
15216,엄궁럭키아파트,68,,2020/06/09 07:02:17
15188,엄궁삼거리,68,1분,2020/06/09 07:02:19
15201,엄궁동주민센터,68,2분,2020/06/09 07:02:21
15198,엄궁한신1차아파트,68,,2020/06/09 07:02:22
10075,하단SK뷰아파트앞,68,2분,2020/06/09 07:02:24
10088,동아대입구,68,4분,2020/06/09 07:02:26
10084,에덴공원,68,5분,2020/06/09 07:02:28
10232,하단교차로,68,1분,2020/06/09 07:02:29
10077,하단역,68,4분,2020/06/09 07:02:31
10078,하단역,68,7분,2020/06/09 07:02:33
10081,하단교차로,68,3분,2020/06/09 07:02:35
10087,에덴공원,68,4분,2020/06/09 07:02:37
10092,동아대입구,68,5분,2020/06/09 07:02:38
10093,동산삼거리,68,5분,2020/06/09 07:02:40
15199,엄궁한신1차아파트,68,8분,2020/06/09 07:02:42
15200,엄궁동주민센터,68,,2020/06/09 07:02:43
15189,엄궁시장,68,1분,2020/06/09 07:02:45
15196,엄궁사거리,68,2분,2020/06/09 07:02:47
15186,엄궁럭키아파트,68,3분,2020/06/09 07:02:48
15175,엄궁중학교,68,4분,2020/06/09 07:02:50
15174,반도보라아파트,68,5분,2020/06/09 07:02:52
15168,학장중학교,68,6분,2020/06/09 07:02:54
15165,학장교,68,7분,2020/06/09 07:02:55
15164,학장교차로,68,,2020/06/09 07:02:57
15154,동양아파트,68,2분,2020/06/09 07:02:58
15152,부산구치소,68,,2020/06/09 07:03:00
15124,주례사거리,68,2분,2020/06/09 07:03:02
15118,럭키아파트(주례역),68,3분,2020/06/09 07:03:03
15115,좋은삼선병원,68,4분,2020/06/09 07:03:05
15113,경남정보대(냉정역),68,5분,2020/06/09 07:03:07
05112,냉정고개,68,6분,2020/06/09 07:03:08
05343,개금역,68,7분,2020/06/09 07:03:10
05144,개금삼거리,68,1분,2020/06/09 07:03:12
05060,동의대학교입구(동의대역),68,2분,2020/06/09 07:03:13
05006,가야1치안센터,68,3분,2020/06/09 07:03:15
05269,가야시장(가야역),68,5분,2020/06/09 07:03:17
05195,부암역,68,6분,2020/06/09 07:03:19
05319,롯데호텔백화점(서면역),68,9분,2020/06/09 07:03:20
05236,서면시장,68,10분,2020/06/09 07:03:22
05234,서면복개로,68,1분,2020/06/09 07:03:24
05230,부산진초등학교,68,2분,2020/06/09 07:03:25
05215,중앙시장,68,4분,2020/06/09 07:03:27
03149,자유시장,68,,2020/06/09 07:03:28
07079,7부두,68,,2020/06/09 07:03:30
07045,문현교차로,68,2분,2020/06/09 07:03:32
03145,시민회관,68,4분,2020/06/09 07:03:33
03150,자유시장,68,,2020/06/09 07:03:35
05221,중앙시장,68,1분,2020/06/09 07:03:36
05227,범내골역,68,3분,2020/06/09 07:03:38
05712,서면한전,68,3분,2020/06/09 07:03:39
05710,서면역.서면지하상가,68,,2020/06/09 07:03:41
05190,롯데호텔백화점(서면역),68,3분,2020/06/09 07:03:43
05194,부암역,68,5분,2020/06/09 07:03:44
05268,가야시장(가야역),68,6분,2020/06/09 07:03:46
05069,가야1치안센터,68,8분,2020/06/09 07:03:48
05109,가야전신전화국,68,1분,2020/06/09 07:03:49
05283,개금삼거리,68,2분,2020/06/09 07:03:51
05345,개금역,68,1분,2020/06/09 07:03:52
05110,냉정고개,68,,2020/06/09 07:03:54
15111,경남정보대(냉정역),68,,2020/06/09 07:03:55
15116,럭키아파트(주례역),68,2분,2020/06/09 07:03:57
15125,주례사거리,68,4분,2020/06/09 07:03:58
15151,부산구치소,68,5분,2020/06/09 07:04:00
15153,학장,68,5분,2020/06/09 07:04:01
15163,학장교차로,68,7분,2020/06/09 07:04:03
15166,학장교,68,,2020/06/09 07:04:05
15167,학장중학교,68,,2020/06/09 07:04:06
15173,반도보라아파트,68,1분,2020/06/09 07:04:08
15176,엄궁중학교,68,3분,2020/06/09 07:04:09
15216,엄궁럭키아파트,68,3분,2020/06/09 07:04:11
15188,엄궁삼거리,68,5분,2020/06/09 07:04:12
15201,엄궁동주민센터,68,,2020/06/09 07:04:14
15198,엄궁한신1차아파트,68,1분,2020/06/09 07:04:16
10075,하단SK뷰아파트앞,68,1분,2020/06/09 07:04:17
10088,동아대입구,68,3분,2020/06/09 07:04:19
10084,에덴공원,68,3분,2020/06/09 07:04:21
10232,하단교차로,68,,2020/06/09 07:04:23
10077,하단역,68,4분,2020/06/09 07:04:24
10078,하단역,68,6분,2020/06/09 07:04:26
10081,하단교차로,68,10분,2020/06/09 07:04:27
10087,에덴공원,68,1분,2020/06/09 07:04:29
10092,동아대입구,68,2분,2020/06/09 07:04:31
10093,동산삼거리,68,2분,2020/06/09 07:04:32
15199,엄궁한신1차아파트,68,5분,2020/06/09 07:04:34
15200,엄궁동주민센터,68,6분,2020/06/09 07:04:35
