0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
07079,7부두,68,,2020/06/08 17:00:47
07045,문현교차로,68,2분,2020/06/08 17:00:49
03145,시민회관,68,,2020/06/08 17:00:50
03150,자유시장,68,1분,2020/06/08 17:00:52
05221,중앙시장,68,2분,2020/06/08 17:00:53
05227,범내골역,68,4분,2020/06/08 17:00:55
05712,서면한전,68,5분,2020/06/08 17:00:57
05710,서면역.서면지하상가,68,,2020/06/08 17:00:59
05190,롯데호텔백화점(서면역),68,4분,2020/06/08 17:01:00
05194,부암역,68,1분,2020/06/08 17:01:02
05268,가야시장(가야역),68,2분,2020/06/08 17:01:04
05069,가야1치안센터,68,4분,2020/06/08 17:01:06
05109,가야전신전화국,68,6분,2020/06/08 17:01:08
05283,개금삼거리,68,,2020/06/08 17:01:09
05345,개금역,68,1분,2020/06/08 17:01:11
05110,냉정고개,68,2분,2020/06/08 17:01:12
15111,경남정보대(냉정역),68,3분,2020/06/08 17:01:14
15116,럭키아파트(주례역),68,,2020/06/08 17:01:16
15125,주례사거리,68,2분,2020/06/08 17:01:17
15151,부산구치소,68,4분,2020/06/08 17:01:19
15153,학장,68,4분,2020/06/08 17:01:21
15163,학장교차로,68,2분,2020/06/08 17:01:22
15166,학장교,68,3분,2020/06/08 17:01:24
15167,학장중학교,68,4분,2020/06/08 17:01:26
15173,반도보라아파트,68,5분,2020/06/08 17:01:27
15176,엄궁중학교,68,6분,2020/06/08 17:01:29
15216,엄궁럭키아파트,68,,2020/06/08 17:01:31
15188,엄궁삼거리,68,,2020/06/08 17:01:32
15201,엄궁동주민센터,68,1분,2020/06/08 17:01:34
15198,엄궁한신1차아파트,68,2분,2020/06/08 17:01:36
10075,하단SK뷰아파트앞,68,4분,2020/06/08 17:01:38
10088,동아대입구,68,6분,2020/06/08 17:01:39
10084,에덴공원,68,6분,2020/06/08 17:01:41
10232,하단교차로,68,1분,2020/06/08 17:01:43
10077,하단역,68,,2020/06/08 17:01:45
10078,하단역,68,6분,2020/06/08 17:01:46
10081,하단교차로,68,3분,2020/06/08 17:01:48
10087,에덴공원,68,4분,2020/06/08 17:01:50
10092,동아대입구,68,5분,2020/06/08 17:01:52
10093,동산삼거리,68,6분,2020/06/08 17:01:53
15199,엄궁한신1차아파트,68,,2020/06/08 17:01:55
15200,엄궁동주민센터,68,1분,2020/06/08 17:01:57
15189,엄궁시장,68,2분,2020/06/08 17:01:58
15196,엄궁사거리,68,3분,2020/06/08 17:02:00
15186,엄궁럭키아파트,68,3분,2020/06/08 17:02:02
15175,엄궁중학교,68,5분,2020/06/08 17:02:03
15174,반도보라아파트,68,5분,2020/06/08 17:02:05
15168,학장중학교,68,7분,2020/06/08 17:02:07
15165,학장교,68,8분,2020/06/08 17:02:08
15164,학장교차로,68,9분,2020/06/08 17:02:10
15154,동양아파트,68,11분,2020/06/08 17:02:11
15152,부산구치소,68,1분,2020/06/08 17:02:13
15124,주례사거리,68,2분,2020/06/08 17:02:15
15118,럭키아파트(주례역),68,3분,2020/06/08 17:02:16
15115,좋은삼선병원,68,,2020/06/08 17:02:18
15113,경남정보대(냉정역),68,1분,2020/06/08 17:02:20
05112,냉정고개,68,2분,2020/06/08 17:02:21
05343,개금역,68,3분,2020/06/08 17:02:23
05144,개금삼거리,68,4분,2020/06/08 17:02:25
05060,동의대학교입구(동의대역),68,6분,2020/06/08 17:02:26
05006,가야1치안센터,68,7분,2020/06/08 17:02:28
05269,가야시장(가야역),68,,2020/06/08 17:02:30
05195,부암역,68,2분,2020/06/08 17:02:31
05319,롯데호텔백화점(서면역),68,4분,2020/06/08 17:02:33
05236,서면시장,68,,2020/06/08 17:02:35
05234,서면복개로,68,1분,2020/06/08 17:02:37
05230,부산진초등학교,68,3분,2020/06/08 17:02:39
05215,중앙시장,68,5분,2020/06/08 17:02:40
03149,자유시장,68,6분,2020/06/08 17:02:42
07079,7부두,68,4분,2020/06/08 17:02:44
07045,문현교차로,68,1분,2020/06/08 17:02:45
03145,시민회관,68,3분,2020/06/08 17:02:47
03150,자유시장,68,4분,2020/06/08 17:02:48
05221,중앙시장,68,,2020/06/08 17:02:50
05227,범내골역,68,2분,2020/06/08 17:02:51
05712,서면한전,68,3분,2020/06/08 17:02:53
05710,서면역.서면지하상가,68,4분,2020/06/08 17:02:55
05190,롯데호텔백화점(서면역),68,2분,2020/06/08 17:02:56
05194,부암역,68,4분,2020/06/08 17:02:58
05268,가야시장(가야역),68,1분,2020/06/08 17:03:00
05069,가야1치안센터,68,2분,2020/06/08 17:03:01
05109,가야전신전화국,68,4분,2020/06/08 17:03:03
05283,개금삼거리,68,5분,2020/06/08 17:03:04
05345,개금역,68,,2020/06/08 17:03:06
05110,냉정고개,68,1분,2020/06/08 17:03:07
15111,경남정보대(냉정역),68,1분,2020/06/08 17:03:09
15116,럭키아파트(주례역),68,2분,2020/06/08 17:03:10
15125,주례사거리,68,1분,2020/06/08 17:03:12
15151,부산구치소,68,2분,2020/06/08 17:03:13
15153,학장,68,3분,2020/06/08 17:03:15
15163,학장교차로,68,1분,2020/06/08 17:03:16
15166,학장교,68,3분,2020/06/08 17:03:18
15167,학장중학교,68,4분,2020/06/08 17:03:20
15173,반도보라아파트,68,5분,2020/06/08 17:03:21
15176,엄궁중학교,68,6분,2020/06/08 17:03:23
15216,엄궁럭키아파트,68,7분,2020/06/08 17:03:24
15188,엄궁삼거리,68,1분,2020/06/08 17:03:26
15201,엄궁동주민센터,68,2분,2020/06/08 17:03:27
15198,엄궁한신1차아파트,68,1분,2020/06/08 17:03:29
10075,하단SK뷰아파트앞,68,3분,2020/06/08 17:03:31
