0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
09727,운촌,40,1분,2020/06/03 17:02:10
09723,동백역,40,1분,2020/06/03 17:02:12
09721,부산문화여고,40,2분,2020/06/03 17:02:14
09719,올림픽교차로,40,4분,2020/06/03 17:02:16
09717,벡스코 시립미술관,40,5분,2020/06/03 17:02:17
09259,센텀시티역 벡스코,40,6분,2020/06/03 17:02:19
09138,신세계센텀시티,40,7분,2020/06/03 17:02:21
14030,수영현대아파트(민락역),40,11분,2020/06/03 17:02:23
14046,수영교차로(수영역),40,,2020/06/03 17:02:25
14056,수영구보건소,40,3분,2020/06/03 17:02:26
14059,광안역,40,5분,2020/06/03 17:02:28
14071,수영중학교,40,6분,2020/06/03 17:02:30
14074,금련산역,40,7분,2020/06/03 17:02:31
14080,금련산청소년수련원,40,,2020/06/03 17:02:33
14087,대남교차로(남천역),40,3분,2020/06/03 17:02:35
07006,경성대 부경대역,40,4분,2020/06/03 17:02:37
07013,경성대학교,40,6분,2020/06/03 17:02:39
07016,대연동제일은행,40,7분,2020/06/03 17:02:40
07063,못골시장,40,8분,2020/06/03 17:02:42
07165,남구청(못골역),40,10분,2020/06/03 17:02:44
07058,대연고개,40,10분,2020/06/03 17:02:45
07053,지게골역,40,,2020/06/03 17:02:47
07047,문현교차로,40,2분,2020/06/03 17:02:49
03143,자성대,40,4분,2020/06/03 17:02:51
03134,부산진시장,40,,2020/06/03 17:02:52
03108,부산진역,40,3분,2020/06/03 17:02:54
03097,YMCA,40,5분,2020/06/03 17:02:56
03089,초량역,40,5분,2020/06/03 17:02:57
03058,부산역,40,7분,2020/06/03 17:02:59
01033,영주동,40,9분,2020/06/03 17:03:01
01042,중앙동(중앙역),40,10분,2020/06/03 17:03:02
01047,제일은행앞,40,11분,2020/06/03 17:03:04
01097,국제시장,40,13분,2020/06/03 17:03:06
01112,보수동책방골목,40,,2020/06/03 17:03:07
01090,보수사거리,40,1분,2020/06/03 17:03:09
02061,영락교회,40,2분,2020/06/03 17:03:11
02058,동아대부민캠퍼스,40,3분,2020/06/03 17:03:12
02053,서부교회,40,4분,2020/06/03 17:03:14
02062,영락교회,40,7분,2020/06/03 17:03:16
01091,보수사거리,40,8분,2020/06/03 17:03:18
01111,보수동책방골목,40,9분,2020/06/03 17:03:19
01093,국제시장,40,10분,2020/06/03 17:03:21
01096,국제시장.부산근대역사관,40,10분,2020/06/03 17:03:23
01041,중앙동(중앙역),40,2분,2020/06/03 17:03:24
01032,영주동,40,2분,2020/06/03 17:03:26
03063,부산역,40,5분,2020/06/03 17:03:28
03092,초량역,40,8분,2020/06/03 17:03:30
03096,YMCA,40,9분,2020/06/03 17:03:31
03122,부산진역,40,10분,2020/06/03 17:03:33
03132,부산진시장,40,13분,2020/06/03 17:03:35
03148,범일역,40,,2020/06/03 17:03:36
03149,자유시장,40,1분,2020/06/03 17:03:38
03144,시민회관,40,2분,2020/06/03 17:03:40
07051,문현교차로,40,5분,2020/06/03 17:03:42
07052,지게골역,40,6분,2020/06/03 17:03:44
07231,대연고개,40,7분,2020/06/03 17:03:46
07164,남구청(못골역),40,8분,2020/06/03 17:03:48
07061,못골시장,40,,2020/06/03 17:03:49
07015,대연동제일은행,40,2분,2020/06/03 17:03:51
07014,경성대학교,40,3분,2020/06/03 17:03:53
07007,경성대 부경대역,40,4분,2020/06/03 17:03:55
14083,남천역,40,7분,2020/06/03 17:03:57
14082,금련산청소년수련원,40,9분,2020/06/03 17:03:58
14072,광안2동우편취급국,40,10분,2020/06/03 17:04:00
14070,수영중학교,40,11분,2020/06/03 17:04:02
14061,광안역,40,1분,2020/06/03 17:04:04
14053,수영역,40,3분,2020/06/03 17:04:05
14094,수영교차로(수영역),40,5분,2020/06/03 17:04:07
14031,수영현대아파트(민락역),40,7분,2020/06/03 17:04:09
09137,신세계센텀시티,40,9분,2020/06/03 17:04:10
09136,센텀시티역 벡스코,40,,2020/06/03 17:04:12
09718,올림픽교차로 환승센터,40,5분,2020/06/03 17:04:14
09720,올림픽교차로,40,7분,2020/06/03 17:04:16
09722,부산문화여고,40,8분,2020/06/03 17:04:17
09724,동백역,40,9분,2020/06/03 17:04:19
09728,운촌,40,10분,2020/06/03 17:04:21
09101,신동아아파트,40,12분,2020/06/03 17:04:22
09098,우1치안센터,40,13분,2020/06/03 17:04:24
09095,해운대관광고등학교,40,13분,2020/06/03 17:04:26
09092,우일시장,40,15분,2020/06/03 17:04:27
09253,해운대구청어귀삼거리,40,17분,2020/06/03 17:04:29
09091,건널목삼거리,40,1분,2020/06/03 17:04:31
09078,해운대고교,40,2분,2020/06/03 17:04:32
09067,부대앞,40,3분,2020/06/03 17:04:34
09069,양운초등학교,40,5분,2020/06/03 17:04:36
09064,대림3차아파트,40,5분,2020/06/03 17:04:37
09055,대림1차아파트,40,6분,2020/06/03 17:04:39
09052,대동상가,40,7분,2020/06/03 17:04:41
09048,동부아파트,40,,2020/06/03 17:04:42
09045,동신아파트,40,,2020/06/03 17:04:44
09043,부흥고 해운대백병원,40,1분,2020/06/03 17:04:46
09258,대우2차아파트,40,3분,2020/06/03 17:04:47
09011,송정1단지주공,40,6분,2020/06/03 17:04:49
09049,송정해수욕장입구,40,7분,2020/06/03 17:04:51
09007,동해선 송정역,40,,2020/06/03 17:04:53
09727,운촌,40,6분,2020/06/03 17:04:54
09723,동백역,40,7분,2020/06/03 17:04:56
09721,부산문화여고,40,1분,2020/06/03 17:04:57
09719,올림픽교차로,40,2분,2020/06/03 17:04:59
09717,벡스코 시립미술관,40,3분,2020/06/03 17:05:00
09259,센텀시티역 벡스코,40,5분,2020/06/03 17:05:02
09138,신세계센텀시티,40,5분,2020/06/03 17:05:04
14030,수영현대아파트(민락역),40,9분,2020/06/03 17:05:05
14046,수영교차로(수영역),40,11분,2020/06/03 17:05:07
14056,수영구보건소,40,1분,2020/06/03 17:05:08
14059,광안역,40,2분,2020/06/03 17:05:10
14071,수영중학교,40,4분,2020/06/03 17:05:11
14074,금련산역,40,5분,2020/06/03 17:05:13
14080,금련산청소년수련원,40,6분,2020/06/03 17:05:15
14087,대남교차로(남천역),40,,2020/06/03 17:05:16
07006,경성대 부경대역,40,2분,2020/06/03 17:05:18
07013,경성대학교,40,3분,2020/06/03 17:05:19
07016,대연동제일은행,40,4분,2020/06/03 17:05:21
07063,못골시장,40,6분,2020/06/03 17:05:23
07165,남구청(못골역),40,7분,2020/06/03 17:05:24
07058,대연고개,40,8분,2020/06/03 17:05:26
07053,지게골역,40,9분,2020/06/03 17:05:27
07047,문현교차로,40,11분,2020/06/03 17:05:29
03143,자성대,40,1분,2020/06/03 17:05:31
03134,부산진시장,40,2분,2020/06/03 17:05:32
03108,부산진역,40,,2020/06/03 17:05:34
03097,YMCA,40,1분,2020/06/03 17:05:36
03089,초량역,40,2분,2020/06/03 17:05:37
03058,부산역,40,3분,2020/06/03 17:05:39
01033,영주동,40,6분,2020/06/03 17:05:40
01042,중앙동(중앙역),40,7분,2020/06/03 17:05:42
01047,제일은행앞,40,8분,2020/06/03 17:05:44
01097,국제시장,40,9분,2020/06/03 17:05:45
01112,보수동책방골목,40,10분,2020/06/03 17:05:47
01090,보수사거리,40,12분,2020/06/03 17:05:48
02061,영락교회,40,13분,2020/06/03 17:05:50
02058,동아대부민캠퍼스,40,,2020/06/03 17:05:51
02053,서부교회,40,1분,2020/06/03 17:05:53
02062,영락교회,40,6분,2020/06/03 17:05:54
01091,보수사거리,40,8분,2020/06/03 17:05:56
01111,보수동책방골목,40,9분,2020/06/03 17:05:57
01093,국제시장,40,9분,2020/06/03 17:05:59
01096,국제시장.부산근대역사관,40,10분,2020/06/03 17:06:00
01041,중앙동(중앙역),40,13분,2020/06/03 17:06:02
01032,영주동,40,14분,2020/06/03 17:06:04
03063,부산역,40,2분,2020/06/03 17:06:05
03092,초량역,40,5분,2020/06/03 17:06:07
03096,YMCA,40,6분,2020/06/03 17:06:08
03122,부산진역,40,7분,2020/06/03 17:06:10
03132,부산진시장,40,10분,2020/06/03 17:06:12
03148,범일역,40,12분,2020/06/03 17:06:13
03149,자유시장,40,13분,2020/06/03 17:06:15
03144,시민회관,40,14분,2020/06/03 17:06:16
07051,문현교차로,40,3분,2020/06/03 17:06:18
07052,지게골역,40,4분,2020/06/03 17:06:19
07231,대연고개,40,5분,2020/06/03 17:06:21
07164,남구청(못골역),40,6분,2020/06/03 17:06:23
07061,못골시장,40,7분,2020/06/03 17:06:24
07015,대연동제일은행,40,1분,2020/06/03 17:06:26
07014,경성대학교,40,2분,2020/06/03 17:06:27
07007,경성대 부경대역,40,4분,2020/06/03 17:06:29
14083,남천역,40,6분,2020/06/03 17:06:30
14082,금련산청소년수련원,40,8분,2020/06/03 17:06:32
14072,광안2동우편취급국,40,10분,2020/06/03 17:06:34
14070,수영중학교,40,10분,2020/06/03 17:06:35
14061,광안역,40,11분,2020/06/03 17:06:37
14053,수영역,40,,2020/06/03 17:06:38
14094,수영교차로(수영역),40,3분,2020/06/03 17:06:40
14031,수영현대아파트(민락역),40,4분,2020/06/03 17:06:42
09137,신세계센텀시티,40,6분,2020/06/03 17:06:43
09136,센텀시티역 벡스코,40,8분,2020/06/03 17:06:45
09718,올림픽교차로 환승센터,40,4분,2020/06/03 17:06:46
09720,올림픽교차로,40,6분,2020/06/03 17:06:48
09722,부산문화여고,40,7분,2020/06/03 17:06:50
09724,동백역,40,8분,2020/06/03 17:06:51
