0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
15117,럭키아파트(주례역),138-1,10분,2020/06/04 07:02:54
15121,주례1동주민센터,138-1,12분,2020/06/04 07:02:55
15283,온골마을입구,138-1,12분,2020/06/04 07:02:57
15098,북부산세무서(감전역),138-1,13분,2020/06/04 07:02:59
15081,삼대한의원,138-1,1분,2020/06/04 07:03:00
15254,사상우체국,138-1,1분,2020/06/04 07:03:02
15073,서부시외버스터미널(사상역),138-1,5분,2020/06/04 07:03:03
15069,르네시떼,138-1,9분,2020/06/04 07:03:05
15085,감전동수문앞,138-1,11분,2020/06/04 07:03:06
15143,감전동,138-1,13분,2020/06/04 07:03:08
15072,서부시외버스터미널(사상역),138-1,15분,2020/06/04 07:03:09
15255,사상우체국,138-1,1분,2020/06/04 07:03:11
15082,삼대한의원,138-1,2분,2020/06/04 07:03:13
15097,북부산세무서(감전역),138-1,3분,2020/06/04 07:03:14
15284,온골마을입구,138-1,4분,2020/06/04 07:03:16
15122,주례1동주민센터,138-1,5분,2020/06/04 07:03:18
15118,럭키아파트(주례역),138-1,7분,2020/06/04 07:03:19
15115,좋은삼선병원,138-1,9분,2020/06/04 07:03:21
15113,경남정보대(냉정역),138-1,10분,2020/06/04 07:03:22
05112,냉정고개,138-1,11분,2020/06/04 07:03:24
05146,개금역.개금초등학교,138-1,1분,2020/06/04 07:03:26
05147,개금3동주민센터,138-1,2분,2020/06/04 07:03:27
05148,한국신발관,138-1,2분,2020/06/04 07:03:29
05149,개포초등학교,138-1,2분,2020/06/04 07:03:30
05150,개금주공아파트,138-1,3분,2020/06/04 07:03:32
05152,당평초등학교,138-1,4분,2020/06/04 07:03:33
05154,당감1치안센터,138-1,5분,2020/06/04 07:03:35
05158,진양교차로,138-1,7분,2020/06/04 07:03:36
05193,부암역.당감입구,138-1,9분,2020/06/04 07:03:38
05321,롯데호텔백화점(서면역),138-1,12분,2020/06/04 07:03:39
05277,서면부속상가,138-1,13분,2020/06/04 07:03:41
05253,NC서면점,138-1,,2020/06/04 07:03:42
05257,전포사거리,138-1,1분,2020/06/04 07:03:44
05259,경남공고(전포역),138-1,2분,2020/06/04 07:03:45
07034,문전교차로,138-1,5분,2020/06/04 07:03:47
07168,국제금융센터(부산은행역),138-1,5분,2020/06/04 07:03:48
07035,성동초등학교후문,138-1,7분,2020/06/04 07:03:50
07067,국제금융센터(부산은행역),138-1,2분,2020/06/04 07:03:52
07043,문전교차로,138-1,3분,2020/06/04 07:03:53
05356,경남공고(전포역),138-1,5분,2020/06/04 07:03:54
05357,전포사거리,138-1,6분,2020/06/04 07:03:56
05358,NC서면점,138-1,9분,2020/06/04 07:03:57
05190,롯데호텔백화점(서면역),138-1,16분,2020/06/04 07:03:59
05192,부암역.당감입구,138-1,17분,2020/06/04 07:04:01
05340,진양교차로,138-1,20분,2020/06/04 07:04:02
05155,당감1치안센터,138-1,20분,2020/06/04 07:04:04
05153,당평초등학교,138-1,22분,2020/06/04 07:04:05
05292,당감3동우체국,138-1,,2020/06/04 07:04:07
05101,개금주공아파트,138-1,2분,2020/06/04 07:04:08
05102,개포초등학교,138-1,2분,2020/06/04 07:04:10
05103,한국신발관,138-1,4분,2020/06/04 07:04:12
05104,개금3동주민센터,138-1,5분,2020/06/04 07:04:13
05108,개금역.개금초등학교,138-1,6분,2020/06/04 07:04:15
05110,냉정고개,138-1,7분,2020/06/04 07:04:16
15111,경남정보대(냉정역),138-1,8분,2020/06/04 07:04:18
15117,럭키아파트(주례역),138-1,9분,2020/06/04 07:04:20
15121,주례1동주민센터,138-1,11분,2020/06/04 07:04:21
15283,온골마을입구,138-1,12분,2020/06/04 07:04:23
15098,북부산세무서(감전역),138-1,13분,2020/06/04 07:04:25
15081,삼대한의원,138-1,14분,2020/06/04 07:04:26
15254,사상우체국,138-1,15분,2020/06/04 07:04:28
15073,서부시외버스터미널(사상역),138-1,4분,2020/06/04 07:04:29
15069,르네시떼,138-1,7분,2020/06/04 07:04:31
15085,감전동수문앞,138-1,10분,2020/06/04 07:04:32
15143,감전동,138-1,11분,2020/06/04 07:04:34
15072,서부시외버스터미널(사상역),138-1,14분,2020/06/04 07:04:35
15255,사상우체국,138-1,16분,2020/06/04 07:04:37
15082,삼대한의원,138-1,,2020/06/04 07:04:38
15097,북부산세무서(감전역),138-1,2분,2020/06/04 07:04:40
15284,온골마을입구,138-1,3분,2020/06/04 07:04:42
15122,주례1동주민센터,138-1,4분,2020/06/04 07:04:43
15118,럭키아파트(주례역),138-1,6분,2020/06/04 07:04:45
15115,좋은삼선병원,138-1,8분,2020/06/04 07:04:46
15113,경남정보대(냉정역),138-1,9분,2020/06/04 07:04:48
05112,냉정고개,138-1,10분,2020/06/04 07:04:50
05146,개금역.개금초등학교,138-1,11분,2020/06/04 07:04:51
05147,개금3동주민센터,138-1,12분,2020/06/04 07:04:53
05148,한국신발관,138-1,,2020/06/04 07:04:54
05149,개포초등학교,138-1,1분,2020/06/04 07:04:56
05150,개금주공아파트,138-1,1분,2020/06/04 07:04:57
05152,당평초등학교,138-1,3분,2020/06/04 07:04:59
05154,당감1치안센터,138-1,4분,2020/06/04 07:05:00
05158,진양교차로,138-1,6분,2020/06/04 07:05:02
05193,부암역.당감입구,138-1,7분,2020/06/04 07:05:04
05321,롯데호텔백화점(서면역),138-1,10분,2020/06/04 07:05:05
05277,서면부속상가,138-1,12분,2020/06/04 07:05:07
05253,NC서면점,138-1,13분,2020/06/04 07:05:08
05257,전포사거리,138-1,14분,2020/06/04 07:05:10
05259,경남공고(전포역),138-1,1분,2020/06/04 07:05:11
07034,문전교차로,138-1,3분,2020/06/04 07:05:13
07168,국제금융센터(부산은행역),138-1,4분,2020/06/04 07:05:14
07035,성동초등학교후문,138-1,5분,2020/06/04 07:05:16
07067,국제금융센터(부산은행역),138-1,,2020/06/04 07:05:17
07043,문전교차로,138-1,1분,2020/06/04 07:05:19
05356,경남공고(전포역),138-1,3분,2020/06/04 07:05:20
05357,전포사거리,138-1,4분,2020/06/04 07:05:22
05358,NC서면점,138-1,7분,2020/06/04 07:05:23
05190,롯데호텔백화점(서면역),138-1,14분,2020/06/04 07:05:25
05192,부암역.당감입구,138-1,15분,2020/06/04 07:05:26
05340,진양교차로,138-1,18분,2020/06/04 07:05:28
05155,당감1치안센터,138-1,18분,2020/06/04 07:05:29
05153,당평초등학교,138-1,20분,2020/06/04 07:05:31
05292,당감3동우체국,138-1,21분,2020/06/04 07:05:32
05101,개금주공아파트,138-1,23분,2020/06/04 07:05:34
05102,개포초등학교,138-1,,2020/06/04 07:05:36
05103,한국신발관,138-1,2분,2020/06/04 07:05:37
05104,개금3동주민센터,138-1,3분,2020/06/04 07:05:39
05108,개금역.개금초등학교,138-1,4분,2020/06/04 07:05:40
05110,냉정고개,138-1,5분,2020/06/04 07:05:42
15111,경남정보대(냉정역),138-1,6분,2020/06/04 07:05:43
15117,럭키아파트(주례역),138-1,7분,2020/06/04 07:05:45
15121,주례1동주민센터,138-1,9분,2020/06/04 07:05:46
15283,온골마을입구,138-1,9분,2020/06/04 07:05:48
15098,북부산세무서(감전역),138-1,10분,2020/06/04 07:05:50
15081,삼대한의원,138-1,12분,2020/06/04 07:05:51
15254,사상우체국,138-1,12분,2020/06/04 07:05:53
15073,서부시외버스터미널(사상역),138-1,4분,2020/06/04 07:05:54
15069,르네시떼,138-1,7분,2020/06/04 07:05:56
15085,감전동수문앞,138-1,10분,2020/06/04 07:05:57
15143,감전동,138-1,11분,2020/06/04 07:05:59
15072,서부시외버스터미널(사상역),138-1,13분,2020/06/04 07:06:00
15255,사상우체국,138-1,14분,2020/06/04 07:06:02
15082,삼대한의원,138-1,15분,2020/06/04 07:06:04
15097,북부산세무서(감전역),138-1,,2020/06/04 07:06:05
15284,온골마을입구,138-1,1분,2020/06/04 07:06:07
15122,주례1동주민센터,138-1,1분,2020/06/04 07:06:08
15118,럭키아파트(주례역),138-1,4분,2020/06/04 07:06:10
15115,좋은삼선병원,138-1,5분,2020/06/04 07:06:11
15113,경남정보대(냉정역),138-1,6분,2020/06/04 07:06:13
05112,냉정고개,138-1,7분,2020/06/04 07:06:15
05146,개금역.개금초등학교,138-1,9분,2020/06/04 07:06:16
05147,개금3동주민센터,138-1,9분,2020/06/04 07:06:18
05148,한국신발관,138-1,10분,2020/06/04 07:06:19
05149,개포초등학교,138-1,11분,2020/06/04 07:06:21
05150,개금주공아파트,138-1,11분,2020/06/04 07:06:22
05152,당평초등학교,138-1,1분,2020/06/04 07:06:24
05154,당감1치안센터,138-1,2분,2020/06/04 07:06:25
05158,진양교차로,138-1,4분,2020/06/04 07:06:27
05193,부암역.당감입구,138-1,5분,2020/06/04 07:06:29
05321,롯데호텔백화점(서면역),138-1,8분,2020/06/04 07:06:30
05277,서면부속상가,138-1,10분,2020/06/04 07:06:32
05253,NC서면점,138-1,11분,2020/06/04 07:06:33
05257,전포사거리,138-1,13분,2020/06/04 07:06:35
05259,경남공고(전포역),138-1,14분,2020/06/04 07:06:37
07034,문전교차로,138-1,2분,2020/06/04 07:06:38
07168,국제금융센터(부산은행역),138-1,2분,2020/06/04 07:06:40
07035,성동초등학교후문,138-1,4분,2020/06/04 07:06:41
07067,국제금융센터(부산은행역),138-1,21분,2020/06/04 07:06:43
07043,문전교차로,138-1,21분,2020/06/04 07:06:44
05356,경남공고(전포역),138-1,2분,2020/06/04 07:06:46
05357,전포사거리,138-1,3분,2020/06/04 07:06:47
05358,NC서면점,138-1,6분,2020/06/04 07:06:49
05190,롯데호텔백화점(서면역),138-1,12분,2020/06/04 07:06:50
05192,부암역.당감입구,138-1,14분,2020/06/04 07:06:52
05340,진양교차로,138-1,16분,2020/06/04 07:06:53
05155,당감1치안센터,138-1,17분,2020/06/04 07:06:55
05153,당평초등학교,138-1,19분,2020/06/04 07:06:56
05292,당감3동우체국,138-1,20분,2020/06/04 07:06:58
05101,개금주공아파트,138-1,21분,2020/06/04 07:07:00
05102,개포초등학교,138-1,22분,2020/06/04 07:07:01
05103,한국신발관,138-1,1분,2020/06/04 07:07:03
05104,개금3동주민센터,138-1,2분,2020/06/04 07:07:04
05108,개금역.개금초등학교,138-1,3분,2020/06/04 07:07:06
05110,냉정고개,138-1,5분,2020/06/04 07:07:07
15111,경남정보대(냉정역),138-1,5분,2020/06/04 07:07:09
15117,럭키아파트(주례역),138-1,7분,2020/06/04 07:07:11
15121,주례1동주민센터,138-1,8분,2020/06/04 07:07:12
15283,온골마을입구,138-1,9분,2020/06/04 07:07:14
15098,북부산세무서(감전역),138-1,10분,2020/06/04 07:07:15
15081,삼대한의원,138-1,11분,2020/06/04 07:07:17
15254,사상우체국,138-1,12분,2020/06/04 07:07:19
15073,서부시외버스터미널(사상역),138-1,16분,2020/06/04 07:07:20
15069,르네시떼,138-1,3분,2020/06/04 07:07:22
15085,감전동수문앞,138-1,5분,2020/06/04 07:07:23
15143,감전동,138-1,5분,2020/06/04 07:07:25
15072,서부시외버스터미널(사상역),138-1,12분,2020/06/04 07:07:26
15255,사상우체국,138-1,13분,2020/06/04 07:07:28
15082,삼대한의원,138-1,15분,2020/06/04 07:07:29
15097,북부산세무서(감전역),138-1,16분,2020/06/04 07:07:31
15284,온골마을입구,138-1,16분,2020/06/04 07:07:33
15122,주례1동주민센터,138-1,,2020/06/04 07:07:34
15118,럭키아파트(주례역),138-1,2분,2020/06/04 07:07:36
15115,좋은삼선병원,138-1,3분,2020/06/04 07:07:37
15113,경남정보대(냉정역),138-1,5분,2020/06/04 07:07:39
05112,냉정고개,138-1,6분,2020/06/04 07:07:41
05146,개금역.개금초등학교,138-1,7분,2020/06/04 07:07:42
05147,개금3동주민센터,138-1,8분,2020/06/04 07:07:44
05148,한국신발관,138-1,8분,2020/06/04 07:07:45
05149,개포초등학교,138-1,9분,2020/06/04 07:07:47
05150,개금주공아파트,138-1,10분,2020/06/04 07:07:48
05152,당평초등학교,138-1,,2020/06/04 07:07:50
05154,당감1치안센터,138-1,1분,2020/06/04 07:07:51
05158,진양교차로,138-1,2분,2020/06/04 07:07:53
05193,부암역.당감입구,138-1,4분,2020/06/04 07:07:55
05321,롯데호텔백화점(서면역),138-1,7분,2020/06/04 07:07:56
05277,서면부속상가,138-1,9분,2020/06/04 07:07:58
05253,NC서면점,138-1,10분,2020/06/04 07:07:59
05257,전포사거리,138-1,11분,2020/06/04 07:08:01
05259,경남공고(전포역),138-1,13분,2020/06/04 07:08:02
07034,문전교차로,138-1,,2020/06/04 07:08:04
07168,국제금융센터(부산은행역),138-1,1분,2020/06/04 07:08:05
07035,성동초등학교후문,138-1,2분,2020/06/04 07:08:07
07067,국제금융센터(부산은행역),138-1,17분,2020/06/04 07:08:08
07043,문전교차로,138-1,17분,2020/06/04 07:08:10
