0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
05295,초읍삼거리,81,도착정보 없음,2020/06/09 17:00:54
05353,어린이대공원,81,도착정보 없음,2020/06/09 17:00:55
05042,어린이대공원입구,81,도착정보 없음,2020/06/09 17:00:57
05044,삼광사입구,81,도착정보 없음,2020/06/09 17:00:58
05046,성곡시장입구,81,도착정보 없음,2020/06/09 17:01:00
05047,성곡시장,81,,2020/06/09 17:01:02
05051,LG사이언스홀,81,2분,2020/06/09 17:01:03
05163,부암교차로,81,3분,2020/06/09 17:01:05
05165,부산진구청,81,5분,2020/06/09 17:01:07
05188,부전시장입구,81,6분,2020/06/09 17:01:08
05711,서면역.서면지하상가,81,2분,2020/06/09 17:01:10
05713,서면한전,81,1분,2020/06/09 17:01:12
05229,범내골역,81,2분,2020/06/09 17:01:13
05217,중앙시장,81,4분,2020/06/09 17:01:15
03139,범일역,81,5분,2020/06/09 17:01:17
03134,부산진시장,81,6분,2020/06/09 17:01:19
03107,봉생병원,81,2분,2020/06/09 17:01:20
03108,부산진역,81,3분,2020/06/09 17:01:22
03100,고관입구,81,,2020/06/09 17:01:24
03081,초량역,81,3분,2020/06/09 17:01:25
03058,부산역,81,4분,2020/06/09 17:01:27
01031,영주동,81,1분,2020/06/09 17:01:29
01042,중앙동(중앙역),81,3분,2020/06/09 17:01:30
01041,중앙동(중앙역),81,1분,2020/06/09 17:01:32
01032,영주동,81,2분,2020/06/09 17:01:34
03060,부산역,81,4분,2020/06/09 17:01:36
03091,초량역,81,1분,2020/06/09 17:01:37
03095,YMCA,81,1분,2020/06/09 17:01:39
03121,부산진역,81,3분,2020/06/09 17:01:41
03131,부산진시장,81,6분,2020/06/09 17:01:42
03140,범일역.범일동부산은행,81,6분,2020/06/09 17:01:44
05218,중앙시장,81,,2020/06/09 17:01:46
05227,범내골역,81,1분,2020/06/09 17:01:47
05712,서면한전,81,2분,2020/06/09 17:01:49
05710,서면역.서면지하상가,81,3분,2020/06/09 17:01:50
05186,부전시장입구,81,도착정보 없음,2020/06/09 17:01:52
05166,부산진구청,81,5분,2020/06/09 17:01:54
05164,부암교차로,81,6분,2020/06/09 17:01:56
05050,부산시설공단,81,2분,2020/06/09 17:01:57
05048,성곡시장,81,3분,2020/06/09 17:01:59
05045,삼광사입구,81,4분,2020/06/09 17:02:01
05043,어린이대공원입구,81,1분,2020/06/09 17:02:02
05354,어린이대공원,81,1분,2020/06/09 17:02:04
05295,초읍삼거리,81,도착정보 없음,2020/06/09 17:02:05
05353,어린이대공원,81,도착정보 없음,2020/06/09 17:02:07
05042,어린이대공원입구,81,도착정보 없음,2020/06/09 17:02:08
05044,삼광사입구,81,도착정보 없음,2020/06/09 17:02:10
05046,성곡시장입구,81,도착정보 없음,2020/06/09 17:02:11
05047,성곡시장,81,도착정보 없음,2020/06/09 17:02:13
05051,LG사이언스홀,81,1분,2020/06/09 17:02:15
05163,부암교차로,81,2분,2020/06/09 17:02:16
05165,부산진구청,81,4분,2020/06/09 17:02:18
05188,부전시장입구,81,5분,2020/06/09 17:02:19
05711,서면역.서면지하상가,81,2분,2020/06/09 17:02:21
05713,서면한전,81,3분,2020/06/09 17:02:22
05229,범내골역,81,,2020/06/09 17:02:24
05217,중앙시장,81,2분,2020/06/09 17:02:26
03139,범일역,81,3분,2020/06/09 17:02:27
03134,부산진시장,81,4분,2020/06/09 17:02:29
03107,봉생병원,81,1분,2020/06/09 17:02:30
03108,부산진역,81,2분,2020/06/09 17:02:32
03100,고관입구,81,3분,2020/06/09 17:02:34
03081,초량역,81,2분,2020/06/09 17:02:35
03058,부산역,81,3분,2020/06/09 17:02:37
01031,영주동,81,,2020/06/09 17:02:39
01042,중앙동(중앙역),81,1분,2020/06/09 17:02:40
