0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
07079,7부두,68,2분,2020/06/10 07:01:37
07045,문현교차로,68,,2020/06/10 07:01:38
03145,시민회관,68,2분,2020/06/10 07:01:40
03150,자유시장,68,3분,2020/06/10 07:01:42
05221,중앙시장,68,4분,2020/06/10 07:01:43
05227,범내골역,68,6분,2020/06/10 07:01:45
05712,서면한전,68,7분,2020/06/10 07:01:46
05710,서면역.서면지하상가,68,,2020/06/10 07:01:48
05190,롯데호텔백화점(서면역),68,4분,2020/06/10 07:01:50
05194,부암역,68,5분,2020/06/10 07:01:52
05268,가야시장(가야역),68,6분,2020/06/10 07:01:53
05069,가야1치안센터,68,1분,2020/06/10 07:01:55
05109,가야전신전화국,68,1분,2020/06/10 07:01:57
05283,개금삼거리,68,2분,2020/06/10 07:01:59
05345,개금역,68,1분,2020/06/10 07:02:00
05110,냉정고개,68,2분,2020/06/10 07:02:02
15111,경남정보대(냉정역),68,2분,2020/06/10 07:02:03
15116,럭키아파트(주례역),68,1분,2020/06/10 07:02:05
15125,주례사거리,68,3분,2020/06/10 07:02:07
15151,부산구치소,68,4분,2020/06/10 07:02:08
15153,학장,68,4분,2020/06/10 07:02:10
15163,학장교차로,68,2분,2020/06/10 07:02:12
15166,학장교,68,3분,2020/06/10 07:02:13
15167,학장중학교,68,4분,2020/06/10 07:02:15
15173,반도보라아파트,68,1분,2020/06/10 07:02:17
15176,엄궁중학교,68,2분,2020/06/10 07:02:19
15216,엄궁럭키아파트,68,3분,2020/06/10 07:02:20
15188,엄궁삼거리,68,4분,2020/06/10 07:02:22
15201,엄궁동주민센터,68,5분,2020/06/10 07:02:24
15198,엄궁한신1차아파트,68,,2020/06/10 07:02:25
10075,하단SK뷰아파트앞,68,2분,2020/06/10 07:02:27
10088,동아대입구,68,,2020/06/10 07:02:29
10084,에덴공원,68,1분,2020/06/10 07:02:31
10232,하단교차로,68,2분,2020/06/10 07:02:32
10077,하단역,68,,2020/06/10 07:02:34
10078,하단역,68,3분,2020/06/10 07:02:36
10081,하단교차로,68,7분,2020/06/10 07:02:38
10087,에덴공원,68,1분,2020/06/10 07:02:40
10092,동아대입구,68,2분,2020/06/10 07:02:41
10093,동산삼거리,68,1분,2020/06/10 07:02:43
15199,엄궁한신1차아파트,68,5분,2020/06/10 07:02:45
15200,엄궁동주민센터,68,5분,2020/06/10 07:02:47
15189,엄궁시장,68,6분,2020/06/10 07:02:49
15196,엄궁사거리,68,7분,2020/06/10 07:02:51
15186,엄궁럭키아파트,68,,2020/06/10 07:02:52
15175,엄궁중학교,68,1분,2020/06/10 07:02:54
15174,반도보라아파트,68,2분,2020/06/10 07:02:56
15168,학장중학교,68,3분,2020/06/10 07:02:57
15165,학장교,68,4분,2020/06/10 07:02:59
15164,학장교차로,68,5분,2020/06/10 07:03:01
15154,동양아파트,68,1분,2020/06/10 07:03:03
15152,부산구치소,68,3분,2020/06/10 07:03:04
15124,주례사거리,68,4분,2020/06/10 07:03:06
15118,럭키아파트(주례역),68,,2020/06/10 07:03:07
15115,좋은삼선병원,68,2분,2020/06/10 07:03:09
15113,경남정보대(냉정역),68,3분,2020/06/10 07:03:11
05112,냉정고개,68,4분,2020/06/10 07:03:12
05343,개금역,68,4분,2020/06/10 07:03:14
05144,개금삼거리,68,6분,2020/06/10 07:03:16
05060,동의대학교입구(동의대역),68,7분,2020/06/10 07:03:17
05006,가야1치안센터,68,1분,2020/06/10 07:03:19
05269,가야시장(가야역),68,2분,2020/06/10 07:03:21
05195,부암역,68,3분,2020/06/10 07:03:23
05319,롯데호텔백화점(서면역),68,6분,2020/06/10 07:03:24
05236,서면시장,68,7분,2020/06/10 07:03:26
05234,서면복개로,68,9분,2020/06/10 07:03:27
05230,부산진초등학교,68,,2020/06/10 07:03:29
05215,중앙시장,68,2분,2020/06/10 07:03:31
03149,자유시장,68,3분,2020/06/10 07:03:32
07079,7부두,68,,2020/06/10 07:03:34
07045,문현교차로,68,2분,2020/06/10 07:03:35
03145,시민회관,68,,2020/06/10 07:03:37
03150,자유시장,68,1분,2020/06/10 07:03:38
05221,중앙시장,68,2분,2020/06/10 07:03:40
05227,범내골역,68,4분,2020/06/10 07:03:41
05712,서면한전,68,5분,2020/06/10 07:03:43
05710,서면역.서면지하상가,68,6분,2020/06/10 07:03:45
05190,롯데호텔백화점(서면역),68,9분,2020/06/10 07:03:46
05194,부암역,68,2분,2020/06/10 07:03:48
05268,가야시장(가야역),68,3분,2020/06/10 07:03:50
05069,가야1치안센터,68,4분,2020/06/10 07:03:51
05109,가야전신전화국,68,1분,2020/06/10 07:03:53
05283,개금삼거리,68,2분,2020/06/10 07:03:54
05345,개금역,68,1분,2020/06/10 07:03:56
05110,냉정고개,68,2분,2020/06/10 07:03:57
15111,경남정보대(냉정역),68,,2020/06/10 07:03:59
15116,럭키아파트(주례역),68,2분,2020/06/10 07:04:00
15125,주례사거리,68,1분,2020/06/10 07:04:02
15151,부산구치소,68,2분,2020/06/10 07:04:04
15153,학장,68,3분,2020/06/10 07:04:05
15163,학장교차로,68,2분,2020/06/10 07:04:07
15166,학장교,68,3분,2020/06/10 07:04:08
15167,학장중학교,68,4분,2020/06/10 07:04:10
15173,반도보라아파트,68,5분,2020/06/10 07:04:11
15176,엄궁중학교,68,6분,2020/06/10 07:04:13
15216,엄궁럭키아파트,68,7분,2020/06/10 07:04:14
15188,엄궁삼거리,68,1분,2020/06/10 07:04:16
15201,엄궁동주민센터,68,2분,2020/06/10 07:04:18
15198,엄궁한신1차아파트,68,3분,2020/06/10 07:04:19
10075,하단SK뷰아파트앞,68,1분,2020/06/10 07:04:21
10088,동아대입구,68,3분,2020/06/10 07:04:22
10084,에덴공원,68,4분,2020/06/10 07:04:24
10232,하단교차로,68,5분,2020/06/10 07:04:26
10077,하단역,68,4분,2020/06/10 07:04:27
10078,하단역,68,7분,2020/06/10 07:04:29
10081,하단교차로,68,3분,2020/06/10 07:04:31
10087,에덴공원,68,5분,2020/06/10 07:04:32
10092,동아대입구,68,5분,2020/06/10 07:04:34
10093,동산삼거리,68,6분,2020/06/10 07:04:35
15199,엄궁한신1차아파트,68,2분,2020/06/10 07:04:37
15200,엄궁동주민센터,68,3분,2020/06/10 07:04:39
15189,엄궁시장,68,4분,2020/06/10 07:04:40
15196,엄궁사거리,68,5분,2020/06/10 07:04:42
15186,엄궁럭키아파트,68,6분,2020/06/10 07:04:43
15175,엄궁중학교,68,7분,2020/06/10 07:04:45
15174,반도보라아파트,68,,2020/06/10 07:04:46
15168,학장중학교,68,2분,2020/06/10 07:04:48
15165,학장교,68,3분,2020/06/10 07:04:49
15164,학장교차로,68,4분,2020/06/10 07:04:51
15154,동양아파트,68,1분,2020/06/10 07:04:52
15152,부산구치소,68,3분,2020/06/10 07:04:54
15124,주례사거리,68,4분,2020/06/10 07:04:55
15118,럭키아파트(주례역),68,5분,2020/06/10 07:04:57
15115,좋은삼선병원,68,7분,2020/06/10 07:04:59
15113,경남정보대(냉정역),68,1분,2020/06/10 07:05:01
05112,냉정고개,68,2분,2020/06/10 07:05:02
05343,개금역,68,3분,2020/06/10 07:05:04
05144,개금삼거리,68,4분,2020/06/10 07:05:05
05060,동의대학교입구(동의대역),68,5분,2020/06/10 07:05:07
05006,가야1치안센터,68,,2020/06/10 07:05:08
05269,가야시장(가야역),68,1분,2020/06/10 07:05:10
05195,부암역,68,2분,2020/06/10 07:05:12
05319,롯데호텔백화점(서면역),68,5분,2020/06/10 07:05:13
05236,서면시장,68,6분,2020/06/10 07:05:15
05234,서면복개로,68,7분,2020/06/10 07:05:16
05230,부산진초등학교,68,9분,2020/06/10 07:05:18
05215,중앙시장,68,,2020/06/10 07:05:20
03149,자유시장,68,1분,2020/06/10 07:05:21
07079,7부두,68,6분,2020/06/10 07:05:23
07045,문현교차로,68,8분,2020/06/10 07:05:24
03145,시민회관,68,2분,2020/06/10 07:05:26
03150,자유시장,68,3분,2020/06/10 07:05:27
05221,중앙시장,68,,2020/06/10 07:05:29
05227,범내골역,68,2분,2020/06/10 07:05:30
05712,서면한전,68,3분,2020/06/10 07:05:32
05710,서면역.서면지하상가,68,4분,2020/06/10 07:05:34
05190,롯데호텔백화점(서면역),68,7분,2020/06/10 07:05:35
05194,부암역,68,,2020/06/10 07:05:37
05268,가야시장(가야역),68,1분,2020/06/10 07:05:38
05069,가야1치안센터,68,3분,2020/06/10 07:05:40
05109,가야전신전화국,68,5분,2020/06/10 07:05:42
05283,개금삼거리,68,,2020/06/10 07:05:43
05345,개금역,68,2분,2020/06/10 07:05:45
05110,냉정고개,68,,2020/06/10 07:05:46
15111,경남정보대(냉정역),68,1분,2020/06/10 07:05:48
15116,럭키아파트(주례역),68,2분,2020/06/10 07:05:50
15125,주례사거리,68,1분,2020/06/10 07:05:51
15151,부산구치소,68,,2020/06/10 07:05:53
15153,학장,68,1분,2020/06/10 07:05:54
15163,학장교차로,68,,2020/06/10 07:05:56
15166,학장교,68,1분,2020/06/10 07:05:57
15167,학장중학교,68,2분,2020/06/10 07:05:59
