0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
01041,중앙동(중앙역),17,2분,2020/06/06 17:00:49
01032,영주동,17,2분,2020/06/06 17:00:51
03060,부산역,17,5분,2020/06/06 17:00:53
03095,YMCA,17,8분,2020/06/06 17:00:54
03120,부산진역,17,9분,2020/06/06 17:00:56
03138,좌천동가구거리(좌천역),17,12분,2020/06/06 17:00:58
03175,한성기린아파트,17,13분,2020/06/06 17:00:59
03015,범곡교차로,17,14분,2020/06/06 17:01:01
05227,범내골역,17,2분,2020/06/06 17:01:03
05712,서면한전,17,4분,2020/06/06 17:01:04
05710,서면역.서면지하상가,17,5분,2020/06/06 17:01:06
05189,롯데호텔백화점(서면역),17,2분,2020/06/06 17:01:08
05192,부암역.당감입구,17,4분,2020/06/06 17:01:10
05340,진양교차로,17,6분,2020/06/06 17:01:11
05155,당감1치안센터,17,7분,2020/06/06 17:01:14
05087,당감초등학교,17,,2020/06/06 17:01:15
05084,화승삼성아파트,17,2분,2020/06/06 17:01:17
05320,(구)당감4동주민센터,17,3분,2020/06/06 17:01:19
05008,청수탕,17,4분,2020/06/06 17:01:20
05074,용사촌입구,17,4분,2020/06/06 17:01:22
05302,동원초등학교,17,5분,2020/06/06 17:01:23
05290,선암사입구,17,6분,2020/06/06 17:01:25
05236,서면시장,17,4분,2020/06/06 17:01:27
05233,서면복개로,17,5분,2020/06/06 17:01:28
05228,범내골역,17,8분,2020/06/06 17:01:30
03002,범곡교차로,17,1분,2020/06/06 17:01:31
03136,좌천동가구거리(좌천역),17,3분,2020/06/06 17:01:33
03107,봉생병원,17,2분,2020/06/06 17:01:35
03111,부산진역,17,3분,2020/06/06 17:01:36
03099,고관입구,17,4분,2020/06/06 17:01:38
03082,초량역,17,1분,2020/06/06 17:01:40
03054,부산역,17,3분,2020/06/06 17:01:41
01031,영주동,17,4분,2020/06/06 17:01:43
01042,중앙동(중앙역),17,5분,2020/06/06 17:01:44
01056,부산데파트,17,7분,2020/06/06 17:01:46
01073,남포동,17,1분,2020/06/06 17:01:48
02091,자갈치역.충무동교차로,17,2분,2020/06/06 17:01:49
02102,남부민시장입구,17,4분,2020/06/06 17:01:51
02109,남부민초등학교,17,6분,2020/06/06 17:01:53
02114,천마우편취급국,17,7분,2020/06/06 17:01:54
02122,남부민2동주민센터,17,8분,2020/06/06 17:01:56
02123,부산관광고교,17,8분,2020/06/06 17:01:57
02124,신익아파트,17,9분,2020/06/06 17:01:59
01041,중앙동(중앙역),17,1분,2020/06/06 17:02:01
01032,영주동,17,2분,2020/06/06 17:02:02
03060,부산역,17,4분,2020/06/06 17:02:04
03095,YMCA,17,8분,2020/06/06 17:02:05
03120,부산진역,17,9분,2020/06/06 17:02:07
03138,좌천동가구거리(좌천역),17,11분,2020/06/06 17:02:09
03175,한성기린아파트,17,12분,2020/06/06 17:02:10
03015,범곡교차로,17,13분,2020/06/06 17:02:12
05227,범내골역,17,2분,2020/06/06 17:02:13
05712,서면한전,17,4분,2020/06/06 17:02:15
05710,서면역.서면지하상가,17,5분,2020/06/06 17:02:17
05189,롯데호텔백화점(서면역),17,8분,2020/06/06 17:02:18
05192,부암역.당감입구,17,1분,2020/06/06 17:02:20
05340,진양교차로,17,3분,2020/06/06 17:02:21
05155,당감1치안센터,17,4분,2020/06/06 17:02:23
05087,당감초등학교,17,6분,2020/06/06 17:02:24
05084,화승삼성아파트,17,,2020/06/06 17:02:26
05320,(구)당감4동주민센터,17,2분,2020/06/06 17:02:27
05008,청수탕,17,2분,2020/06/06 17:02:29
05074,용사촌입구,17,3분,2020/06/06 17:02:30
05302,동원초등학교,17,3분,2020/06/06 17:02:32
05290,선암사입구,17,5분,2020/06/06 17:02:33
05236,서면시장,17,2분,2020/06/06 17:02:35
05233,서면복개로,17,4분,2020/06/06 17:02:36
05228,범내골역,17,7분,2020/06/06 17:02:38
