0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
01041,중앙동(중앙역),17,8분,2020/06/09 07:01:04
01032,영주동,17,9분,2020/06/09 07:01:06
03060,부산역,17,2분,2020/06/09 07:01:08
03095,YMCA,17,6분,2020/06/09 07:01:10
03120,부산진역,17,7분,2020/06/09 07:01:12
03138,좌천동가구거리(좌천역),17,,2020/06/09 07:01:13
03175,한성기린아파트,17,1분,2020/06/09 07:01:15
03015,범곡교차로,17,2분,2020/06/09 07:01:17
05227,범내골역,17,5분,2020/06/09 07:01:18
05712,서면한전,17,6분,2020/06/09 07:01:20
05710,서면역.서면지하상가,17,,2020/06/09 07:01:22
05189,롯데호텔백화점(서면역),17,3분,2020/06/09 07:01:24
05192,부암역.당감입구,17,5분,2020/06/09 07:01:25
05340,진양교차로,17,7분,2020/06/09 07:01:27
05155,당감1치안센터,17,8분,2020/06/09 07:01:29
05087,당감초등학교,17,10분,2020/06/09 07:01:30
05084,화승삼성아파트,17,2분,2020/06/09 07:01:32
05320,(구)당감4동주민센터,17,3분,2020/06/09 07:01:34
05008,청수탕,17,3분,2020/06/09 07:01:35
05074,용사촌입구,17,4분,2020/06/09 07:01:37
05302,동원초등학교,17,4분,2020/06/09 07:01:38
05290,선암사입구,17,6분,2020/06/09 07:01:40
05236,서면시장,17,1분,2020/06/09 07:01:42
05233,서면복개로,17,3분,2020/06/09 07:01:43
05228,범내골역,17,5분,2020/06/09 07:01:45
03002,범곡교차로,17,2분,2020/06/09 07:01:47
03136,좌천동가구거리(좌천역),17,3분,2020/06/09 07:01:48
03107,봉생병원,17,5분,2020/06/09 07:01:50
03111,부산진역,17,6분,2020/06/09 07:01:52
03099,고관입구,17,7분,2020/06/09 07:01:53
03082,초량역,17,2분,2020/06/09 07:01:55
03054,부산역,17,4분,2020/06/09 07:01:57
01031,영주동,17,5분,2020/06/09 07:01:58
01042,중앙동(중앙역),17,6분,2020/06/09 07:02:00
01056,부산데파트,17,8분,2020/06/09 07:02:02
01073,남포동,17,1분,2020/06/09 07:02:04
02091,자갈치역.충무동교차로,17,3분,2020/06/09 07:02:05
02102,남부민시장입구,17,1분,2020/06/09 07:02:07
02109,남부민초등학교,17,2분,2020/06/09 07:02:09
02114,천마우편취급국,17,3분,2020/06/09 07:02:10
