0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
07079,7부두,68,1분,2020/06/04 17:00:23
07045,문현교차로,68,3분,2020/06/04 17:00:24
03145,시민회관,68,,2020/06/04 17:00:26
03150,자유시장,68,1분,2020/06/04 17:00:28
05221,중앙시장,68,2분,2020/06/04 17:00:30
05227,범내골역,68,4분,2020/06/04 17:00:31
05712,서면한전,68,1분,2020/06/04 17:00:33
05710,서면역.서면지하상가,68,2분,2020/06/04 17:00:35
05190,롯데호텔백화점(서면역),68,5분,2020/06/04 17:00:37
05194,부암역,68,1분,2020/06/04 17:00:39
05268,가야시장(가야역),68,2분,2020/06/04 17:00:41
05069,가야1치안센터,68,4분,2020/06/04 17:00:42
05109,가야전신전화국,68,6분,2020/06/04 17:00:44
05283,개금삼거리,68,,2020/06/04 17:00:46
05345,개금역,68,2분,2020/06/04 17:00:47
05110,냉정고개,68,,2020/06/04 17:00:49
15111,경남정보대(냉정역),68,1분,2020/06/04 17:00:51
15116,럭키아파트(주례역),68,2분,2020/06/04 17:00:53
15125,주례사거리,68,5분,2020/06/04 17:00:54
15151,부산구치소,68,6분,2020/06/04 17:00:56
15153,학장,68,6분,2020/06/04 17:00:58
15163,학장교차로,68,2분,2020/06/04 17:00:59
15166,학장교,68,3분,2020/06/04 17:01:01
15167,학장중학교,68,,2020/06/04 17:01:03
15173,반도보라아파트,68,1분,2020/06/04 17:01:05
15176,엄궁중학교,68,2분,2020/06/04 17:01:06
15216,엄궁럭키아파트,68,3분,2020/06/04 17:01:08
15188,엄궁삼거리,68,5분,2020/06/04 17:01:10
15201,엄궁동주민센터,68,5분,2020/06/04 17:01:11
15198,엄궁한신1차아파트,68,,2020/06/04 17:01:13
10075,하단SK뷰아파트앞,68,2분,2020/06/04 17:01:15
10088,동아대입구,68,4분,2020/06/04 17:01:17
10084,에덴공원,68,5분,2020/06/04 17:01:19
10232,하단교차로,68,6분,2020/06/04 17:01:21
10077,하단역,68,,2020/06/04 17:01:22
10078,하단역,68,2분,2020/06/04 17:01:24
10081,하단교차로,68,3분,2020/06/04 17:01:26
10087,에덴공원,68,5분,2020/06/04 17:01:27
10092,동아대입구,68,5분,2020/06/04 17:01:29
10093,동산삼거리,68,3분,2020/06/04 17:01:31
15199,엄궁한신1차아파트,68,2분,2020/06/04 17:01:33
15200,엄궁동주민센터,68,3분,2020/06/04 17:01:34
15189,엄궁시장,68,4분,2020/06/04 17:01:36
15196,엄궁사거리,68,5분,2020/06/04 17:01:38
15186,엄궁럭키아파트,68,,2020/06/04 17:01:39
15175,엄궁중학교,68,2분,2020/06/04 17:01:41
15174,반도보라아파트,68,2분,2020/06/04 17:01:43
15168,학장중학교,68,4분,2020/06/04 17:01:44
15165,학장교,68,5분,2020/06/04 17:01:46
15164,학장교차로,68,6분,2020/06/04 17:01:48
15154,동양아파트,68,7분,2020/06/04 17:01:50
15152,부산구치소,68,9분,2020/06/04 17:01:51
15124,주례사거리,68,10분,2020/06/04 17:01:53
15118,럭키아파트(주례역),68,11분,2020/06/04 17:01:54
15115,좋은삼선병원,68,13분,2020/06/04 17:01:56
15113,경남정보대(냉정역),68,14분,2020/06/04 17:01:58
05112,냉정고개,68,,2020/06/04 17:01:59
05343,개금역,68,1분,2020/06/04 17:02:01
05144,개금삼거리,68,1분,2020/06/04 17:02:03
05060,동의대학교입구(동의대역),68,2분,2020/06/04 17:02:04
05006,가야1치안센터,68,3분,2020/06/04 17:02:06
05269,가야시장(가야역),68,,2020/06/04 17:02:08
05195,부암역,68,2분,2020/06/04 17:02:10
05319,롯데호텔백화점(서면역),68,4분,2020/06/04 17:02:11
05236,서면시장,68,5분,2020/06/04 17:02:13
05234,서면복개로,68,6분,2020/06/04 17:02:15
05230,부산진초등학교,68,1분,2020/06/04 17:02:16
05215,중앙시장,68,3분,2020/06/04 17:02:18
03149,자유시장,68,1분,2020/06/04 17:02:20
07079,7부두,68,5분,2020/06/04 17:02:21
07045,문현교차로,68,1분,2020/06/04 17:02:23
03145,시민회관,68,3분,2020/06/04 17:02:24
03150,자유시장,68,,2020/06/04 17:02:26
05221,중앙시장,68,1분,2020/06/04 17:02:27
05227,범내골역,68,2분,2020/06/04 17:02:29
05712,서면한전,68,4분,2020/06/04 17:02:31
05710,서면역.서면지하상가,68,4분,2020/06/04 17:02:32
05190,롯데호텔백화점(서면역),68,3분,2020/06/04 17:02:34
05194,부암역,68,,2020/06/04 17:02:36
05268,가야시장(가야역),68,1분,2020/06/04 17:02:37
05069,가야1치안센터,68,3분,2020/06/04 17:02:39
05109,가야전신전화국,68,4분,2020/06/04 17:02:41
05283,개금삼거리,68,5분,2020/06/04 17:02:43
05345,개금역,68,1분,2020/06/04 17:02:44
05110,냉정고개,68,2분,2020/06/04 17:02:46
15111,경남정보대(냉정역),68,2분,2020/06/04 17:02:47
15116,럭키아파트(주례역),68,,2020/06/04 17:02:49
15125,주례사거리,68,2분,2020/06/04 17:02:50
15151,부산구치소,68,4분,2020/06/04 17:02:52
15153,학장,68,4분,2020/06/04 17:02:53
