0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
07079,7부두,68,,2020/06/09 17:01:01
07045,문현교차로,68,2분,2020/06/09 17:01:02
03145,시민회관,68,,2020/06/09 17:01:04
03150,자유시장,68,1분,2020/06/09 17:01:05
05221,중앙시장,68,2분,2020/06/09 17:01:07
05227,범내골역,68,4분,2020/06/09 17:01:09
05712,서면한전,68,,2020/06/09 17:01:10
05710,서면역.서면지하상가,68,1분,2020/06/09 17:01:12
05190,롯데호텔백화점(서면역),68,4분,2020/06/09 17:01:14
05194,부암역,68,6분,2020/06/09 17:01:16
05268,가야시장(가야역),68,,2020/06/09 17:01:17
05069,가야1치안센터,68,1분,2020/06/09 17:01:19
05109,가야전신전화국,68,3분,2020/06/09 17:01:21
05283,개금삼거리,68,4분,2020/06/09 17:01:22
05345,개금역,68,5분,2020/06/09 17:01:24
05110,냉정고개,68,6분,2020/06/09 17:01:26
15111,경남정보대(냉정역),68,7분,2020/06/09 17:01:27
15116,럭키아파트(주례역),68,8분,2020/06/09 17:01:29
15125,주례사거리,68,1분,2020/06/09 17:01:31
15151,부산구치소,68,2분,2020/06/09 17:01:32
15153,학장,68,2분,2020/06/09 17:01:34
15163,학장교차로,68,4분,2020/06/09 17:01:35
15166,학장교,68,1분,2020/06/09 17:01:37
15167,학장중학교,68,2분,2020/06/09 17:01:39
15173,반도보라아파트,68,3분,2020/06/09 17:01:40
15176,엄궁중학교,68,4분,2020/06/09 17:01:42
15216,엄궁럭키아파트,68,5분,2020/06/09 17:01:44
15188,엄궁삼거리,68,6분,2020/06/09 17:01:45
15201,엄궁동주민센터,68,7분,2020/06/09 17:01:47
15198,엄궁한신1차아파트,68,9분,2020/06/09 17:01:49
10075,하단SK뷰아파트앞,68,10분,2020/06/09 17:01:51
10088,동아대입구,68,1분,2020/06/09 17:01:52
10084,에덴공원,68,,2020/06/09 17:01:54
10232,하단교차로,68,1분,2020/06/09 17:01:56
10077,하단역,68,,2020/06/09 17:01:58
10078,하단역,68,3분,2020/06/09 17:02:01
10081,하단교차로,68,3분,2020/06/09 17:02:03
10087,에덴공원,68,4분,2020/06/09 17:02:04
10092,동아대입구,68,5분,2020/06/09 17:02:06
10093,동산삼거리,68,5분,2020/06/09 17:02:08
15199,엄궁한신1차아파트,68,2분,2020/06/09 17:02:09
15200,엄궁동주민센터,68,3분,2020/06/09 17:02:11
15189,엄궁시장,68,4분,2020/06/09 17:02:13
15196,엄궁사거리,68,,2020/06/09 17:02:15
15186,엄궁럭키아파트,68,1분,2020/06/09 17:02:16
15175,엄궁중학교,68,1분,2020/06/09 17:02:18
15174,반도보라아파트,68,2분,2020/06/09 17:02:20
15168,학장중학교,68,3분,2020/06/09 17:02:21
15165,학장교,68,4분,2020/06/09 17:02:23
15164,학장교차로,68,5분,2020/06/09 17:02:25
15154,동양아파트,68,1분,2020/06/09 17:02:26
15152,부산구치소,68,,2020/06/09 17:02:28
15124,주례사거리,68,2분,2020/06/09 17:02:30
15118,럭키아파트(주례역),68,1분,2020/06/09 17:02:31
15115,좋은삼선병원,68,,2020/06/09 17:02:33
15113,경남정보대(냉정역),68,1분,2020/06/09 17:02:35
05112,냉정고개,68,2분,2020/06/09 17:02:36
05343,개금역,68,3분,2020/06/09 17:02:38
05144,개금삼거리,68,4분,2020/06/09 17:02:39
05060,동의대학교입구(동의대역),68,6분,2020/06/09 17:02:41
05006,가야1치안센터,68,,2020/06/09 17:02:43
05269,가야시장(가야역),68,2분,2020/06/09 17:02:44
05195,부암역,68,3분,2020/06/09 17:02:46
05319,롯데호텔백화점(서면역),68,6분,2020/06/09 17:02:48
