0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
07079,7부두,68,5분,2020/06/04 07:00:46
07045,문현교차로,68,1분,2020/06/04 07:00:48
03145,시민회관,68,3분,2020/06/04 07:00:49
03150,자유시장,68,,2020/06/04 07:00:51
05221,중앙시장,68,1분,2020/06/04 07:00:52
05227,범내골역,68,3분,2020/06/04 07:00:54
05712,서면한전,68,4분,2020/06/04 07:00:56
05710,서면역.서면지하상가,68,5분,2020/06/04 07:00:58
05190,롯데호텔백화점(서면역),68,8분,2020/06/04 07:01:00
05194,부암역,68,11분,2020/06/04 07:01:02
05268,가야시장(가야역),68,,2020/06/04 07:01:03
05069,가야1치안센터,68,1분,2020/06/04 07:01:05
05109,가야전신전화국,68,1분,2020/06/04 07:01:07
05283,개금삼거리,68,2분,2020/06/04 07:01:09
05345,개금역,68,4분,2020/06/04 07:01:10
05110,냉정고개,68,,2020/06/04 07:01:12
15111,경남정보대(냉정역),68,,2020/06/04 07:01:14
15116,럭키아파트(주례역),68,2분,2020/06/04 07:01:15
15125,주례사거리,68,4분,2020/06/04 07:01:17
15151,부산구치소,68,5분,2020/06/04 07:01:19
15153,학장,68,6분,2020/06/04 07:01:21
15163,학장교차로,68,2분,2020/06/04 07:01:22
15166,학장교,68,3분,2020/06/04 07:01:24
15167,학장중학교,68,4분,2020/06/04 07:01:26
15173,반도보라아파트,68,5분,2020/06/04 07:01:27
15176,엄궁중학교,68,6분,2020/06/04 07:01:29
15216,엄궁럭키아파트,68,,2020/06/04 07:01:31
15188,엄궁삼거리,68,2분,2020/06/04 07:01:33
15201,엄궁동주민센터,68,,2020/06/04 07:01:34
15198,엄궁한신1차아파트,68,1분,2020/06/04 07:01:36
10075,하단SK뷰아파트앞,68,1분,2020/06/04 07:01:38
10088,동아대입구,68,3분,2020/06/04 07:01:40
10084,에덴공원,68,4분,2020/06/04 07:01:42
10232,하단교차로,68,,2020/06/04 07:01:44
10077,하단역,68,4분,2020/06/04 07:01:45
10078,하단역,68,7분,2020/06/04 07:01:47
10081,하단교차로,68,3분,2020/06/04 07:01:49
10087,에덴공원,68,5분,2020/06/04 07:01:51
10092,동아대입구,68,5분,2020/06/04 07:01:52
10093,동산삼거리,68,6분,2020/06/04 07:01:54
15199,엄궁한신1차아파트,68,2분,2020/06/04 07:01:56
15200,엄궁동주민센터,68,3분,2020/06/04 07:01:58
15189,엄궁시장,68,4분,2020/06/04 07:01:59
15196,엄궁사거리,68,5분,2020/06/04 07:02:01
15186,엄궁럭키아파트,68,6분,2020/06/04 07:02:03
15175,엄궁중학교,68,7분,2020/06/04 07:02:04
15174,반도보라아파트,68,8분,2020/06/04 07:02:06
15168,학장중학교,68,9분,2020/06/04 07:02:08
15165,학장교,68,1분,2020/06/04 07:02:10
15164,학장교차로,68,2분,2020/06/04 07:02:11
15154,동양아파트,68,3분,2020/06/04 07:02:13
15152,부산구치소,68,5분,2020/06/04 07:02:15
15124,주례사거리,68,6분,2020/06/04 07:02:16
15118,럭키아파트(주례역),68,7분,2020/06/04 07:02:18
15115,좋은삼선병원,68,9분,2020/06/04 07:02:20
15113,경남정보대(냉정역),68,10분,2020/06/04 07:02:21
05112,냉정고개,68,,2020/06/04 07:02:23
05343,개금역,68,1분,2020/06/04 07:02:25
05144,개금삼거리,68,3분,2020/06/04 07:02:26
05060,동의대학교입구(동의대역),68,4분,2020/06/04 07:02:29
05006,가야1치안센터,68,5분,2020/06/04 07:02:31
05269,가야시장(가야역),68,1분,2020/06/04 07:02:32
05195,부암역,68,2분,2020/06/04 07:02:34
05319,롯데호텔백화점(서면역),68,5분,2020/06/04 07:02:36
05236,서면시장,68,6분,2020/06/04 07:02:38
05234,서면복개로,68,7분,2020/06/04 07:02:39
05230,부산진초등학교,68,1분,2020/06/04 07:02:41
05215,중앙시장,68,3분,2020/06/04 07:02:42
03149,자유시장,68,4분,2020/06/04 07:02:44
07079,7부두,68,3분,2020/06/04 07:02:46
07045,문현교차로,68,4분,2020/06/04 07:02:47
03145,시민회관,68,,2020/06/04 07:02:49
03150,자유시장,68,1분,2020/06/04 07:02:50
05221,중앙시장,68,2분,2020/06/04 07:02:52
05227,범내골역,68,1분,2020/06/04 07:02:53
05712,서면한전,68,2분,2020/06/04 07:02:55
05710,서면역.서면지하상가,68,3분,2020/06/04 07:02:56
05190,롯데호텔백화점(서면역),68,7분,2020/06/04 07:02:58
05194,부암역,68,9분,2020/06/04 07:03:00
05268,가야시장(가야역),68,10분,2020/06/04 07:03:01
05069,가야1치안센터,68,,2020/06/04 07:03:03
05109,가야전신전화국,68,2분,2020/06/04 07:03:05
05283,개금삼거리,68,,2020/06/04 07:03:06
05345,개금역,68,2분,2020/06/04 07:03:08
05110,냉정고개,68,3분,2020/06/04 07:03:09
15111,경남정보대(냉정역),68,3분,2020/06/04 07:03:11
15116,럭키아파트(주례역),68,5분,2020/06/04 07:03:13
15125,주례사거리,68,2분,2020/06/04 07:03:14
15151,부산구치소,68,3분,2020/06/04 07:03:16
15153,학장,68,3분,2020/06/04 07:03:17
15163,학장교차로,68,2분,2020/06/04 07:03:19
15166,학장교,68,3분,2020/06/04 07:03:21
15167,학장중학교,68,4분,2020/06/04 07:03:22
15173,반도보라아파트,68,5분,2020/06/04 07:03:24
15176,엄궁중학교,68,6분,2020/06/04 07:03:25
15216,엄궁럭키아파트,68,7분,2020/06/04 07:03:27
15188,엄궁삼거리,68,1분,2020/06/04 07:03:28
15201,엄궁동주민센터,68,2분,2020/06/04 07:03:30
15198,엄궁한신1차아파트,68,3분,2020/06/04 07:03:31
10075,하단SK뷰아파트앞,68,1분,2020/06/04 07:03:33
10088,동아대입구,68,1분,2020/06/04 07:03:35
10084,에덴공원,68,2분,2020/06/04 07:03:36
10232,하단교차로,68,3분,2020/06/04 07:03:38
10077,하단역,68,4분,2020/06/04 07:03:40
10078,하단역,68,7분,2020/06/04 07:03:42
10081,하단교차로,68,3분,2020/06/04 07:03:43
10087,에덴공원,68,5분,2020/06/04 07:03:45
10092,동아대입구,68,5분,2020/06/04 07:03:46
10093,동산삼거리,68,6분,2020/06/04 07:03:48
15199,엄궁한신1차아파트,68,9분,2020/06/04 07:03:50
15200,엄궁동주민센터,68,1분,2020/06/04 07:03:51
15189,엄궁시장,68,2분,2020/06/04 07:03:53
15196,엄궁사거리,68,3분,2020/06/04 07:03:54
15186,엄궁럭키아파트,68,3분,2020/06/04 07:03:56
15175,엄궁중학교,68,5분,2020/06/04 07:03:57
15174,반도보라아파트,68,5분,2020/06/04 07:03:59
15168,학장중학교,68,7분,2020/06/04 07:04:01
15165,학장교,68,8분,2020/06/04 07:04:02
15164,학장교차로,68,9분,2020/06/04 07:04:04
15154,동양아파트,68,1분,2020/06/04 07:04:05
15152,부산구치소,68,2분,2020/06/04 07:04:07
15124,주례사거리,68,4분,2020/06/04 07:04:08
15118,럭키아파트(주례역),68,5분,2020/06/04 07:04:10
15115,좋은삼선병원,68,7분,2020/06/04 07:04:11
15113,경남정보대(냉정역),68,8분,2020/06/04 07:04:13
05112,냉정고개,68,9분,2020/06/04 07:04:15
