0,1,2
Bus_No,Bus_Location,Date
17,구평e편한세상입구,2020/06/06_07:00:13
17,신익아파트,2020/06/06_07:00:13
17,감천2동,2020/06/06_07:00:13
17,남포동,2020/06/06_07:00:13
17,중앙동(중앙역),2020/06/06_07:00:13
17,한성기린아파트,2020/06/06_07:00:13
17,YMCA,2020/06/06_07:00:13
17,당감초등학교,2020/06/06_07:00:13
17,당감주공3단지상가,2020/06/06_07:00:13
17,국제백양아파트,2020/06/06_07:00:13
17,당감1치안센터,2020/06/06_07:00:13
17,범내골역,2020/06/06_07:00:13
17,고관입구,2020/06/06_07:00:13
17,부산데파트,2020/06/06_07:00:13
17,감천사거리,2020/06/06_07:00:13
17,영합의원,2020/06/06_07:00:13
17,감천항제5부두,2020/06/06_07:00:13
17,구평e편한세상입구,2020/06/06_07:00:33
17,신익아파트,2020/06/06_07:00:33
17,영합의원,2020/06/06_07:00:33
17,남포동,2020/06/06_07:00:33
17,중앙동(중앙역),2020/06/06_07:00:33
17,한성기린아파트,2020/06/06_07:00:33
17,YMCA,2020/06/06_07:00:33
17,화승삼성아파트,2020/06/06_07:00:33
17,당감주공3단지상가,2020/06/06_07:00:33
17,국제백양아파트,2020/06/06_07:00:33
17,당감1치안센터,2020/06/06_07:00:33
17,범내골역,2020/06/06_07:00:33
17,고관입구,2020/06/06_07:00:33
17,부산데파트,2020/06/06_07:00:33
17,남부민초등학교,2020/06/06_07:00:33
17,영합의원,2020/06/06_07:00:33
17,구평삼거리,2020/06/06_07:00:33
17,구평e편한세상입구,2020/06/06_07:00:52
17,영합의원,2020/06/06_07:00:52
17,부산관광고교,2020/06/06_07:00:52
17,CJ대한통운,2020/06/06_07:00:52
17,중앙동(중앙역),2020/06/06_07:00:52
17,범곡교차로,2020/06/06_07:00:52
17,부산진역,2020/06/06_07:00:52
17,화승삼성아파트,2020/06/06_07:00:52
17,당감주공3단지상가,2020/06/06_07:00:52
17,국제백양아파트,2020/06/06_07:00:52
17,범내골역,2020/06/06_07:00:52
17,진양교차로,2020/06/06_07:00:52
17,고관입구,2020/06/06_07:00:52
17,부산데파트,2020/06/06_07:00:52
17,감천우체국,2020/06/06_07:00:52
17,부산천연가스발전소,2020/06/06_07:00:52
17,구평삼거리,2020/06/06_07:00:52
17,구평e편한세상입구,2020/06/06_07:01:12
17,영합의원,2020/06/06_07:01:12
17,부산관광고교,2020/06/06_07:01:12
17,CJ대한통운,2020/06/06_07:01:12
17,중앙동(중앙역),2020/06/06_07:01:12
17,범내골역,2020/06/06_07:01:12
17,부산진역,2020/06/06_07:01:12
17,화승삼성아파트,2020/06/06_07:01:12
17,동원초등학교,2020/06/06_07:01:12
17,국제백양아파트,2020/06/06_07:01:12
17,범곡교차로,2020/06/06_07:01:12
17,진양교차로,2020/06/06_07:01:12
17,초량역,2020/06/06_07:01:12
17,남포동,2020/06/06_07:01:12
17,감천우체국,2020/06/06_07:01:12
17,부산천연가스발전소,2020/06/06_07:01:12
17,구평삼거리,2020/06/06_07:01:12
17,구평e편한세상입구,2020/06/06_07:01:31
17,영합의원,2020/06/06_07:01:31
17,부산관광고교,2020/06/06_07:01:31
17,CJ대한통운,2020/06/06_07:01:31
17,중앙동(중앙역),2020/06/06_07:01:31
17,범내골역,2020/06/06_07:01:31
17,부산진역,2020/06/06_07:01:31
17,화승삼성아파트,2020/06/06_07:01:31
17,동원초등학교,2020/06/06_07:01:31
17,국제백양아파트,2020/06/06_07:01:31
17,범곡교차로,2020/06/06_07:01:31
17,진양교차로,2020/06/06_07:01:31
17,초량역,2020/06/06_07:01:31
17,남포동,2020/06/06_07:01:31
17,영합의원,2020/06/06_07:01:31
17,부산천연가스발전소,2020/06/06_07:01:31
17,구평삼거리,2020/06/06_07:01:31
17,구평e편한세상입구,2020/06/06_07:01:51
17,영합의원,2020/06/06_07:01:51
17,부산관광고교,2020/06/06_07:01:51
17,중앙동(중앙역),2020/06/06_07:01:51
17,중앙동(중앙역),2020/06/06_07:01:51
17,범내골역,2020/06/06_07:01:51
17,부산진역,2020/06/06_07:01:51
17,(구)당감4동주민센터,2020/06/06_07:01:51
17,국제백양아파트,2020/06/06_07:01:51
17,백양가족공원,2020/06/06_07:01:51
17,범곡교차로,2020/06/06_07:01:51
17,부암역.당감입구,2020/06/06_07:01:51
17,초량역,2020/06/06_07:01:51
17,남포동,2020/06/06_07:01:51
17,영합의원,2020/06/06_07:01:51
17,부산천연가스발전소,2020/06/06_07:01:51
17,구평삼거리,2020/06/06_07:01:51
17,구평동주민센터,2020/06/06_07:02:10
17,영합의원,2020/06/06_07:02:10
17,남부민2동주민센터,2020/06/06_07:02:10
17,중앙동(중앙역),2020/06/06_07:02:10
17,중앙동(중앙역),2020/06/06_07:02:10
17,범내골역,2020/06/06_07:02:10
17,좌천동가구거리(좌천역),2020/06/06_07:02:10
17,(구)당감4동주민센터,2020/06/06_07:02:10
17,국제백양아파트,2020/06/06_07:02:10
17,백양가족공원,2020/06/06_07:02:10
17,범곡교차로,2020/06/06_07:02:10
17,부암역.당감입구,2020/06/06_07:02:10
17,초량역,2020/06/06_07:02:10
17,남포동,2020/06/06_07:02:10
17,감천2동,2020/06/06_07:02:10
17,부산천연가스발전소,2020/06/06_07:02:10
17,구평삼거리,2020/06/06_07:02:10
17,구평동주민센터,2020/06/06_07:02:29
17,영합의원,2020/06/06_07:02:29
17,남부민2동주민센터,2020/06/06_07:02:29
17,중앙동(중앙역),2020/06/06_07:02:29
17,중앙동(중앙역),2020/06/06_07:02:29
17,범내골역,2020/06/06_07:02:29
17,좌천동가구거리(좌천역),2020/06/06_07:02:29
17,청수탕,2020/06/06_07:02:29
