0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
09727,운촌,40,5분,2020/06/08 17:00:36
09723,동백역,40,6분,2020/06/08 17:00:37
09721,부산문화여고,40,8분,2020/06/08 17:00:39
09719,올림픽교차로,40,1분,2020/06/08 17:00:41
09717,벡스코 시립미술관,40,2분,2020/06/08 17:00:42
09259,센텀시티역 벡스코,40,4분,2020/06/08 17:00:44
09138,신세계센텀시티,40,5분,2020/06/08 17:00:46
14030,수영현대아파트(민락역),40,8분,2020/06/08 17:00:48
14046,수영교차로(수영역),40,9분,2020/06/08 17:00:49
14056,수영구보건소,40,1분,2020/06/08 17:00:51
14059,광안역,40,3분,2020/06/08 17:00:53
14071,수영중학교,40,4분,2020/06/08 17:00:55
14074,금련산역,40,5분,2020/06/08 17:00:56
14080,금련산청소년수련원,40,1분,2020/06/08 17:00:58
14087,대남교차로(남천역),40,3분,2020/06/08 17:01:00
07006,경성대 부경대역,40,4분,2020/06/08 17:01:02
07013,경성대학교,40,6분,2020/06/08 17:01:03
07016,대연동제일은행,40,7분,2020/06/08 17:01:05
07063,못골시장,40,9분,2020/06/08 17:01:07
07165,남구청(못골역),40,,2020/06/08 17:01:09
07058,대연고개,40,1분,2020/06/08 17:01:11
07053,지게골역,40,2분,2020/06/08 17:01:12
07047,문현교차로,40,4분,2020/06/08 17:01:14
03143,자성대,40,6분,2020/06/08 17:01:16
03134,부산진시장,40,7분,2020/06/08 17:01:18
03108,부산진역,40,11분,2020/06/08 17:01:19
03097,YMCA,40,,2020/06/08 17:01:21
03089,초량역,40,1분,2020/06/08 17:01:23
03058,부산역,40,3분,2020/06/08 17:01:25
01033,영주동,40,5분,2020/06/08 17:01:26
01042,중앙동(중앙역),40,,2020/06/08 17:01:28
01047,제일은행앞,40,1분,2020/06/08 17:01:30
01097,국제시장,40,3분,2020/06/08 17:01:32
01112,보수동책방골목,40,4분,2020/06/08 17:01:34
01090,보수사거리,40,6분,2020/06/08 17:01:35
02061,영락교회,40,6분,2020/06/08 17:01:37
02058,동아대부민캠퍼스,40,1분,2020/06/08 17:01:38
02053,서부교회,40,2분,2020/06/08 17:01:40
02062,영락교회,40,6분,2020/06/08 17:01:42
01091,보수사거리,40,8분,2020/06/08 17:01:44
01111,보수동책방골목,40,,2020/06/08 17:01:45
01093,국제시장,40,,2020/06/08 17:01:47
01096,국제시장.부산근대역사관,40,1분,2020/06/08 17:01:49
01041,중앙동(중앙역),40,4분,2020/06/08 17:01:50
01032,영주동,40,5분,2020/06/08 17:01:52
03063,부산역,40,7분,2020/06/08 17:01:54
03092,초량역,40,10분,2020/06/08 17:01:56
03096,YMCA,40,11분,2020/06/08 17:01:57
03122,부산진역,40,1분,2020/06/08 17:01:59
03132,부산진시장,40,4분,2020/06/08 17:02:01
03148,범일역,40,5분,2020/06/08 17:02:02
03149,자유시장,40,6분,2020/06/08 17:02:04
03144,시민회관,40,7분,2020/06/08 17:02:06
07051,문현교차로,40,10분,2020/06/08 17:02:07
07052,지게골역,40,11분,2020/06/08 17:02:09
07231,대연고개,40,,2020/06/08 17:02:11
07164,남구청(못골역),40,1분,2020/06/08 17:02:13
07061,못골시장,40,3분,2020/06/08 17:02:14
07015,대연동제일은행,40,5분,2020/06/08 17:02:16
07014,경성대학교,40,6분,2020/06/08 17:02:18
07007,경성대 부경대역,40,7분,2020/06/08 17:02:19
14083,남천역,40,2분,2020/06/08 17:02:21
14082,금련산청소년수련원,40,4분,2020/06/08 17:02:23
14072,광안2동우편취급국,40,6분,2020/06/08 17:02:25
14070,수영중학교,40,6분,2020/06/08 17:02:27
14061,광안역,40,8분,2020/06/08 17:02:28
14053,수영역,40,10분,2020/06/08 17:02:30
14094,수영교차로(수영역),40,12분,2020/06/08 17:02:32
14031,수영현대아파트(민락역),40,1분,2020/06/08 17:02:33
09137,신세계센텀시티,40,3분,2020/06/08 17:02:35
09136,센텀시티역 벡스코,40,4분,2020/06/08 17:02:37
09718,올림픽교차로 환승센터,40,10분,2020/06/08 17:02:39
09720,올림픽교차로,40,12분,2020/06/08 17:02:40
09722,부산문화여고,40,13분,2020/06/08 17:02:42
09724,동백역,40,,2020/06/08 17:02:44
09728,운촌,40,1분,2020/06/08 17:02:46
09101,신동아아파트,40,4분,2020/06/08 17:02:47
09098,우1치안센터,40,5분,2020/06/08 17:02:49
09095,해운대관광고등학교,40,5분,2020/06/08 17:02:51
09092,우일시장,40,7분,2020/06/08 17:02:52
09253,해운대구청어귀삼거리,40,9분,2020/06/08 17:02:54
09091,건널목삼거리,40,10분,2020/06/08 17:02:56
09078,해운대고교,40,11분,2020/06/08 17:02:58
09067,부대앞,40,,2020/06/08 17:02:59
09069,양운초등학교,40,2분,2020/06/08 17:03:01
09064,대림3차아파트,40,2분,2020/06/08 17:03:03
09055,대림1차아파트,40,3분,2020/06/08 17:03:04
09052,대동상가,40,4분,2020/06/08 17:03:06
09048,동부아파트,40,5분,2020/06/08 17:03:08
09045,동신아파트,40,6분,2020/06/08 17:03:09
09043,부흥고 해운대백병원,40,7분,2020/06/08 17:03:11
09258,대우2차아파트,40,,2020/06/08 17:03:13
09011,송정1단지주공,40,3분,2020/06/08 17:03:14
09049,송정해수욕장입구,40,4분,2020/06/08 17:03:16
09007,동해선 송정역,40,5분,2020/06/08 17:03:18
09727,운촌,40,4분,2020/06/08 17:03:20
09723,동백역,40,5분,2020/06/08 17:03:21
09721,부산문화여고,40,6분,2020/06/08 17:03:23
09719,올림픽교차로,40,8분,2020/06/08 17:03:24
09717,벡스코 시립미술관,40,1분,2020/06/08 17:03:26
09259,센텀시티역 벡스코,40,2분,2020/06/08 17:03:28
09138,신세계센텀시티,40,3분,2020/06/08 17:03:29
14030,수영현대아파트(민락역),40,7분,2020/06/08 17:03:31
14046,수영교차로(수영역),40,8분,2020/06/08 17:03:32
14056,수영구보건소,40,11분,2020/06/08 17:03:34
14059,광안역,40,1분,2020/06/08 17:03:36
14071,수영중학교,40,3분,2020/06/08 17:03:37
14074,금련산역,40,4분,2020/06/08 17:03:39
14080,금련산청소년수련원,40,5분,2020/06/08 17:03:40
14087,대남교차로(남천역),40,2분,2020/06/08 17:03:42
07006,경성대 부경대역,40,3분,2020/06/08 17:03:44
07013,경성대학교,40,5분,2020/06/08 17:03:45
07016,대연동제일은행,40,6분,2020/06/08 17:03:47
07063,못골시장,40,8분,2020/06/08 17:03:49
07165,남구청(못골역),40,9분,2020/06/08 17:03:50
07058,대연고개,40,10분,2020/06/08 17:03:52
07053,지게골역,40,11분,2020/06/08 17:03:53
07047,문현교차로,40,1분,2020/06/08 17:03:55
03143,자성대,40,3분,2020/06/08 17:03:57
03134,부산진시장,40,5분,2020/06/08 17:03:58
03108,부산진역,40,8분,2020/06/08 17:04:00
03097,YMCA,40,10분,2020/06/08 17:04:01
03089,초량역,40,10분,2020/06/08 17:04:03
03058,부산역,40,1분,2020/06/08 17:04:04
01033,영주동,40,3분,2020/06/08 17:04:06
01042,중앙동(중앙역),40,4분,2020/06/08 17:04:07
01047,제일은행앞,40,6분,2020/06/08 17:04:09
01097,국제시장,40,1분,2020/06/08 17:04:11
01112,보수동책방골목,40,1분,2020/06/08 17:04:12
01090,보수사거리,40,3분,2020/06/08 17:04:14
02061,영락교회,40,3분,2020/06/08 17:04:15
02058,동아대부민캠퍼스,40,5분,2020/06/08 17:04:17
02053,서부교회,40,6분,2020/06/08 17:04:18
02062,영락교회,40,5분,2020/06/08 17:04:20
01091,보수사거리,40,6분,2020/06/08 17:04:21
01111,보수동책방골목,40,7분,2020/06/08 17:04:23
01093,국제시장,40,8분,2020/06/08 17:04:24
01096,국제시장.부산근대역사관,40,8분,2020/06/08 17:04:26
01041,중앙동(중앙역),40,2분,2020/06/08 17:04:27
01032,영주동,40,3분,2020/06/08 17:04:29
03063,부산역,40,5분,2020/06/08 17:04:31
03092,초량역,40,8분,2020/06/08 17:04:33
03096,YMCA,40,9분,2020/06/08 17:04:34
03122,부산진역,40,10분,2020/06/08 17:04:36
03132,부산진시장,40,2분,2020/06/08 17:04:37
03148,범일역,40,3분,2020/06/08 17:04:39
03149,자유시장,40,4분,2020/06/08 17:04:41
03144,시민회관,40,5분,2020/06/08 17:04:42
07051,문현교차로,40,8분,2020/06/08 17:04:44
07052,지게골역,40,9분,2020/06/08 17:04:46
07231,대연고개,40,,2020/06/08 17:04:47
07164,남구청(못골역),40,1분,2020/06/08 17:04:49
07061,못골시장,40,3분,2020/06/08 17:04:50
07015,대연동제일은행,40,5분,2020/06/08 17:04:52
07014,경성대학교,40,6분,2020/06/08 17:04:53
07007,경성대 부경대역,40,7분,2020/06/08 17:04:55
14083,남천역,40,9분,2020/06/08 17:04:57
14082,금련산청소년수련원,40,1분,2020/06/08 17:04:58
14072,광안2동우편취급국,40,3분,2020/06/08 17:05:00
14070,수영중학교,40,4분,2020/06/08 17:05:01
14061,광안역,40,6분,2020/06/08 17:05:03
14053,수영역,40,7분,2020/06/08 17:05:05
14094,수영교차로(수영역),40,9분,2020/06/08 17:05:06
14031,수영현대아파트(민락역),40,12분,2020/06/08 17:05:08
09137,신세계센텀시티,40,,2020/06/08 17:05:09
09136,센텀시티역 벡스코,40,2분,2020/06/08 17:05:11
