0,1,2,3,4,5,6
BusStop_No,Bus_No,Predict_Arrive,Date,hour,min,sec
2109,17,6분,2020-06-03,17,12,25
2114,17,7분,2020-06-03,17,12,27
2122,17,1분,2020-06-03,17,12,28
2123,17,1분,2020-06-03,17,12,30
2124,17,2분,2020-06-03,17,12,32
1041,17,5분,2020-06-03,17,12,33
1032,17,5분,2020-06-03,17,12,35
3060,17,1분,2020-06-03,17,12,37
3095,17,5분,2020-06-03,17,12,38
3120,17,6분,2020-06-03,17,12,40
3175,17,2분,2020-06-03,17,12,43
3015,17,2분,2020-06-03,17,12,45
5227,17,5분,2020-06-03,17,12,46
5712,17,1분,2020-06-03,17,12,48
5710,17,2분,2020-06-03,17,12,50
5189,17,6분,2020-06-03,17,12,51
5192,17,1분,2020-06-03,17,12,53
5340,17,3분,2020-06-03,17,12,55
5155,17,4분,2020-06-03,17,12,56
5087,17,6분,2020-06-03,17,12,58
5084,17,8분,2020-06-03,17,12,59
5320,17,9분,2020-06-03,17,13,01
5008,17,10분,2020-06-03,17,13,02
5074,17,11분,2020-06-03,17,13,04
5302,17,11분,2020-06-03,17,13,05
5290,17,13분,2020-06-03,17,13,07
5236,17,6분,2020-06-03,17,13,09
5233,17,7분,2020-06-03,17,13,10
5228,17,1분,2020-06-03,17,13,12
3002,17,3분,2020-06-03,17,13,13
3136,17,4분,2020-06-03,17,13,15
3107,17,2분,2020-06-03,17,13,16
3111,17,3분,2020-06-03,17,13,18
3099,17,3분,2020-06-03,17,13,20
3082,17,1분,2020-06-03,17,13,21
3054,17,3분,2020-06-03,17,13,23
1031,17,4분,2020-06-03,17,13,25
1042,17,6분,2020-06-03,17,13,26
1056,17,7분,2020-06-03,17,13,28
2091,17,1분,2020-06-03,17,13,31
2102,17,3분,2020-06-03,17,13,33
2109,17,5분,2020-06-03,17,13,34
2114,17,5분,2020-06-03,17,13,36
2122,17,6분,2020-06-03,17,13,37
2123,17,7분,2020-06-03,17,13,39
2124,17,8분,2020-06-03,17,13,40
1041,17,3분,2020-06-03,17,13,42
1032,17,4분,2020-06-03,17,13,44
3060,17,6분,2020-06-03,17,13,45
3095,17,3분,2020-06-03,17,13,47
3120,17,4분,2020-06-03,17,13,48
3138,17,6분,2020-06-03,17,13,50
3175,17,1분,2020-06-03,17,13,51
3015,17,2분,2020-06-03,17,13,53
5227,17,4분,2020-06-03,17,13,55
5712,17,1분,2020-06-03,17,13,56
5710,17,2분,2020-06-03,17,13,58
5189,17,6분,2020-06-03,17,14,00
5192,17,8분,2020-06-03,17,14,01
5340,17,2분,2020-06-03,17,14,03
5155,17,3분,2020-06-03,17,14,04
5087,17,5분,2020-06-03,17,14,06
5084,17,7분,2020-06-03,17,14,07
5320,17,8분,2020-06-03,17,14,09
5008,17,9분,2020-06-03,17,14,10
5074,17,10분,2020-06-03,17,14,12
5302,17,10분,2020-06-03,17,14,13
5290,17,12분,2020-06-03,17,14,15
5236,17,5분,2020-06-03,17,14,16
5233,17,7분,2020-06-03,17,14,18
5228,17,9분,2020-06-03,17,14,19
3002,17,2분,2020-06-03,17,14,21
3136,17,3분,2020-06-03,17,14,22
3107,17,2분,2020-06-03,17,14,24
3111,17,3분,2020-06-03,17,14,26
3099,17,3분,2020-06-03,17,14,27
3082,17,1분,2020-06-03,17,14,29
3054,17,3분,2020-06-03,17,14,30
1031,17,4분,2020-06-03,17,14,32
1042,17,6분,2020-06-03,17,14,33
1056,17,7분,2020-06-03,17,14,35
1073,17,9분,2020-06-03,17,14,37
2091,17,1분,2020-06-03,17,14,38
2102,17,3분,2020-06-03,17,14,40
2109,17,4분,2020-06-03,17,14,41
2114,17,5분,2020-06-03,17,14,43
2122,17,6분,2020-06-03,17,14,44
2123,17,7분,2020-06-03,17,14,46
2124,17,7분,2020-06-03,17,14,47
