0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
09727,운촌,40,8분,2020/06/06 17:00:08
09723,동백역,40,1분,2020/06/06 17:00:09
09721,부산문화여고,40,2분,2020/06/06 17:00:11
09719,올림픽교차로,40,3분,2020/06/06 17:00:13
09717,벡스코 시립미술관,40,4분,2020/06/06 17:00:15
09259,센텀시티역 벡스코,40,6분,2020/06/06 17:00:16
09138,신세계센텀시티,40,7분,2020/06/06 17:00:18
14030,수영현대아파트(민락역),40,10분,2020/06/06 17:00:20
14046,수영교차로(수영역),40,1분,2020/06/06 17:00:21
14056,수영구보건소,40,3분,2020/06/06 17:00:23
14059,광안역,40,5분,2020/06/06 17:00:25
14071,수영중학교,40,7분,2020/06/06 17:00:26
14074,금련산역,40,8분,2020/06/06 17:00:28
14080,금련산청소년수련원,40,,2020/06/06 17:00:30
14087,대남교차로(남천역),40,3분,2020/06/06 17:00:31
07006,경성대 부경대역,40,4분,2020/06/06 17:00:33
07013,경성대학교,40,6분,2020/06/06 17:00:34
07016,대연동제일은행,40,7분,2020/06/06 17:00:36
07063,못골시장,40,9분,2020/06/06 17:00:38
07165,남구청(못골역),40,10분,2020/06/06 17:00:39
07058,대연고개,40,11분,2020/06/06 17:00:41
07053,지게골역,40,,2020/06/06 17:00:43
07047,문현교차로,40,2분,2020/06/06 17:00:44
03143,자성대,40,4분,2020/06/06 17:00:46
03134,부산진시장,40,6분,2020/06/06 17:00:48
03108,부산진역,40,9분,2020/06/06 17:00:49
03097,YMCA,40,11분,2020/06/06 17:00:51
03089,초량역,40,11분,2020/06/06 17:00:53
03058,부산역,40,,2020/06/06 17:00:55
01033,영주동,40,3분,2020/06/06 17:00:56
01042,중앙동(중앙역),40,4분,2020/06/06 17:00:58
01047,제일은행앞,40,5분,2020/06/06 17:01:00
01097,국제시장,40,6분,2020/06/06 17:01:01
01112,보수동책방골목,40,8분,2020/06/06 17:01:03
01090,보수사거리,40,9분,2020/06/06 17:01:04
02061,영락교회,40,10분,2020/06/06 17:01:06
02058,동아대부민캠퍼스,40,11분,2020/06/06 17:01:08
02053,서부교회,40,12분,2020/06/06 17:01:09
02062,영락교회,40,,2020/06/06 17:01:12
01091,보수사거리,40,2분,2020/06/06 17:01:14
01111,보수동책방골목,40,3분,2020/06/06 17:01:15
01093,국제시장,40,4분,2020/06/06 17:01:17
01096,국제시장.부산근대역사관,40,4분,2020/06/06 17:01:18
01041,중앙동(중앙역),40,7분,2020/06/06 17:01:20
01032,영주동,40,8분,2020/06/06 17:01:22
03063,부산역,40,10분,2020/06/06 17:01:23
03092,초량역,40,2분,2020/06/06 17:01:25
03096,YMCA,40,3분,2020/06/06 17:01:27
03122,부산진역,40,4분,2020/06/06 17:01:28
03132,부산진시장,40,7분,2020/06/06 17:01:30
03148,범일역,40,9분,2020/06/06 17:01:32
03149,자유시장,40,10분,2020/06/06 17:01:33
03144,시민회관,40,11분,2020/06/06 17:01:35
07051,문현교차로,40,1분,2020/06/06 17:01:37
07052,지게골역,40,2분,2020/06/06 17:01:38
07231,대연고개,40,3분,2020/06/06 17:01:40
07164,남구청(못골역),40,4분,2020/06/06 17:01:42
07061,못골시장,40,6분,2020/06/06 17:01:43
07015,대연동제일은행,40,,2020/06/06 17:01:45
07014,경성대학교,40,1분,2020/06/06 17:01:47
07007,경성대 부경대역,40,3분,2020/06/06 17:01:48
14083,남천역,40,5분,2020/06/06 17:01:50
14082,금련산청소년수련원,40,7분,2020/06/06 17:01:52
14072,광안2동우편취급국,40,9분,2020/06/06 17:01:53
14070,수영중학교,40,10분,2020/06/06 17:01:55
14061,광안역,40,12분,2020/06/06 17:01:57
14053,수영역,40,13분,2020/06/06 17:01:58
