0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
09727,운촌,40,2분,2020/06/04 17:00:35
09723,동백역,40,3분,2020/06/04 17:00:37
09721,부산문화여고,40,4분,2020/06/04 17:00:38
09719,올림픽교차로,40,6분,2020/06/04 17:00:40
09717,벡스코 시립미술관,40,7분,2020/06/04 17:00:42
09259,센텀시티역 벡스코,40,8분,2020/06/04 17:00:44
09138,신세계센텀시티,40,9분,2020/06/04 17:00:45
14030,수영현대아파트(민락역),40,3분,2020/06/04 17:00:47
14046,수영교차로(수영역),40,4분,2020/06/04 17:00:49
14056,수영구보건소,40,7분,2020/06/04 17:00:50
14059,광안역,40,9분,2020/06/04 17:00:52
14071,수영중학교,40,10분,2020/06/04 17:00:54
14074,금련산역,40,,2020/06/04 17:00:56
14080,금련산청소년수련원,40,1분,2020/06/04 17:00:57
14087,대남교차로(남천역),40,4분,2020/06/04 17:00:59
07006,경성대 부경대역,40,5분,2020/06/04 17:01:01
07013,경성대학교,40,,2020/06/04 17:01:02
07016,대연동제일은행,40,1분,2020/06/04 17:01:04
07063,못골시장,40,3분,2020/06/04 17:01:06
07165,남구청(못골역),40,4분,2020/06/04 17:01:07
07058,대연고개,40,5분,2020/06/04 17:01:09
07053,지게골역,40,6분,2020/06/04 17:01:11
07047,문현교차로,40,8분,2020/06/04 17:01:12
03143,자성대,40,,2020/06/04 17:01:14
03134,부산진시장,40,2분,2020/06/04 17:01:16
03108,부산진역,40,5분,2020/06/04 17:01:18
03097,YMCA,40,6분,2020/06/04 17:01:19
03089,초량역,40,7분,2020/06/04 17:01:21
03058,부산역,40,9분,2020/06/04 17:01:23
01033,영주동,40,1분,2020/06/04 17:01:24
01042,중앙동(중앙역),40,2분,2020/06/04 17:01:26
01047,제일은행앞,40,3분,2020/06/04 17:01:28
01097,국제시장,40,5분,2020/06/04 17:01:29
01112,보수동책방골목,40,6분,2020/06/04 17:01:31
01090,보수사거리,40,7분,2020/06/04 17:01:32
02061,영락교회,40,,2020/06/04 17:01:34
02058,동아대부민캠퍼스,40,1분,2020/06/04 17:01:36
02053,서부교회,40,2분,2020/06/04 17:01:37
02062,영락교회,40,,2020/06/04 17:01:39
01091,보수사거리,40,2분,2020/06/04 17:01:41
01111,보수동책방골목,40,3분,2020/06/04 17:01:42
01093,국제시장,40,4분,2020/06/04 17:01:44
01096,국제시장.부산근대역사관,40,4분,2020/06/04 17:01:46
01041,중앙동(중앙역),40,7분,2020/06/04 17:01:47
01032,영주동,40,8분,2020/06/04 17:01:49
03063,부산역,40,10분,2020/06/04 17:01:51
03092,초량역,40,2분,2020/06/04 17:01:52
03096,YMCA,40,3분,2020/06/04 17:01:54
03122,부산진역,40,4분,2020/06/04 17:01:56
03132,부산진시장,40,7분,2020/06/04 17:01:57
03148,범일역,40,9분,2020/06/04 17:01:59
03149,자유시장,40,10분,2020/06/04 17:02:00
03144,시민회관,40,11분,2020/06/04 17:02:02
07051,문현교차로,40,3분,2020/06/04 17:02:04
07052,지게골역,40,4분,2020/06/04 17:02:06
07231,대연고개,40,5분,2020/06/04 17:02:07
07164,남구청(못골역),40,6분,2020/06/04 17:02:09
07061,못골시장,40,7분,2020/06/04 17:02:11
07015,대연동제일은행,40,9분,2020/06/04 17:02:12
07014,경성대학교,40,10분,2020/06/04 17:02:14
07007,경성대 부경대역,40,11분,2020/06/04 17:02:16
14083,남천역,40,2분,2020/06/04 17:02:17
14082,금련산청소년수련원,40,4분,2020/06/04 17:02:19
14072,광안2동우편취급국,40,6분,2020/06/04 17:02:21
14070,수영중학교,40,6분,2020/06/04 17:02:23
14061,광안역,40,8분,2020/06/04 17:02:24
14053,수영역,40,9분,2020/06/04 17:02:26
14094,수영교차로(수영역),40,2분,2020/06/04 17:02:28
14031,수영현대아파트(민락역),40,4분,2020/06/04 17:02:29
09137,신세계센텀시티,40,6분,2020/06/04 17:02:31
09136,센텀시티역 벡스코,40,7분,2020/06/04 17:02:33
09718,올림픽교차로 환승센터,40,5분,2020/06/04 17:02:34
09720,올림픽교차로,40,7분,2020/06/04 17:02:36
09722,부산문화여고,40,7분,2020/06/04 17:02:38
09724,동백역,40,8분,2020/06/04 17:02:40
09728,운촌,40,9분,2020/06/04 17:02:41
09101,신동아아파트,40,12분,2020/06/04 17:02:43
09098,우1치안센터,40,,2020/06/04 17:02:45
09095,해운대관광고등학교,40,,2020/06/04 17:02:46
09092,우일시장,40,2분,2020/06/04 17:02:48
09253,해운대구청어귀삼거리,40,4분,2020/06/04 17:02:49
09091,건널목삼거리,40,5분,2020/06/04 17:02:51
09078,해운대고교,40,6분,2020/06/04 17:02:53
09067,부대앞,40,1분,2020/06/04 17:02:54
09069,양운초등학교,40,2분,2020/06/04 17:02:56
09064,대림3차아파트,40,2분,2020/06/04 17:02:58
09055,대림1차아파트,40,3분,2020/06/04 17:02:59
09052,대동상가,40,4분,2020/06/04 17:03:01
09048,동부아파트,40,,2020/06/04 17:03:02
09045,동신아파트,40,,2020/06/04 17:03:04
09043,부흥고 해운대백병원,40,1분,2020/06/04 17:03:06
09258,대우2차아파트,40,3분,2020/06/04 17:03:08
09011,송정1단지주공,40,6분,2020/06/04 17:03:09
09049,송정해수욕장입구,40,7분,2020/06/04 17:03:11
09007,동해선 송정역,40,8분,2020/06/04 17:03:13
09727,운촌,40,1분,2020/06/04 17:03:14
09723,동백역,40,2분,2020/06/04 17:03:16
09721,부산문화여고,40,3분,2020/06/04 17:03:18
09719,올림픽교차로,40,5분,2020/06/04 17:03:19
09717,벡스코 시립미술관,40,6분,2020/06/04 17:03:21
09259,센텀시티역 벡스코,40,7분,2020/06/04 17:03:22
09138,신세계센텀시티,40,8분,2020/06/04 17:03:24
14030,수영현대아파트(민락역),40,12분,2020/06/04 17:03:26
14046,수영교차로(수영역),40,1분,2020/06/04 17:03:27
14056,수영구보건소,40,3분,2020/06/04 17:03:29
14059,광안역,40,5분,2020/06/04 17:03:31
14071,수영중학교,40,7분,2020/06/04 17:03:32
14074,금련산역,40,8분,2020/06/04 17:03:34
14080,금련산청소년수련원,40,9분,2020/06/04 17:03:35
14087,대남교차로(남천역),40,2분,2020/06/04 17:03:37
07006,경성대 부경대역,40,3분,2020/06/04 17:03:39
07013,경성대학교,40,5분,2020/06/04 17:03:40
07016,대연동제일은행,40,6분,2020/06/04 17:03:42
07063,못골시장,40,1분,2020/06/04 17:03:43
07165,남구청(못골역),40,2분,2020/06/04 17:03:45
07058,대연고개,40,3분,2020/06/04 17:03:47
07053,지게골역,40,4분,2020/06/04 17:03:48
07047,문현교차로,40,5분,2020/06/04 17:03:50
03143,자성대,40,7분,2020/06/04 17:03:51
03134,부산진시장,40,1분,2020/06/04 17:03:53
03108,부산진역,40,4분,2020/06/04 17:03:54
03097,YMCA,40,6분,2020/06/04 17:03:56
03089,초량역,40,6분,2020/06/04 17:03:58
03058,부산역,40,8분,2020/06/04 17:03:59
01033,영주동,40,10분,2020/06/04 17:04:01
01042,중앙동(중앙역),40,11분,2020/06/04 17:04:02
01047,제일은행앞,40,1분,2020/06/04 17:04:04
01097,국제시장,40,2분,2020/06/04 17:04:06
01112,보수동책방골목,40,3분,2020/06/04 17:04:07
01090,보수사거리,40,5분,2020/06/04 17:04:09
02061,영락교회,40,6분,2020/06/04 17:04:10
02058,동아대부민캠퍼스,40,6분,2020/06/04 17:04:12
02053,서부교회,40,7분,2020/06/04 17:04:13
02062,영락교회,40,9분,2020/06/04 17:04:15
01091,보수사거리,40,,2020/06/04 17:04:16
01111,보수동책방골목,40,1분,2020/06/04 17:04:18
01093,국제시장,40,1분,2020/06/04 17:04:19
01096,국제시장.부산근대역사관,40,2분,2020/06/04 17:04:21
01041,중앙동(중앙역),40,5분,2020/06/04 17:04:22
01032,영주동,40,6분,2020/06/04 17:04:24
03063,부산역,40,8분,2020/06/04 17:04:25
03092,초량역,40,11분,2020/06/04 17:04:27
03096,YMCA,40,,2020/06/04 17:04:29
03122,부산진역,40,1분,2020/06/04 17:04:31
03132,부산진시장,40,4분,2020/06/04 17:04:33
03148,범일역,40,5분,2020/06/04 17:04:34
03149,자유시장,40,6분,2020/06/04 17:04:36
03144,시민회관,40,7분,2020/06/04 17:04:37
07051,문현교차로,40,1분,2020/06/04 17:04:39
07052,지게골역,40,2분,2020/06/04 17:04:40
07231,대연고개,40,3분,2020/06/04 17:04:42
07164,남구청(못골역),40,4분,2020/06/04 17:04:44
07061,못골시장,40,6분,2020/06/04 17:04:45
07015,대연동제일은행,40,7분,2020/06/04 17:04:47
07014,경성대학교,40,8분,2020/06/04 17:04:48
07007,경성대 부경대역,40,10분,2020/06/04 17:04:50
14083,남천역,40,,2020/06/04 17:04:51
14082,금련산청소년수련원,40,2분,2020/06/04 17:04:53
14072,광안2동우편취급국,40,4분,2020/06/04 17:04:55
14070,수영중학교,40,5분,2020/06/04 17:04:56
14061,광안역,40,7분,2020/06/04 17:04:58
14053,수영역,40,8분,2020/06/04 17:04:59
14094,수영교차로(수영역),40,10분,2020/06/04 17:05:01
14031,수영현대아파트(민락역),40,1분,2020/06/04 17:05:03
09137,신세계센텀시티,40,3분,2020/06/04 17:05:04
09136,센텀시티역 벡스코,40,5분,2020/06/04 17:05:06
09718,올림픽교차로 환승센터,40,10분,2020/06/04 17:05:07
09720,올림픽교차로,40,1분,2020/06/04 17:05:09
09722,부산문화여고,40,2분,2020/06/04 17:05:10
09724,동백역,40,3분,2020/06/04 17:05:12
09728,운촌,40,4분,2020/06/04 17:05:14
09101,신동아아파트,40,7분,2020/06/04 17:05:15
09098,우1치안센터,40,8분,2020/06/04 17:05:17
09095,해운대관광고등학교,40,8분,2020/06/04 17:05:18
09092,우일시장,40,,2020/06/04 17:05:20
09253,해운대구청어귀삼거리,40,1분,2020/06/04 17:05:21
09091,건널목삼거리,40,3분,2020/06/04 17:05:23
09078,해운대고교,40,4분,2020/06/04 17:05:24
09067,부대앞,40,5분,2020/06/04 17:05:26
09069,양운초등학교,40,6분,2020/06/04 17:05:27
09064,대림3차아파트,40,,2020/06/04 17:05:29
09055,대림1차아파트,40,1분,2020/06/04 17:05:30
09052,대동상가,40,2분,2020/06/04 17:05:32
09048,동부아파트,40,3분,2020/06/04 17:05:33
09045,동신아파트,40,3분,2020/06/04 17:05:35
09043,부흥고 해운대백병원,40,1분,2020/06/04 17:05:36
09258,대우2차아파트,40,2분,2020/06/04 17:05:38
09011,송정1단지주공,40,4분,2020/06/04 17:05:39
09049,송정해수욕장입구,40,5분,2020/06/04 17:05:41
09007,동해선 송정역,40,7분,2020/06/04 17:05:43
09727,운촌,40,9분,2020/06/04 17:05:44
09723,동백역,40,1분,2020/06/04 17:05:46
09721,부산문화여고,40,2분,2020/06/04 17:05:48
09719,올림픽교차로,40,3분,2020/06/04 17:05:49
09717,벡스코 시립미술관,40,4분,2020/06/04 17:05:51
09259,센텀시티역 벡스코,40,5분,2020/06/04 17:05:52
09138,신세계센텀시티,40,6분,2020/06/04 17:05:54
14030,수영현대아파트(민락역),40,10분,2020/06/04 17:05:56
14046,수영교차로(수영역),40,12분,2020/06/04 17:05:57
14056,수영구보건소,40,1분,2020/06/04 17:05:59
14059,광안역,40,3분,2020/06/04 17:06:00
14071,수영중학교,40,4분,2020/06/04 17:06:02
14074,금련산역,40,5분,2020/06/04 17:06:04
14080,금련산청소년수련원,40,7분,2020/06/04 17:06:05
14087,대남교차로(남천역),40,2분,2020/06/04 17:06:07
07006,경성대 부경대역,40,3분,2020/06/04 17:06:09
07013,경성대학교,40,5분,2020/06/04 17:06:10
07016,대연동제일은행,40,6분,2020/06/04 17:06:12
07063,못골시장,40,8분,2020/06/04 17:06:13
07165,남구청(못골역),40,,2020/06/04 17:06:15
07058,대연고개,40,1분,2020/06/04 17:06:17
07053,지게골역,40,2분,2020/06/04 17:06:18
07047,문현교차로,40,3분,2020/06/04 17:06:20
03143,자성대,40,6분,2020/06/04 17:06:22
03134,부산진시장,40,7분,2020/06/04 17:06:23
03108,부산진역,40,3분,2020/06/04 17:06:25
03097,YMCA,40,4분,2020/06/04 17:06:26
03089,초량역,40,5분,2020/06/04 17:06:28
03058,부산역,40,6분,2020/06/04 17:06:29
01033,영주동,40,9분,2020/06/04 17:06:31
01042,중앙동(중앙역),40,10분,2020/06/04 17:06:33
01047,제일은행앞,40,11분,2020/06/04 17:06:34
01097,국제시장,40,12분,2020/06/04 17:06:36
