0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
01041,중앙동(중앙역),17,,2020/06/05 07:01:02
01032,영주동,17,,2020/06/05 07:01:04
03060,부산역,17,3분,2020/06/05 07:01:06
03095,YMCA,17,7분,2020/06/05 07:01:08
03120,부산진역,17,,2020/06/05 07:01:10
03138,좌천동가구거리(좌천역),17,2분,2020/06/05 07:01:11
03175,한성기린아파트,17,4분,2020/06/05 07:01:13
03015,범곡교차로,17,5분,2020/06/05 07:01:15
05227,범내골역,17,7분,2020/06/05 07:01:16
05712,서면한전,17,9분,2020/06/05 07:01:18
05710,서면역.서면지하상가,17,,2020/06/05 07:01:20
05189,롯데호텔백화점(서면역),17,4분,2020/06/05 07:01:21
05192,부암역.당감입구,17,6분,2020/06/05 07:01:23
05340,진양교차로,17,8분,2020/06/05 07:01:25
05155,당감1치안센터,17,,2020/06/05 07:01:26
05087,당감초등학교,17,2분,2020/06/05 07:01:28
05084,화승삼성아파트,17,2분,2020/06/05 07:01:30
05320,(구)당감4동주민센터,17,3분,2020/06/05 07:01:31
05008,청수탕,17,4분,2020/06/05 07:01:33
05074,용사촌입구,17,4분,2020/06/05 07:01:34
05302,동원초등학교,17,5분,2020/06/05 07:01:36
05290,선암사입구,17,6분,2020/06/05 07:01:38
05236,서면시장,17,2분,2020/06/05 07:01:39
05233,서면복개로,17,4분,2020/06/05 07:01:41
05228,범내골역,17,6분,2020/06/05 07:01:43
03002,범곡교차로,17,8분,2020/06/05 07:01:45
03136,좌천동가구거리(좌천역),17,,2020/06/05 07:01:46
03107,봉생병원,17,2분,2020/06/05 07:01:48
03111,부산진역,17,3분,2020/06/05 07:01:49
03099,고관입구,17,4분,2020/06/05 07:01:51
03082,초량역,17,2분,2020/06/05 07:01:53
03054,부산역,17,4분,2020/06/05 07:01:54
01031,영주동,17,5분,2020/06/05 07:01:56
01042,중앙동(중앙역),17,,2020/06/05 07:01:58
01056,부산데파트,17,2분,2020/06/05 07:01:59
01073,남포동,17,4분,2020/06/05 07:02:01
02091,자갈치역.충무동교차로,17,5분,2020/06/05 07:02:03
02102,남부민시장입구,17,7분,2020/06/05 07:02:05
02109,남부민초등학교,17,9분,2020/06/05 07:02:06
02114,천마우편취급국,17,10분,2020/06/05 07:02:08
02122,남부민2동주민센터,17,11분,2020/06/05 07:02:10
02123,부산관광고교,17,11분,2020/06/05 07:02:11
02124,신익아파트,17,12분,2020/06/05 07:02:13
01041,중앙동(중앙역),17,6분,2020/06/05 07:02:15
01032,영주동,17,7분,2020/06/05 07:02:16
03060,부산역,17,2분,2020/06/05 07:02:18
03095,YMCA,17,6분,2020/06/05 07:02:20
03120,부산진역,17,7분,2020/06/05 07:02:21
03138,좌천동가구거리(좌천역),17,1분,2020/06/05 07:02:23
03175,한성기린아파트,17,3분,2020/06/05 07:02:24
03015,범곡교차로,17,4분,2020/06/05 07:02:26
05227,범내골역,17,6분,2020/06/05 07:02:27
05712,서면한전,17,8분,2020/06/05 07:02:29
05710,서면역.서면지하상가,17,9분,2020/06/05 07:02:31
05189,롯데호텔백화점(서면역),17,3분,2020/06/05 07:02:32
05192,부암역.당감입구,17,5분,2020/06/05 07:02:34
05340,진양교차로,17,7분,2020/06/05 07:02:35
05155,당감1치안센터,17,8분,2020/06/05 07:02:37
05087,당감초등학교,17,,2020/06/05 07:02:38
05084,화승삼성아파트,17,3분,2020/06/05 07:02:40
05320,(구)당감4동주민센터,17,1분,2020/06/05 07:02:42
05008,청수탕,17,1분,2020/06/05 07:02:43
05074,용사촌입구,17,2분,2020/06/05 07:02:44
05302,동원초등학교,17,3분,2020/06/05 07:02:46
05290,선암사입구,17,4분,2020/06/05 07:02:47
05236,서면시장,17,,2020/06/05 07:02:49
