0,1,2,3,4,5,6
BusStop_No,Bus_No,Predict_Arrive,Date,hour,min,sec
15164,68,4분,2020-06-04,19,55,22
15154,68,1분,2020-06-04,19,55,23
15152,68,2분,2020-06-04,19,55,25
15124,68,4분,2020-06-04,19,55,26
15118,68,5분,2020-06-04,19,55,28
15113,68,1분,2020-06-04,19,55,31
5112,68,2분,2020-06-04,19,55,32
5343,68,3분,2020-06-04,19,55,34
5144,68,4분,2020-06-04,19,55,35
5060,68,6분,2020-06-04,19,55,37
5006,68,1분,2020-06-04,19,55,39
5269,68,2분,2020-06-04,19,55,40
5195,68,3분,2020-06-04,19,55,42
5319,68,1분,2020-06-04,19,55,44
5236,68,2분,2020-06-04,19,55,45
5234,68,1분,2020-06-04,19,55,47
5230,68,3분,2020-06-04,19,55,48
5215,68,5분,2020-06-04,19,55,50
3149,68,6분,2020-06-04,19,55,52
7079,68,6분,2020-06-04,19,55,53
7045,68,1분,2020-06-04,19,55,55
3145,68,3분,2020-06-04,19,55,56
3150,68,4분,2020-06-04,19,55,58
5227,68,1분,2020-06-04,19,56,01
5712,68,2분,2020-06-04,19,56,03
5710,68,3분,2020-06-04,19,56,04
5190,68,6분,2020-06-04,19,56,06
5194,68,8분,2020-06-04,19,56,08
5268,68,10분,2020-06-04,19,56,09
5109,68,2분,2020-06-04,19,56,13
5283,68,2분,2020-06-04,19,56,14
5345,68,4분,2020-06-04,19,56,16
15116,68,2분,2020-06-04,19,56,20
15125,68,4분,2020-06-04,19,56,22
15153,68,1분,2020-06-04,19,56,25
15163,68,3분,2020-06-04,19,56,26
15166,68,5분,2020-06-04,19,56,28
15173,68,1분,2020-06-04,19,56,31
15176,68,2분,2020-06-04,19,56,33
15216,68,3분,2020-06-04,19,56,34
15188,68,5분,2020-06-04,19,56,36
15201,68,6분,2020-06-04,19,56,38
15198,68,7분,2020-06-04,19,56,39
10075,68,1분,2020-06-04,19,56,41
10084,68,1분,2020-06-04,19,56,44
10232,68,2분,2020-06-04,19,56,46
10077,68,6분,2020-06-04,19,56,48
10078,68,3분,2020-06-04,19,56,49
10081,68,3분,2020-06-04,19,56,51
10092,68,1분,2020-06-04,19,56,54
10093,68,1분,2020-06-04,19,56,56
15199,68,4분,2020-06-04,19,56,58
15189,68,1분,2020-06-04,19,57,01
15196,68,2분,2020-06-04,19,57,02
15186,68,3분,2020-06-04,19,57,04
15175,68,4분,2020-06-04,19,57,05
15174,68,5분,2020-06-04,19,57,07
15168,68,1분,2020-06-04,19,57,08
15165,68,2분,2020-06-04,19,57,10
15164,68,3분,2020-06-04,19,57,11
15154,68,5분,2020-06-04,19,57,13
15152,68,1분,2020-06-04,19,57,15
15124,68,2분,2020-06-04,19,57,16
15118,68,3분,2020-06-04,19,57,18
15115,68,5분,2020-06-04,19,57,19
15113,68,6분,2020-06-04,19,57,21
5112,68,7분,2020-06-04,19,57,22
5343,68,1분,2020-06-04,19,57,24
5144,68,2분,2020-06-04,19,57,26
5060,68,3분,2020-06-04,19,57,27
5006,68,5분,2020-06-04,19,57,29
5195,68,2분,2020-06-04,19,57,32
5236,68,1분,2020-06-04,19,57,35
5234,68,2분,2020-06-04,19,57,36
5215,68,1분,2020-06-04,19,57,40
3149,68,2분,2020-06-04,19,57,41
7079,68,4분,2020-06-04,19,57,43
7045,68,6분,2020-06-04,19,57,44
3145,68,1분,2020-06-04,19,57,46
3150,68,1분,2020-06-04,19,57,47
5221,68,3분,2020-06-04,19,57,49
5227,68,1분,2020-06-04,19,57,50
5712,68,1분,2020-06-04,19,57,52
5710,68,2분,2020-06-04,19,57,54
5190,68,5분,2020-06-04,19,57,56
5194,68,7분,2020-06-04,19,57,57
5268,68,9분,2020-06-04,19,57,59
5069,68,10분,2020-06-04,19,58,01
5109,68,1분,2020-06-04,19,58,02
5283,68,2분,2020-06-04,19,58,04
5345,68,3분,2020-06-04,19,58,05
5110,68,4분,2020-06-04,19,58,07
15111,68,4분,2020-06-04,19,58,08
15116,68,6분,2020-06-04,19,58,10
15125,68,2분,2020-06-04,19,58,12
15151,68,3분,2020-06-04,19,58,13
15153,68,3분,2020-06-04,19,58,15
15163,68,2분,2020-06-04,19,58,16
15166,68,3분,2020-06-04,19,58,18
15167,68,4분,2020-06-04,19,58,19
15173,68,5분,2020-06-04,19,58,21
15176,68,1분,2020-06-04,19,58,23
15216,68,2분,2020-06-04,19,58,24
15188,68,3분,2020-06-04,19,58,26
15201,68,4분,2020-06-04,19,58,27
15198,68,6분,2020-06-04,19,58,29
10075,68,7분,2020-06-04,19,58,31
10088,68,1분,2020-06-04,19,58,32
10084,68,2분,2020-06-04,19,58,34
10232,68,4분,2020-06-04,19,58,36
10077,68,4분,2020-06-04,19,58,37
10078,68,3분,2020-06-04,19,58,39
10081,68,3분,2020-06-04,19,58,41
10087,68,5분,2020-06-04,19,58,42
10092,68,5분,2020-06-04,19,58,44
10093,68,6분,2020-06-04,19,58,45
15199,68,2분,2020-06-04,19,58,47
15200,68,3분,2020-06-04,19,58,49
15189,68,4분,2020-06-04,19,58,50
15196,68,5분,2020-06-04,19,58,52
15175,68,2분,2020-06-04,19,58,55
15174,68,2분,2020-06-04,19,58,56
15168,68,4분,2020-06-04,19,58,58
15165,68,5분,2020-06-04,19,59,00
15154,68,1분,2020-06-04,19,59,03
15152,68,2분,2020-06-04,19,59,04
15124,68,4분,2020-06-04,19,59,06
15118,68,1분,2020-06-04,19,59,07
15115,68,2분,2020-06-04,19,59,09
15113,68,4분,2020-06-04,19,59,11
5112,68,5분,2020-06-04,19,59,12
5343,68,6분,2020-06-04,19,59,14
5060,68,1분,2020-06-04,19,59,17
5006,68,3분,2020-06-04,19,59,19
5269,68,4분,2020-06-04,19,59,20
5319,68,3분,2020-06-04,19,59,24
5236,68,4분,2020-06-04,19,59,25
5234,68,1분,2020-06-04,19,59,28
5230,68,3분,2020-06-04,19,59,29
5215,68,5분,2020-06-04,19,59,31
3149,68,1분,2020-06-04,19,59,32
7079,68,2분,2020-06-04,19,59,34
7045,68,4분,2020-06-04,19,59,36
3145,68,6분,2020-06-04,19,59,37
5221,68,2분,2020-06-04,19,59,40
5227,68,3분,2020-06-04,19,59,42
5712,68,1분,2020-06-04,19,59,43
5190,68,4분,2020-06-04,19,59,47
5194,68,6분,2020-06-04,19,59,48
5268,68,7분,2020-06-04,19,59,50
5069,68,9분,2020-06-04,19,59,51
5109,68,11분,2020-06-04,19,59,53
5283,68,11분,2020-06-04,19,59,54
5345,68,1분,2020-06-04,19,59,56
5110,68,2분,2020-06-04,19,59,57
15111,68,2분,2020-06-04,19,59,59
15116,68,4분,2020-06-04,20,00,01
15125,68,1분,2020-06-04,20,00,02
15151,68,2분,2020-06-04,20,00,04
15153,68,3분,2020-06-04,20,00,05
15163,68,5분,2020-06-04,20,00,07
15166,68,1분,2020-06-04,20,00,08
15167,68,2분,2020-06-04,20,00,10
15173,68,3분,2020-06-04,20,00,11
15176,68,4분,2020-06-04,20,00,13
15216,68,5분,2020-06-04,20,00,14
15188,68,1분,2020-06-04,20,00,16
15201,68,2분,2020-06-04,20,00,18
15198,68,3분,2020-06-04,20,00,19
10075,68,5분,2020-06-04,20,00,21
10084,68,1분,2020-06-04,20,00,24
10232,68,2분,2020-06-04,20,00,26
10077,68,4분,2020-06-04,20,00,27
10078,68,3분,2020-06-04,20,00,29
10081,68,6분,2020-06-04,20,00,31
10087,68,1분,2020-06-04,20,00,32
10092,68,2분,2020-06-04,20,00,34
10093,68,2분,2020-06-04,20,00,36
15200,68,1분,2020-06-04,20,00,39
15189,68,2분,2020-06-04,20,00,40
15196,68,3분,2020-06-04,20,00,42
15186,68,4분,2020-06-04,20,00,43
15174,68,1분,2020-06-04,20,00,46
15168,68,2분,2020-06-04,20,00,48
15165,68,3분,2020-06-04,20,00,49
15164,68,4분,2020-06-04,20,00,51
15154,68,6분,2020-06-04,20,00,52
15152,68,7분,2020-06-04,20,00,54
15124,68,1분,2020-06-04,20,00,55
15118,68,2분,2020-06-04,20,00,57
15113,68,2분,2020-06-04,20,01,00
5112,68,2분,2020-06-04,20,01,02
5343,68,3분,2020-06-04,20,01,03
5144,68,4분,2020-06-04,20,01,05
5060,68,6분,2020-06-04,20,01,07
5006,68,1분,2020-06-04,20,01,08
5269,68,2분,2020-06-04,20,01,10
5195,68,3분,2020-06-04,20,01,11
5319,68,1분,2020-06-04,20,01,13
5236,68,2분,2020-06-04,20,01,14
5234,68,3분,2020-06-04,20,01,16
5230,68,1분,2020-06-04,20,01,17
5215,68,3분,2020-06-04,20,01,19
3149,68,4분,2020-06-04,20,01,21
7045,68,2분,2020-06-04,20,01,24
3145,68,4분,2020-06-04,20,01,25
3150,68,5분,2020-06-04,20,01,27
5221,68,6분,2020-06-04,20,01,28
5227,68,1분,2020-06-04,20,01,30
5710,68,1분,2020-06-04,20,01,33
5190,68,3분,2020-06-04,20,01,35
5194,68,5분,2020-06-04,20,01,36
5268,68,6분,2020-06-04,20,01,38
5069,68,8분,2020-06-04,20,01,40
5109,68,10분,2020-06-04,20,01,41
5283,68,10분,2020-06-04,20,01,43
5110,68,1분,2020-06-04,20,01,46
15111,68,1분,2020-06-04,20,01,47
15116,68,3분,2020-06-04,20,01,49
15125,68,5분,2020-06-04,20,01,50
15153,68,1분,2020-06-04,20,01,54
15163,68,3분,2020-06-04,20,01,55
15166,68,5분,2020-06-04,20,01,57
15167,68,6분,2020-06-04,20,01,58
15173,68,1분,2020-06-04,20,02,00
15176,68,2분,2020-06-04,20,02,01
15216,68,3분,2020-06-04,20,02,03
15188,68,4분,2020-06-04,20,02,04
15198,68,1분,2020-06-04,20,02,07
10075,68,3분,2020-06-04,20,02,09
10088,68,5분,2020-06-04,20,02,11
10084,68,5분,2020-06-04,20,02,12
10232,68,1분,2020-06-04,20,02,14
10077,68,5분,2020-06-04,20,02,15
10078,68,3분,2020-06-04,20,02,17
10081,68,3분,2020-06-04,20,02,19
10092,68,1분,2020-06-04,20,02,22
10093,68,1분,2020-06-04,20,02,23
15199,68,4분,2020-06-04,20,02,25
15200,68,5분,2020-06-04,20,02,27
15196,68,1분,2020-06-04,20,02,30
15186,68,2분,2020-06-04,20,02,31
15175,68,3분,2020-06-04,20,02,33
15174,68,4분,2020-06-04,20,02,34
15168,68,1분,2020-06-04,20,02,36
15165,68,2분,2020-06-04,20,02,38
15164,68,3분,2020-06-04,20,02,39
15154,68,3분,2020-06-04,20,02,41
15152,68,5분,2020-06-04,20,02,42
15124,68,6분,2020-06-04,20,02,44
15115,68,1분,2020-06-04,20,02,47
5112,68,1분,2020-06-04,20,02,50
5343,68,2분,2020-06-04,20,02,52
5144,68,3분,2020-06-04,20,02,53
5060,68,5분,2020-06-04,20,02,55
5006,68,6분,2020-06-04,20,02,57
5195,68,1분,2020-06-04,20,03,00
5236,68,1분,2020-06-04,20,03,03
5234,68,2분,2020-06-04,20,03,05
5230,68,4분,2020-06-04,20,03,06
5215,68,1분,2020-06-04,20,03,08
3149,68,2분,2020-06-04,20,03,09
7079,68,6분,2020-06-04,20,03,11
7045,68,1분,2020-06-04,20,03,13
3145,68,3분,2020-06-04,20,03,14
3150,68,4분,2020-06-04,20,03,16
5221,68,5분,2020-06-04,20,03,18
5227,68,6분,2020-06-04,20,03,19
5710,68,1분,2020-06-04,20,03,23
5190,68,2분,2020-06-04,20,03,25
5194,68,2분,2020-06-04,20,03,26
5268,68,3분,2020-06-04,20,03,28
5069,68,4분,2020-06-04,20,03,30
5109,68,6분,2020-06-04,20,03,32
5283,68,7분,2020-06-04,20,03,33
5345,68,9분,2020-06-04,20,03,35
15111,68,1분,2020-06-04,20,03,38
15116,68,2분,2020-06-04,20,03,40
15125,68,5분,2020-06-04,20,03,41
15151,68,6분,2020-06-04,20,03,43
15153,68,6분,2020-06-04,20,03,45
15163,68,2분,2020-06-04,20,03,46
15166,68,3분,2020-06-04,20,03,48
15167,68,4분,2020-06-04,20,03,50
15173,68,5분,2020-06-04,20,03,52
15176,68,6분,2020-06-04,20,03,53
15188,68,2분,2020-06-04,20,03,56
15201,68,3분,2020-06-04,20,03,58
15198,68,4분,2020-06-04,20,04,00
10075,68,1분,2020-06-04,20,04,02
10088,68,3분,2020-06-04,20,04,03
10084,68,4분,2020-06-04,20,04,05
10232,68,6분,2020-06-04,20,04,07
10077,68,10분,2020-06-04,20,04,09
10078,68,3분,2020-06-04,20,04,11
10081,68,6분,2020-06-04,20,04,12
10087,68,1분,2020-06-04,20,04,14
10092,68,2분,2020-06-04,20,04,16
10093,68,2분,2020-06-04,20,04,18
15199,68,2분,2020-06-04,20,04,19
15200,68,3분,2020-06-04,20,04,21
15189,68,4분,2020-06-04,20,04,23
15196,68,5분,2020-06-04,20,04,24
15175,68,2분,2020-06-04,20,04,28
15174,68,2분,2020-06-04,20,04,29
15168,68,4분,2020-06-04,20,04,31
15165,68,5분,2020-06-04,20,04,33
15164,68,6분,2020-06-04,20,04,35
15152,68,1분,2020-06-04,20,04,38
15124,68,3분,2020-06-04,20,04,39
15118,68,4분,2020-06-04,20,04,41
15115,68,6분,2020-06-04,20,04,43
15113,68,1분,2020-06-04,20,04,45
5112,68,2분,2020-06-04,20,04,46
5343,68,1분,2020-06-04,20,04,48
5144,68,2분,2020-06-04,20,04,50
5060,68,3분,2020-06-04,20,04,51
5006,68,5분,2020-06-04,20,04,53
5269,68,6분,2020-06-04,20,04,55
5195,68,7분,2020-06-04,20,04,57
5319,68,2분,2020-06-04,20,04,58
5236,68,4분,2020-06-04,20,05,00
5234,68,1분,2020-06-04,20,05,01
5230,68,3분,2020-06-04,20,05,03
5215,68,5분,2020-06-04,20,05,04
7079,68,4분,2020-06-04,20,05,08
7045,68,6분,2020-06-04,20,05,09
3145,68,2분,2020-06-04,20,05,11
3150,68,3분,2020-06-04,20,05,12
5221,68,4분,2020-06-04,20,05,14
5227,68,5분,2020-06-04,20,05,15
5712,68,7분,2020-06-04,20,05,17
5710,68,8분,2020-06-04,20,05,19
5190,68,1분,2020-06-04,20,05,21
5194,68,1분,2020-06-04,20,05,22
5268,68,2분,2020-06-04,20,05,24
5069,68,4분,2020-06-04,20,05,26
5109,68,6분,2020-06-04,20,05,27
5283,68,6분,2020-06-04,20,05,29
5345,68,8분,2020-06-04,20,05,30
5110,68,9분,2020-06-04,20,05,32
15111,68,10분,2020-06-04,20,05,33
15125,68,2분,2020-06-04,20,05,37
15151,68,3분,2020-06-04,20,05,38
15153,68,4분,2020-06-04,20,05,40
15163,68,6분,2020-06-04,20,05,41
15166,68,1분,2020-06-04,20,05,43
15167,68,2분,2020-06-04,20,05,44
15173,68,3분,2020-06-04,20,05,46
15176,68,4분,2020-06-04,20,05,47
15216,68,5분,2020-06-04,20,05,49
15188,68,1분,2020-06-04,20,05,50
15201,68,2분,2020-06-04,20,05,52
15198,68,3분,2020-06-04,20,05,54
10075,68,5분,2020-06-04,20,05,55
10088,68,1분,2020-06-04,20,05,57
10084,68,2분,2020-06-04,20,05,58
10232,68,4분,2020-06-04,20,06,00
10077,68,8분,2020-06-04,20,06,02
10078,68,3분,2020-06-04,20,06,03
10081,68,6분,2020-06-04,20,06,05
10087,68,8분,2020-06-04,20,06,07
10092,68,9분,2020-06-04,20,06,08
15200,68,1분,2020-06-04,20,06,13
15189,68,2분,2020-06-04,20,06,14
15196,68,3분,2020-06-04,20,06,16
15186,68,4분,2020-06-04,20,06,18
15175,68,5분,2020-06-04,20,06,19
15168,68,2분,2020-06-04,20,06,22
15165,68,3분,2020-06-04,20,06,24
15164,68,4분,2020-06-04,20,06,25
15154,68,5분,2020-06-04,20,06,27
15124,68,2분,2020-06-04,20,06,30
15118,68,3분,2020-06-04,20,06,31
15115,68,5분,2020-06-04,20,06,33
15113,68,6분,2020-06-04,20,06,34
5343,68,1분,2020-06-04,20,06,38
5060,68,1분,2020-06-04,20,06,41
5006,68,3분,2020-06-04,20,06,42
5269,68,4분,2020-06-04,20,06,44
5195,68,5분,2020-06-04,20,06,46
5236,68,1분,2020-06-04,20,06,49
5234,68,2분,2020-06-04,20,06,50
5230,68,1분,2020-06-04,20,06,52
5215,68,3분,2020-06-04,20,06,54
3149,68,4분,2020-06-04,20,06,55
7079,68,2분,2020-06-04,20,06,57
7045,68,4분,2020-06-04,20,06,58
3145,68,6분,2020-06-04,20,07,00
5221,68,1분,2020-06-04,20,07,03
5227,68,2분,2020-06-04,20,07,05
5712,68,4분,2020-06-04,20,07,06
5710,68,5분,2020-06-04,20,07,08
5190,68,1분,2020-06-04,20,07,10
5069,68,2분,2020-06-04,20,07,15
5109,68,4분,2020-06-04,20,07,16
5283,68,4분,2020-06-04,20,07,18
5345,68,6분,2020-06-04,20,07,19
5110,68,7분,2020-06-04,20,07,21
15111,68,8분,2020-06-04,20,07,23
15116,68,9분,2020-06-04,20,07,24
15151,68,1분,2020-06-04,20,07,27
15153,68,2분,2020-06-04,20,07,29
15163,68,4분,2020-06-04,20,07,30
15166,68,6분,2020-06-04,20,07,32
15173,68,1분,2020-06-04,20,07,35
15176,68,2분,2020-06-04,20,07,36
15216,68,3분,2020-06-04,20,07,38
15188,68,5분,2020-06-04,20,07,40
15198,68,1분,2020-06-04,20,07,43
10075,68,3분,2020-06-04,20,07,44
10084,68,1분,2020-06-04,20,07,48
10232,68,2분,2020-06-04,20,07,50
10077,68,6분,2020-06-04,20,07,51
10078,68,3분,2020-06-04,20,07,53
10081,68,3분,2020-06-04,20,07,55
10087,68,5분,2020-06-04,20,07,56
10092,68,5분,2020-06-04,20,07,58
10093,68,6분,2020-06-04,20,08,00
15199,68,2분,2020-06-04,20,08,01
15200,68,3분,2020-06-04,20,08,03
15196,68,1분,2020-06-04,20,08,06
15186,68,2분,2020-06-04,20,08,08
15175,68,3분,2020-06-04,20,08,10
15174,68,4분,2020-06-04,20,08,11
15168,68,6분,2020-06-04,20,08,13
15165,68,1분,2020-06-04,20,08,15
15164,68,2분,2020-06-04,20,08,16
15154,68,3분,2020-06-04,20,08,18
15152,68,5분,2020-06-04,20,08,19
15118,68,1분,2020-06-04,20,08,22
15115,68,3분,2020-06-04,20,08,24
15113,68,4분,2020-06-04,20,08,26
5112,68,5분,2020-06-04,20,08,27
5343,68,6분,2020-06-04,20,08,29
5144,68,1분,2020-06-04,20,08,31
5006,68,1분,2020-06-04,20,08,34
5269,68,3분,2020-06-04,20,08,35
5195,68,4분,2020-06-04,20,08,37
5319,68,7분,2020-06-04,20,08,39
5234,68,1분,2020-06-04,20,08,42
5230,68,3분,2020-06-04,20,08,43
5215,68,1분,2020-06-04,20,08,45
3149,68,2분,2020-06-04,20,08,47
7079,68,1분,2020-06-04,20,08,48
7045,68,3분,2020-06-04,20,08,50
3145,68,6분,2020-06-04,20,08,52
3150,68,7분,2020-06-04,20,08,53
5221,68,8분,2020-06-04,20,08,55
5227,68,1분,2020-06-04,20,08,56
5712,68,2분,2020-06-04,20,08,58
5710,68,3분,2020-06-04,20,08,59
5190,68,6분,2020-06-04,20,09,01
5268,68,1분,2020-06-04,20,09,05
5109,68,2분,2020-06-04,20,09,08
5283,68,3분,2020-06-04,20,09,10
5345,68,5분,2020-06-04,20,09,11
5110,68,6분,2020-06-04,20,09,13
15111,68,6분,2020-06-04,20,09,14
15116,68,8분,2020-06-04,20,09,16
15125,68,10분,2020-06-04,20,09,18
15153,68,1분,2020-06-04,20,09,21
15163,68,3분,2020-06-04,20,09,23
15166,68,5분,2020-06-04,20,09,24
15167,68,6분,2020-06-04,20,09,26
15173,68,7분,2020-06-04,20,09,28
15176,68,1분,2020-06-04,20,09,29
15216,68,2분,2020-06-04,20,09,31
15188,68,3분,2020-06-04,20,09,33
15201,68,4분,2020-06-04,20,09,34
15198,68,6분,2020-06-04,20,09,36
10075,68,1분,2020-06-04,20,09,38
10088,68,3분,2020-06-04,20,09,39
10084,68,4분,2020-06-04,20,09,41
10232,68,6분,2020-06-04,20,09,43
10077,68,4분,2020-06-04,20,09,44
10078,68,3분,2020-06-04,20,09,46
10081,68,6분,2020-06-04,20,09,48
10092,68,1분,2020-06-04,20,09,51
10093,68,1분,2020-06-04,20,09,53
15199,68,4분,2020-06-04,20,09,54
15189,68,1분,2020-06-04,20,09,58
15196,68,2분,2020-06-04,20,09,59
15186,68,3분,2020-06-04,20,10,01
15175,68,1분,2020-06-04,20,10,03
15174,68,2분,2020-06-04,20,10,04
15168,68,3분,2020-06-04,20,10,06
15165,68,4분,2020-06-04,20,10,07
15164,68,5분,2020-06-04,20,10,09
15152,68,1분,2020-06-04,20,10,12
15124,68,3분,2020-06-04,20,10,13
15118,68,4분,2020-06-04,20,10,15
15115,68,1분,2020-06-04,20,10,16
15113,68,2분,2020-06-04,20,10,18
5112,68,3분,2020-06-04,20,10,20
5343,68,4분,2020-06-04,20,10,21
5144,68,5분,2020-06-04,20,10,23
5060,68,1분,2020-06-04,20,10,24
5006,68,2분,2020-06-04,20,10,26
5195,68,2분,2020-06-04,20,10,29
5319,68,4분,2020-06-04,20,10,31
5236,68,6분,2020-06-04,20,10,32
5234,68,7분,2020-06-04,20,10,34
5230,68,1분,2020-06-04,20,10,36
5215,68,3분,2020-06-04,20,10,37
3149,68,5분,2020-06-04,20,10,39
7079,68,4분,2020-06-04,20,10,40
7045,68,1분,2020-06-04,20,10,42
3145,68,3분,2020-06-04,20,10,43
3150,68,4분,2020-06-04,20,10,45
5221,68,5분,2020-06-04,20,10,46
5227,68,6분,2020-06-04,20,10,48
5710,68,1분,2020-06-04,20,10,51
5190,68,4분,2020-06-04,20,10,53
5194,68,6분,2020-06-04,20,10,55
5069,68,1분,2020-06-04,20,10,58
5109,68,1분,2020-06-04,20,11,00
5283,68,2분,2020-06-04,20,11,01
5345,68,3분,2020-06-04,20,11,03
5110,68,4분,2020-06-04,20,11,04
15111,68,5분,2020-06-04,20,11,06
15116,68,6분,2020-06-04,20,11,07
15125,68,8분,2020-06-04,20,11,09
15151,68,10분,2020-06-04,20,11,10
15153,68,10분,2020-06-04,20,11,12
15163,68,2분,2020-06-04,20,11,14
15166,68,3분,2020-06-04,20,11,15
15167,68,4분,2020-06-04,20,11,17
15173,68,5분,2020-06-04,20,11,18
15176,68,6분,2020-06-04,20,11,20
15188,68,2분,2020-06-04,20,11,23
15201,68,3분,2020-06-04,20,11,24
15198,68,4분,2020-06-04,20,11,26
10075,68,6분,2020-06-04,20,11,28
10088,68,1분,2020-06-04,20,11,29
10084,68,2분,2020-06-04,20,11,31
10232,68,4분,2020-06-04,20,11,33
10077,68,4분,2020-06-04,20,11,34
10078,68,3분,2020-06-04,20,11,36
10081,68,3분,2020-06-04,20,11,38
10087,68,5분,2020-06-04,20,11,39
10092,68,5분,2020-06-04,20,11,41
15199,68,2분,2020-06-04,20,11,44
15200,68,4분,2020-06-04,20,11,45
15189,68,5분,2020-06-04,20,11,47
15186,68,1분,2020-06-04,20,11,50
15175,68,2분,2020-06-04,20,11,51
15174,68,3분,2020-06-04,20,11,53
15168,68,1분,2020-06-04,20,11,55
15165,68,2분,2020-06-04,20,11,56
15164,68,3분,2020-06-04,20,11,58
15154,68,5분,2020-06-04,20,11,59
15152,68,6분,2020-06-04,20,12,01
15124,68,1분,2020-06-04,20,12,02
15118,68,2분,2020-06-04,20,12,04
15115,68,4분,2020-06-04,20,12,06
5112,68,1분,2020-06-04,20,12,09
5343,68,2분,2020-06-04,20,12,10
5144,68,3분,2020-06-04,20,12,12
5060,68,5분,2020-06-04,20,12,13
5269,68,2분,2020-06-04,20,12,17
5319,68,3분,2020-06-04,20,12,20
5236,68,4분,2020-06-04,20,12,22
5234,68,5분,2020-06-04,20,12,23
5230,68,1분,2020-06-04,20,12,25
5215,68,3분,2020-06-04,20,12,26
3149,68,4분,2020-06-04,20,12,28
7079,68,3분,2020-06-04,20,12,29
7045,68,4분,2020-06-04,20,12,31
3145,68,2분,2020-06-04,20,12,32
3150,68,3분,2020-06-04,20,12,34
5221,68,4분,2020-06-04,20,12,35
5227,68,4분,2020-06-04,20,12,37
5712,68,5분,2020-06-04,20,12,38
5710,68,6분,2020-06-04,20,12,40
5190,68,2분,2020-06-04,20,12,42
5194,68,4분,2020-06-04,20,12,43
5268,68,5분,2020-06-04,20,12,45
5069,68,1분,2020-06-04,20,12,47
5109,68,1분,2020-06-04,20,12,48
5283,68,2분,2020-06-04,20,12,50
5345,68,1분,2020-06-04,20,12,51
5110,68,2분,2020-06-04,20,12,53
15111,68,3분,2020-06-04,20,12,54
15116,68,4분,2020-06-04,20,12,56
15125,68,6분,2020-06-04,20,12,57
15151,68,8분,2020-06-04,20,12,59
15153,68,8분,2020-06-04,20,13,00
15166,68,1분,2020-06-04,20,13,03
15167,68,2분,2020-06-04,20,13,05
15173,68,3분,2020-06-04,20,13,06
15176,68,4분,2020-06-04,20,13,08
15216,68,5분,2020-06-04,20,13,09
15188,68,7분,2020-06-04,20,13,11
15198,68,1분,2020-06-04,20,13,14
10075,68,3분,2020-06-04,20,13,16
10088,68,5분,2020-06-04,20,13,18
10232,68,2분,2020-06-04,20,13,21
10078,68,3분,2020-06-04,20,13,24
10081,68,3분,2020-06-04,20,13,26
10087,68,5분,2020-06-04,20,13,27
10092,68,5분,2020-06-04,20,13,29
10093,68,6분,2020-06-04,20,13,31
15199,68,2분,2020-06-04,20,13,32
15200,68,3분,2020-06-04,20,13,34
15189,68,4분,2020-06-04,20,13,35
15196,68,5분,2020-06-04,20,13,37
15186,68,6분,2020-06-04,20,13,38
15175,68,1분,2020-06-04,20,13,40
15174,68,2분,2020-06-04,20,13,42
15168,68,3분,2020-06-04,20,13,43
15165,68,3분,2020-06-04,20,13,45
15154,68,2분,2020-06-04,20,13,48
15152,68,3분,2020-06-04,20,13,49
15124,68,5분,2020-06-04,20,13,51
15118,68,6분,2020-06-04,20,13,52
15115,68,1분,2020-06-04,20,13,54
15113,68,2분,2020-06-04,20,13,55
5112,68,3분,2020-06-04,20,13,57
5144,68,1분,2020-06-04,20,14,00
5060,68,2분,2020-06-04,20,14,02
5006,68,4분,2020-06-04,20,14,03
5195,68,2분,2020-06-04,20,14,07
5319,68,1분,2020-06-04,20,14,08
5236,68,2분,2020-06-04,20,14,10
5234,68,3분,2020-06-04,20,14,11
5230,68,5분,2020-06-04,20,14,13
5215,68,1분,2020-06-04,20,14,14
3149,68,1분,2020-06-04,20,14,16
7079,68,1분,2020-06-04,20,14,17
7045,68,3분,2020-06-04,20,14,19
3145,68,6분,2020-06-04,20,14,20
5221,68,2분,2020-06-04,20,14,23
5227,68,3분,2020-06-04,20,14,25
5712,68,4분,2020-06-04,20,14,27
5710,68,5분,2020-06-04,20,14,29
5190,68,9분,2020-06-04,20,14,30
5194,68,2분,2020-06-04,20,14,32
5268,68,3분,2020-06-04,20,14,34
5069,68,4분,2020-06-04,20,14,35
5345,68,1분,2020-06-04,20,14,40
5110,68,2분,2020-06-04,20,14,41
15111,68,2분,2020-06-04,20,14,43
15116,68,4분,2020-06-04,20,14,45
15125,68,6분,2020-06-04,20,14,46
15151,68,7분,2020-06-04,20,14,48
15153,68,8분,2020-06-04,20,14,49
15163,68,10분,2020-06-04,20,14,51
15166,68,12분,2020-06-04,20,14,52
15173,68,2분,2020-06-04,20,14,56
15176,68,3분,2020-06-04,20,14,57
15216,68,4분,2020-06-04,20,14,59
15188,68,5분,2020-06-04,20,15,00
15201,68,6분,2020-06-04,20,15,02
15198,68,8분,2020-06-04,20,15,03
10075,68,1분,2020-06-04,20,15,05
10088,68,3분,2020-06-04,20,15,07
10084,68,4분,2020-06-04,20,15,08
10232,68,6분,2020-06-04,20,15,10
10078,68,3분,2020-06-04,20,15,13
10081,68,3분,2020-06-04,20,15,15
10092,68,1분,2020-06-04,20,15,18
10093,68,1분,2020-06-04,20,15,20
15199,68,4분,2020-06-04,20,15,22
