0,1,2,3,4,5,6
BusStop_No,Bus_No,Predict_Arrive,Date,hour,min,sec
15082,138-1,8분,2020-06-03,19,05,55
15097,138-1,10분,2020-06-03,19,05,56
15284,138-1,11분,2020-06-03,19,05,58
15118,138-1,2분,2020-06-03,19,06,01
15115,138-1,4분,2020-06-03,19,06,02
15113,138-1,5분,2020-06-03,19,06,04
5146,138-1,2분,2020-06-03,19,06,07
5147,138-1,2분,2020-06-03,19,06,09
5148,138-1,3분,2020-06-03,19,06,10
5149,138-1,4분,2020-06-03,19,06,12
5150,138-1,5분,2020-06-03,19,06,13
5152,138-1,6분,2020-06-03,19,06,15
5154,138-1,7분,2020-06-03,19,06,16
5158,138-1,9분,2020-06-03,19,06,18
5193,138-1,11분,2020-06-03,19,06,19
5321,138-1,3분,2020-06-03,19,06,21
5277,138-1,5분,2020-06-03,19,06,22
5253,138-1,6분,2020-06-03,19,06,24
5257,138-1,7분,2020-06-03,19,06,26
5259,138-1,8분,2020-06-03,19,06,27
7034,138-1,2분,2020-06-03,19,06,29
7168,138-1,3분,2020-06-03,19,06,30
7035,138-1,4분,2020-06-03,19,06,32
7067,138-1,12분,2020-06-03,19,06,33
7043,138-1,12분,2020-06-03,19,06,35
5356,138-1,15분,2020-06-03,19,06,36
5357,138-1,16분,2020-06-03,19,06,38
5358,138-1,19분,2020-06-03,19,06,39
5190,138-1,4분,2020-06-03,19,06,41
5192,138-1,6분,2020-06-03,19,06,42
5340,138-1,9분,2020-06-03,19,06,44
5155,138-1,9분,2020-06-03,19,06,45
5153,138-1,11분,2020-06-03,19,06,47
5292,138-1,12분,2020-06-03,19,06,48
5101,138-1,13분,2020-06-03,19,06,50
5102,138-1,14분,2020-06-03,19,06,51
5103,138-1,1분,2020-06-03,19,06,53
5104,138-1,2분,2020-06-03,19,06,55
5108,138-1,3분,2020-06-03,19,06,56
5110,138-1,5분,2020-06-03,19,06,58
15111,138-1,5분,2020-06-03,19,06,59
15117,138-1,7분,2020-06-03,19,07,01
15121,138-1,8분,2020-06-03,19,07,03
15283,138-1,9분,2020-06-03,19,07,04
15098,138-1,10분,2020-06-03,19,07,06
15081,138-1,11분,2020-06-03,19,07,08
15254,138-1,12분,2020-06-03,19,07,09
15073,138-1,16분,2020-06-03,19,07,11
15069,138-1,19분,2020-06-03,19,07,12
15085,138-1,22분,2020-06-03,19,07,14
15143,138-1,23분,2020-06-03,19,07,15
15072,138-1,5분,2020-06-03,19,07,17
15255,138-1,6분,2020-06-03,19,07,19
15082,138-1,7분,2020-06-03,19,07,20
15097,138-1,9분,2020-06-03,19,07,22
15284,138-1,10분,2020-06-03,19,07,24
15122,138-1,10분,2020-06-03,19,07,25
15118,138-1,2분,2020-06-03,19,07,27
15115,138-1,3분,2020-06-03,19,07,29
15113,138-1,5분,2020-06-03,19,07,30
5112,138-1,6분,2020-06-03,19,07,32
5146,138-1,1분,2020-06-03,19,07,33
5147,138-1,1분,2020-06-03,19,07,35
5148,138-1,2분,2020-06-03,19,07,36
5149,138-1,3분,2020-06-03,19,07,38
5150,138-1,4분,2020-06-03,19,07,40
5152,138-1,5분,2020-06-03,19,07,41
5154,138-1,6분,2020-06-03,19,07,43
5158,138-1,8분,2020-06-03,19,07,45
5193,138-1,10분,2020-06-03,19,07,46
5321,138-1,3분,2020-06-03,19,07,48
5277,138-1,5분,2020-06-03,19,07,50
5253,138-1,6분,2020-06-03,19,07,51
5257,138-1,7분,2020-06-03,19,07,53
5259,138-1,8분,2020-06-03,19,07,54
7034,138-1,2분,2020-06-03,19,07,56
7168,138-1,3분,2020-06-03,19,07,57
7035,138-1,4분,2020-06-03,19,07,59
7067,138-1,12분,2020-06-03,19,08,00
7043,138-1,11분,2020-06-03,19,08,02
5356,138-1,15분,2020-06-03,19,08,03
5357,138-1,14분,2020-06-03,19,08,05
5358,138-1,17분,2020-06-03,19,08,06
5190,138-1,1분,2020-06-03,19,08,08
5192,138-1,3분,2020-06-03,19,08,10
5340,138-1,5분,2020-06-03,19,08,11
5155,138-1,6분,2020-06-03,19,08,13
5153,138-1,8분,2020-06-03,19,08,15
5292,138-1,9분,2020-06-03,19,08,16
5101,138-1,10분,2020-06-03,19,08,18
5102,138-1,9분,2020-06-03,19,08,19
5103,138-1,11분,2020-06-03,19,08,21
5104,138-1,12분,2020-06-03,19,08,22
5108,138-1,1분,2020-06-03,19,08,24
5110,138-1,2분,2020-06-03,19,08,25
15111,138-1,2분,2020-06-03,19,08,27
15117,138-1,4분,2020-06-03,19,08,29
15121,138-1,5분,2020-06-03,19,08,30
15283,138-1,6분,2020-06-03,19,08,32
15098,138-1,7분,2020-06-03,19,08,34
15081,138-1,8분,2020-06-03,19,08,35
15254,138-1,9분,2020-06-03,19,08,37
15073,138-1,13분,2020-06-03,19,08,38
15069,138-1,16분,2020-06-03,19,08,40
15085,138-1,19분,2020-06-03,19,08,41
15143,138-1,20분,2020-06-03,19,08,43
15072,138-1,3분,2020-06-03,19,08,44
15255,138-1,4분,2020-06-03,19,08,46
15082,138-1,5분,2020-06-03,19,08,47
15097,138-1,7분,2020-06-03,19,08,49
15284,138-1,7분,2020-06-03,19,08,51
15122,138-1,8분,2020-06-03,19,08,52
15115,138-1,2분,2020-06-03,19,08,55
15113,138-1,3분,2020-06-03,19,08,57
5112,138-1,4분,2020-06-03,19,08,59
5147,138-1,1분,2020-06-03,19,09,02
5148,138-1,1분,2020-06-03,19,09,03
5149,138-1,2분,2020-06-03,19,09,05
5150,138-1,3분,2020-06-03,19,09,06
5152,138-1,4분,2020-06-03,19,09,08
5154,138-1,5분,2020-06-03,19,09,09
5158,138-1,7분,2020-06-03,19,09,11
5193,138-1,9분,2020-06-03,19,09,13
5321,138-1,1분,2020-06-03,19,09,14
5277,138-1,3분,2020-06-03,19,09,16
5253,138-1,4분,2020-06-03,19,09,17
5257,138-1,5분,2020-06-03,19,09,19
5259,138-1,7분,2020-06-03,19,09,21
7034,138-1,2분,2020-06-03,19,09,22
7168,138-1,2분,2020-06-03,19,09,24
7035,138-1,4분,2020-06-03,19,09,25
7067,138-1,10분,2020-06-03,19,09,27
7043,138-1,10분,2020-06-03,19,09,28
5356,138-1,13분,2020-06-03,19,09,30
5357,138-1,14분,2020-06-03,19,09,31
5358,138-1,17분,2020-06-03,19,09,33
5190,138-1,23분,2020-06-03,19,09,35
5192,138-1,1분,2020-06-03,19,09,36
5340,138-1,3분,2020-06-03,19,09,38
5155,138-1,4분,2020-06-03,19,09,39
5153,138-1,6분,2020-06-03,19,09,41
5292,138-1,7분,2020-06-03,19,09,42
5101,138-1,8분,2020-06-03,19,09,44
5102,138-1,8분,2020-06-03,19,09,45
5103,138-1,10분,2020-06-03,19,09,47
5104,138-1,11분,2020-06-03,19,09,49
5110,138-1,1분,2020-06-03,19,09,52
15111,138-1,1분,2020-06-03,19,09,53
15117,138-1,3분,2020-06-03,19,09,55
15121,138-1,5분,2020-06-03,19,09,57
15283,138-1,5분,2020-06-03,19,09,58
15098,138-1,6분,2020-06-03,19,10,00
15081,138-1,7분,2020-06-03,19,10,01
15254,138-1,8분,2020-06-03,19,10,03
15073,138-1,12분,2020-06-03,19,10,04
15069,138-1,16분,2020-06-03,19,10,06
15085,138-1,18분,2020-06-03,19,10,08
15143,138-1,20분,2020-06-03,19,10,09
15072,138-1,2분,2020-06-03,19,10,11
15255,138-1,3분,2020-06-03,19,10,12
15082,138-1,4분,2020-06-03,19,10,14
15097,138-1,6분,2020-06-03,19,10,15
15284,138-1,7분,2020-06-03,19,10,17
15122,138-1,7분,2020-06-03,19,10,19
15118,138-1,10분,2020-06-03,19,10,20
15115,138-1,1분,2020-06-03,19,10,22
15113,138-1,2분,2020-06-03,19,10,24
5112,138-1,3분,2020-06-03,19,10,25
5146,138-1,4분,2020-06-03,19,10,27
5149,138-1,1분,2020-06-03,19,10,31
5150,138-1,2분,2020-06-03,19,10,33
5152,138-1,3분,2020-06-03,19,10,34
5154,138-1,4분,2020-06-03,19,10,36
5158,138-1,6분,2020-06-03,19,10,37
5193,138-1,8분,2020-06-03,19,10,39
5277,138-1,2분,2020-06-03,19,10,42
5253,138-1,3분,2020-06-03,19,10,43
5257,138-1,4분,2020-06-03,19,10,45
5259,138-1,5분,2020-06-03,19,10,46
7034,138-1,2분,2020-06-03,19,10,48
7168,138-1,2분,2020-06-03,19,10,49
7035,138-1,4분,2020-06-03,19,10,51
7067,138-1,9분,2020-06-03,19,10,52
7043,138-1,9분,2020-06-03,19,10,54
5356,138-1,12분,2020-06-03,19,10,55
5357,138-1,13분,2020-06-03,19,10,57
5358,138-1,16분,2020-06-03,19,10,58
5190,138-1,22분,2020-06-03,19,11,00
5192,138-1,24분,2020-06-03,19,11,01
5340,138-1,2분,2020-06-03,19,11,03
5155,138-1,3분,2020-06-03,19,11,05
5153,138-1,5분,2020-06-03,19,11,06
5292,138-1,6분,2020-06-03,19,11,08
5101,138-1,7분,2020-06-03,19,11,09
5102,138-1,7분,2020-06-03,19,11,11
5103,138-1,9분,2020-06-03,19,11,12
5104,138-1,10분,2020-06-03,19,11,14
5108,138-1,11분,2020-06-03,19,11,15
5110,138-1,12분,2020-06-03,19,11,17
15117,138-1,2분,2020-06-03,19,11,20
15121,138-1,3분,2020-06-03,19,11,22
15283,138-1,3분,2020-06-03,19,11,24
15098,138-1,4분,2020-06-03,19,11,25
15081,138-1,5분,2020-06-03,19,11,27
15254,138-1,6분,2020-06-03,19,11,28
15073,138-1,10분,2020-06-03,19,11,30
15069,138-1,14분,2020-06-03,19,11,32
15085,138-1,16분,2020-06-03,19,11,33
15143,138-1,18분,2020-06-03,19,11,35
15072,138-1,1분,2020-06-03,19,11,36
15255,138-1,2분,2020-06-03,19,11,38
15082,138-1,3분,2020-06-03,19,11,40
15097,138-1,5분,2020-06-03,19,11,41
15284,138-1,6분,2020-06-03,19,11,43
15122,138-1,6분,2020-06-03,19,11,44
15118,138-1,9분,2020-06-03,19,11,46
15113,138-1,1분,2020-06-03,19,11,49
5112,138-1,2분,2020-06-03,19,11,51
5146,138-1,3분,2020-06-03,19,11,52
5147,138-1,4분,2020-06-03,19,11,54
5148,138-1,4분,2020-06-03,19,11,55
5150,138-1,1분,2020-06-03,19,11,58
5152,138-1,2분,2020-06-03,19,12,00
5154,138-1,4분,2020-06-03,19,12,01
5158,138-1,5분,2020-06-03,19,12,03
5193,138-1,7분,2020-06-03,19,12,04
5321,138-1,10분,2020-06-03,19,12,06
5277,138-1,1분,2020-06-03,19,12,08
5253,138-1,2분,2020-06-03,19,12,09
5257,138-1,4분,2020-06-03,19,12,11
5259,138-1,5분,2020-06-03,19,12,12
7168,138-1,1분,2020-06-03,19,12,15
7035,138-1,2분,2020-06-03,19,12,17
7067,138-1,8분,2020-06-03,19,12,18
7043,138-1,8분,2020-06-03,19,12,20
5356,138-1,10분,2020-06-03,19,12,21
5357,138-1,12분,2020-06-03,19,12,23
5358,138-1,14분,2020-06-03,19,12,24
5190,138-1,21분,2020-06-03,19,12,26
5192,138-1,22분,2020-06-03,19,12,28
5340,138-1,25분,2020-06-03,19,12,29
5153,138-1,2분,2020-06-03,19,12,32
5292,138-1,3분,2020-06-03,19,12,34
5101,138-1,4분,2020-06-03,19,12,35
5102,138-1,5분,2020-06-03,19,12,37
5103,138-1,7분,2020-06-03,19,12,39
5104,138-1,7분,2020-06-03,19,12,40
5108,138-1,8분,2020-06-03,19,12,42
5110,138-1,10분,2020-06-03,19,12,43
15111,138-1,10분,2020-06-03,19,12,45
15121,138-1,1분,2020-06-03,19,12,48
15283,138-1,2분,2020-06-03,19,12,50
15098,138-1,3분,2020-06-03,19,12,51
15081,138-1,4분,2020-06-03,19,12,53
15254,138-1,5분,2020-06-03,19,12,54
15073,138-1,9분,2020-06-03,19,12,56
15069,138-1,12분,2020-06-03,19,12,58
15085,138-1,15분,2020-06-03,19,12,59
15143,138-1,16분,2020-06-03,19,13,01
15072,138-1,11분,2020-06-03,19,13,02
15255,138-1,1분,2020-06-03,19,13,04
15082,138-1,2분,2020-06-03,19,13,05
15097,138-1,3분,2020-06-03,19,13,07
15284,138-1,4분,2020-06-03,19,13,09
15122,138-1,5분,2020-06-03,19,13,10
15118,138-1,7분,2020-06-03,19,13,12
15115,138-1,9분,2020-06-03,19,13,14
15113,138-1,10분,2020-06-03,19,13,15
5146,138-1,2분,2020-06-03,19,13,18
5147,138-1,2분,2020-06-03,19,13,20
5148,138-1,3분,2020-06-03,19,13,21
5149,138-1,4분,2020-06-03,19,13,23
5150,138-1,4분,2020-06-03,19,13,24
5152,138-1,1분,2020-06-03,19,13,26
5154,138-1,2분,2020-06-03,19,13,27
5158,138-1,4분,2020-06-03,19,13,29
5193,138-1,6분,2020-06-03,19,13,31
5321,138-1,9분,2020-06-03,19,13,32
5277,138-1,1분,2020-06-03,19,13,34
5253,138-1,2분,2020-06-03,19,13,35
5257,138-1,4분,2020-06-03,19,13,37
5259,138-1,5분,2020-06-03,19,13,38
7034,138-1,7분,2020-06-03,19,13,40
7168,138-1,8분,2020-06-03,19,13,41
7035,138-1,9분,2020-06-03,19,13,43
7067,138-1,6분,2020-06-03,19,13,45
7043,138-1,6분,2020-06-03,19,13,46
5356,138-1,9분,2020-06-03,19,13,48
5357,138-1,10분,2020-06-03,19,13,49
5358,138-1,13분,2020-06-03,19,13,51
5190,138-1,19분,2020-06-03,19,13,52
5192,138-1,21분,2020-06-03,19,13,54
5340,138-1,23분,2020-06-03,19,13,55
5155,138-1,24분,2020-06-03,19,13,57
5153,138-1,1분,2020-06-03,19,13,58
5292,138-1,2분,2020-06-03,19,14,00
5101,138-1,3분,2020-06-03,19,14,02
5102,138-1,4분,2020-06-03,19,14,03
5103,138-1,6분,2020-06-03,19,14,05
5104,138-1,7분,2020-06-03,19,14,06
5108,138-1,8분,2020-06-03,19,14,08
5110,138-1,9분,2020-06-03,19,14,10
15111,138-1,9분,2020-06-03,19,14,11
15117,138-1,11분,2020-06-03,19,14,13
15121,138-1,13분,2020-06-03,19,14,14
15098,138-1,1분,2020-06-03,19,14,18
15081,138-1,2분,2020-06-03,19,14,19
15254,138-1,3분,2020-06-03,19,14,21
15073,138-1,7분,2020-06-03,19,14,22
15069,138-1,10분,2020-06-03,19,14,24
15085,138-1,12분,2020-06-03,19,14,25
15143,138-1,14분,2020-06-03,19,14,27
15072,138-1,10분,2020-06-03,19,14,28
15255,138-1,11분,2020-06-03,19,14,30
15097,138-1,2분,2020-06-03,19,14,33
15284,138-1,3분,2020-06-03,19,14,35
15122,138-1,4분,2020-06-03,19,14,36
15118,138-1,6분,2020-06-03,19,14,38
15115,138-1,8분,2020-06-03,19,14,40
15113,138-1,9분,2020-06-03,19,14,41
5112,138-1,10분,2020-06-03,19,14,43
5146,138-1,1분,2020-06-03,19,14,44
5147,138-1,1분,2020-06-03,19,14,46
5148,138-1,2분,2020-06-03,19,14,48
5149,138-1,3분,2020-06-03,19,14,49
5150,138-1,4분,2020-06-03,19,14,51
5154,138-1,1분,2020-06-03,19,14,54
5158,138-1,2분,2020-06-03,19,14,55
5193,138-1,4분,2020-06-03,19,14,57
5321,138-1,7분,2020-06-03,19,14,59
5277,138-1,1분,2020-06-03,19,15,00
5253,138-1,2분,2020-06-03,19,15,02
5257,138-1,4분,2020-06-03,19,15,03
5259,138-1,5분,2020-06-03,19,15,05
7034,138-1,7분,2020-06-03,19,15,07
7168,138-1,8분,2020-06-03,19,15,08
7035,138-1,9분,2020-06-03,19,15,10
7067,138-1,4분,2020-06-03,19,15,11
7043,138-1,5분,2020-06-03,19,15,13
5356,138-1,7분,2020-06-03,19,15,14
5357,138-1,8분,2020-06-03,19,15,16
5358,138-1,11분,2020-06-03,19,15,17
5190,138-1,17분,2020-06-03,19,15,19
5192,138-1,19분,2020-06-03,19,15,20
5340,138-1,22분,2020-06-03,19,15,22
5155,138-1,22분,2020-06-03,19,15,24
5292,138-1,1분,2020-06-03,19,15,27
5101,138-1,2분,2020-06-03,19,15,28
5102,138-1,2분,2020-06-03,19,15,30
5103,138-1,4분,2020-06-03,19,15,31
5104,138-1,5분,2020-06-03,19,15,33
5108,138-1,6분,2020-06-03,19,15,34
5110,138-1,7분,2020-06-03,19,15,36
15111,138-1,8분,2020-06-03,19,15,37
15117,138-1,9분,2020-06-03,19,15,39
15121,138-1,11분,2020-06-03,19,15,41
15283,138-1,11분,2020-06-03,19,15,42
15098,138-1,12분,2020-06-03,19,15,44
15081,138-1,1분,2020-06-03,19,15,45
15254,138-1,1분,2020-06-03,19,15,47
15073,138-1,6분,2020-06-03,19,15,49
15069,138-1,9분,2020-06-03,19,15,50
15085,138-1,12분,2020-06-03,19,15,52
15143,138-1,13분,2020-06-03,19,15,53
15072,138-1,9분,2020-06-03,19,15,55
15255,138-1,11분,2020-06-03,19,15,56
15082,138-1,11분,2020-06-03,19,15,58
15097,138-1,1분,2020-06-03,19,16,00
15284,138-1,2분,2020-06-03,19,16,01
15122,138-1,3분,2020-06-03,19,16,03
15118,138-1,4분,2020-06-03,19,16,04
15115,138-1,5분,2020-06-03,19,16,06
15113,138-1,6분,2020-06-03,19,16,08
5112,138-1,7분,2020-06-03,19,16,09
5146,138-1,1분,2020-06-03,19,16,11
5147,138-1,1분,2020-06-03,19,16,12
5148,138-1,2분,2020-06-03,19,16,14
5149,138-1,3분,2020-06-03,19,16,16
5150,138-1,4분,2020-06-03,19,16,17
5152,138-1,4분,2020-06-03,19,16,18
5154,138-1,5분,2020-06-03,19,16,20
5158,138-1,1분,2020-06-03,19,16,22
5193,138-1,3분,2020-06-03,19,16,23
5321,138-1,6분,2020-06-03,19,16,25
5277,138-1,8분,2020-06-03,19,16,26
5253,138-1,1분,2020-06-03,19,16,28
5257,138-1,2분,2020-06-03,19,16,30
5259,138-1,3분,2020-06-03,19,16,31
7034,138-1,6분,2020-06-03,19,16,32
7168,138-1,6분,2020-06-03,19,16,34
7035,138-1,7분,2020-06-03,19,16,35
7067,138-1,3분,2020-06-03,19,16,37
7043,138-1,3분,2020-06-03,19,16,38
5356,138-1,5분,2020-06-03,19,16,40
5357,138-1,7분,2020-06-03,19,16,41
5358,138-1,9분,2020-06-03,19,16,43
5190,138-1,16분,2020-06-03,19,16,44
5192,138-1,17분,2020-06-03,19,16,46
5340,138-1,20분,2020-06-03,19,16,48
5155,138-1,21분,2020-06-03,19,16,49
5153,138-1,23분,2020-06-03,19,16,51
5292,138-1,24분,2020-06-03,19,16,52
5101,138-1,1분,2020-06-03,19,16,54
5102,138-1,1분,2020-06-03,19,16,55
5103,138-1,3분,2020-06-03,19,16,57
5104,138-1,4분,2020-06-03,19,16,59
5108,138-1,5분,2020-06-03,19,17,00
5110,138-1,6분,2020-06-03,19,17,02
15111,138-1,7분,2020-06-03,19,17,03
15117,138-1,8분,2020-06-03,19,17,05
15121,138-1,10분,2020-06-03,19,17,07
15283,138-1,10분,2020-06-03,19,17,08
15098,138-1,11분,2020-06-03,19,17,10
15081,138-1,13분,2020-06-03,19,17,11
15073,138-1,5분,2020-06-03,19,17,15
15069,138-1,8분,2020-06-03,19,17,16
15085,138-1,10분,2020-06-03,19,17,18
15143,138-1,12분,2020-06-03,19,17,19
15072,138-1,8분,2020-06-03,19,17,21
15255,138-1,9분,2020-06-03,19,17,23
15082,138-1,10분,2020-06-03,19,17,24
15097,138-1,12분,2020-06-03,19,17,26
15122,138-1,1분,2020-06-03,19,17,29
15118,138-1,3분,2020-06-03,19,17,31
15115,138-1,5분,2020-06-03,19,17,32
15113,138-1,6분,2020-06-03,19,17,34
5112,138-1,6분,2020-06-03,19,17,35
5146,138-1,7분,2020-06-03,19,17,37
5147,138-1,8분,2020-06-03,19,17,39
5149,138-1,1분,2020-06-03,19,17,42
5150,138-1,1분,2020-06-03,19,17,43
5152,138-1,3분,2020-06-03,19,17,45
5154,138-1,4분,2020-06-03,19,17,47
5193,138-1,2분,2020-06-03,19,17,50
5321,138-1,5분,2020-06-03,19,17,52
5277,138-1,7분,2020-06-03,19,17,53
5253,138-1,8분,2020-06-03,19,17,55
5257,138-1,9분,2020-06-03,19,17,57
5259,138-1,1분,2020-06-03,19,17,58
7034,138-1,3분,2020-06-03,19,18,00
7168,138-1,4분,2020-06-03,19,18,02
7035,138-1,5분,2020-06-03,19,18,03
7067,138-1,1분,2020-06-03,19,18,05
7043,138-1,2분,2020-06-03,19,18,06
5356,138-1,4분,2020-06-03,19,18,08
5357,138-1,5분,2020-06-03,19,18,09
5358,138-1,8분,2020-06-03,19,18,11
5190,138-1,14분,2020-06-03,19,18,13
5192,138-1,16분,2020-06-03,19,18,14
5340,138-1,19분,2020-06-03,19,18,16
5155,138-1,19분,2020-06-03,19,18,18
5153,138-1,21분,2020-06-03,19,18,19
5292,138-1,22분,2020-06-03,19,18,21
5101,138-1,23분,2020-06-03,19,18,22
5102,138-1,24분,2020-06-03,19,18,24
5103,138-1,1분,2020-06-03,19,18,25
5104,138-1,2분,2020-06-03,19,18,27
5108,138-1,3분,2020-06-03,19,18,28
5110,138-1,5분,2020-06-03,19,18,30
15111,138-1,5분,2020-06-03,19,18,32
15117,138-1,7분,2020-06-03,19,18,33
15121,138-1,8분,2020-06-03,19,18,35
15283,138-1,9분,2020-06-03,19,18,36
15098,138-1,10분,2020-06-03,19,18,38
15081,138-1,11분,2020-06-03,19,18,39
15254,138-1,12분,2020-06-03,19,18,41
15073,138-1,4분,2020-06-03,19,18,42
15069,138-1,7분,2020-06-03,19,18,44
15085,138-1,10분,2020-06-03,19,18,45
15143,138-1,11분,2020-06-03,19,18,47
15072,138-1,6분,2020-06-03,19,18,48
15255,138-1,8분,2020-06-03,19,18,50
15082,138-1,8분,2020-06-03,19,18,52
15097,138-1,10분,2020-06-03,19,18,53
15284,138-1,11분,2020-06-03,19,18,55
15122,138-1,12분,2020-06-03,19,18,57
15118,138-1,2분,2020-06-03,19,18,58
15115,138-1,3분,2020-06-03,19,19,00
15113,138-1,5분,2020-06-03,19,19,02
5112,138-1,6분,2020-06-03,19,19,03
5146,138-1,7분,2020-06-03,19,19,05
5147,138-1,8분,2020-06-03,19,19,06
5148,138-1,8분,2020-06-03,19,19,08
5150,138-1,1분,2020-06-03,19,19,11
5152,138-1,2분,2020-06-03,19,19,13
5154,138-1,4분,2020-06-03,19,19,14
5158,138-1,5분,2020-06-03,19,19,16
5193,138-1,1분,2020-06-03,19,19,17
5321,138-1,5분,2020-06-03,19,19,19
5277,138-1,7분,2020-06-03,19,19,20
5253,138-1,8분,2020-06-03,19,19,22
5257,138-1,9분,2020-06-03,19,19,24
5259,138-1,10분,2020-06-03,19,19,25
7034,138-1,2분,2020-06-03,19,19,27
7168,138-1,3분,2020-06-03,19,19,28
7035,138-1,4분,2020-06-03,19,19,29
7067,138-1,1분,2020-06-03,19,19,31
7043,138-1,1분,2020-06-03,19,19,32
5356,138-1,3분,2020-06-03,19,19,34
5357,138-1,4분,2020-06-03,19,19,35
5358,138-1,7분,2020-06-03,19,19,37
5190,138-1,14분,2020-06-03,19,19,39
5192,138-1,15분,2020-06-03,19,19,40
5340,138-1,18분,2020-06-03,19,19,42
5155,138-1,19분,2020-06-03,19,19,43
5153,138-1,21분,2020-06-03,19,19,45
5292,138-1,22분,2020-06-03,19,19,47
5101,138-1,23분,2020-06-03,19,19,48
5102,138-1,23분,2020-06-03,19,19,50
5103,138-1,1분,2020-06-03,19,19,51
5104,138-1,2분,2020-06-03,19,19,53
5108,138-1,3분,2020-06-03,19,19,54
5110,138-1,3분,2020-06-03,19,19,56
15111,138-1,3분,2020-06-03,19,19,58
15117,138-1,5분,2020-06-03,19,19,59
15121,138-1,7분,2020-06-03,19,20,01
15283,138-1,7분,2020-06-03,19,20,02
15098,138-1,8분,2020-06-03,19,20,04
15081,138-1,9분,2020-06-03,19,20,06
15254,138-1,10분,2020-06-03,19,20,07
15073,138-1,14분,2020-06-03,19,20,09
15069,138-1,3분,2020-06-03,19,20,10
15085,138-1,5분,2020-06-03,19,20,12
15143,138-1,7분,2020-06-03,19,20,13
15072,138-1,5분,2020-06-03,19,20,15
15255,138-1,6분,2020-06-03,19,20,16
15082,138-1,7분,2020-06-03,19,20,18
15097,138-1,9분,2020-06-03,19,20,20
15284,138-1,10분,2020-06-03,19,20,21
15122,138-1,10분,2020-06-03,19,20,23
15115,138-1,1분,2020-06-03,19,20,26
15113,138-1,3분,2020-06-03,19,20,28
5112,138-1,3분,2020-06-03,19,20,29
5146,138-1,5분,2020-06-03,19,20,31
5147,138-1,5분,2020-06-03,19,20,32
5148,138-1,6분,2020-06-03,19,20,34
5149,138-1,7분,2020-06-03,19,20,35
5150,138-1,8분,2020-06-03,19,20,37
5152,138-1,9분,2020-06-03,19,20,38
5154,138-1,1분,2020-06-03,19,20,40
5158,138-1,2분,2020-06-03,19,20,42
5193,138-1,4분,2020-06-03,19,20,43
5321,138-1,1분,2020-06-03,19,20,45
5277,138-1,3분,2020-06-03,19,20,46
5253,138-1,4분,2020-06-03,19,20,48
5257,138-1,6분,2020-06-03,19,20,49
5259,138-1,7분,2020-06-03,19,20,51
7034,138-1,2분,2020-06-03,19,20,53
7168,138-1,2분,2020-06-03,19,20,54
7035,138-1,4분,2020-06-03,19,20,55
7067,138-1,15분,2020-06-03,19,20,57
7043,138-1,15분,2020-06-03,19,20,58
5356,138-1,2분,2020-06-03,19,21,00
5357,138-1,3분,2020-06-03,19,21,01
5358,138-1,6분,2020-06-03,19,21,03
5190,138-1,12분,2020-06-03,19,21,04
5192,138-1,14분,2020-06-03,19,21,06
5340,138-1,17분,2020-06-03,19,21,08
5155,138-1,17분,2020-06-03,19,21,09
5153,138-1,19분,2020-06-03,19,21,11
5292,138-1,20분,2020-06-03,19,21,13
5101,138-1,21분,2020-06-03,19,21,14
5102,138-1,22분,2020-06-03,19,21,16
5103,138-1,24분,2020-06-03,19,21,17
5104,138-1,24분,2020-06-03,19,21,19
5108,138-1,1분,2020-06-03,19,21,20
5110,138-1,2분,2020-06-03,19,21,22
15111,138-1,2분,2020-06-03,19,21,24
15117,138-1,4분,2020-06-03,19,21,25
15121,138-1,6분,2020-06-03,19,21,27
15283,138-1,6분,2020-06-03,19,21,28
15098,138-1,7분,2020-06-03,19,21,30
15081,138-1,8분,2020-06-03,19,21,32
15254,138-1,9분,2020-06-03,19,21,33
15073,138-1,13분,2020-06-03,19,21,35
15085,138-1,2분,2020-06-03,19,21,38
15143,138-1,4분,2020-06-03,19,21,40
15072,138-1,3분,2020-06-03,19,21,41
15255,138-1,4분,2020-06-03,19,21,43
15082,138-1,5분,2020-06-03,19,21,44
15097,138-1,6분,2020-06-03,19,21,46
15284,138-1,7분,2020-06-03,19,21,47
15122,138-1,8분,2020-06-03,19,21,49
15118,138-1,10분,2020-06-03,19,21,51
15115,138-1,1분,2020-06-03,19,21,52
15113,138-1,2분,2020-06-03,19,21,54
5112,138-1,3분,2020-06-03,19,21,55
5146,138-1,4분,2020-06-03,19,21,57
5147,138-1,5분,2020-06-03,19,21,58
5148,138-1,6분,2020-06-03,19,22,00
5149,138-1,7분,2020-06-03,19,22,01
5150,138-1,7분,2020-06-03,19,22,03
5152,138-1,9분,2020-06-03,19,22,05
5154,138-1,10분,2020-06-03,19,22,06
5158,138-1,1분,2020-06-03,19,22,08
5193,138-1,3분,2020-06-03,19,22,09
5321,138-1,1분,2020-06-03,19,22,11
5277,138-1,3분,2020-06-03,19,22,12
5253,138-1,4분,2020-06-03,19,22,14
5257,138-1,6분,2020-06-03,19,22,15
5259,138-1,7분,2020-06-03,19,22,17
7034,138-1,2분,2020-06-03,19,22,18
7168,138-1,2분,2020-06-03,19,22,20
7035,138-1,4분,2020-06-03,19,22,21
7067,138-1,14분,2020-06-03,19,22,23
7043,138-1,14분,2020-06-03,19,22,24
