0,1,2,3,4
BusStop_No,BusStop_Name,Bus_No,Predict_Arrive,Current_Time
05295,초읍삼거리,81,도착정보 없음,2020/06/10 07:00:50
05353,어린이대공원,81,도착정보 없음,2020/06/10 07:00:52
05042,어린이대공원입구,81,도착정보 없음,2020/06/10 07:00:53
05044,삼광사입구,81,도착정보 없음,2020/06/10 07:00:55
05046,성곡시장입구,81,,2020/06/10 07:00:57
05047,성곡시장,81,1분,2020/06/10 07:00:58
05051,LG사이언스홀,81,3분,2020/06/10 07:01:00
05163,부암교차로,81,4분,2020/06/10 07:01:02
05165,부산진구청,81,1분,2020/06/10 07:01:03
05188,부전시장입구,81,3분,2020/06/10 07:01:05
05711,서면역.서면지하상가,81,6분,2020/06/10 07:01:07
05713,서면한전,81,7분,2020/06/10 07:01:08
05229,범내골역,81,1분,2020/06/10 07:01:10
05217,중앙시장,81,2분,2020/06/10 07:01:12
03139,범일역,81,4분,2020/06/10 07:01:14
03134,부산진시장,81,5분,2020/06/10 07:01:15
03107,봉생병원,81,8분,2020/06/10 07:01:17
03108,부산진역,81,,2020/06/10 07:01:19
03100,고관입구,81,1분,2020/06/10 07:01:20
03081,초량역,81,,2020/06/10 07:01:22
03058,부산역,81,1분,2020/06/10 07:01:24
01031,영주동,81,3분,2020/06/10 07:01:25
01042,중앙동(중앙역),81,1분,2020/06/10 07:01:27
01041,중앙동(중앙역),81,5분,2020/06/10 07:01:29
01032,영주동,81,5분,2020/06/10 07:01:31
03060,부산역,81,2분,2020/06/10 07:01:32
03091,초량역,81,6분,2020/06/10 07:01:34
03095,YMCA,81,7분,2020/06/10 07:01:36
03121,부산진역,81,1분,2020/06/10 07:01:38
03131,부산진시장,81,3분,2020/06/10 07:01:39
03140,범일역.범일동부산은행,81,4분,2020/06/10 07:01:41
05218,중앙시장,81,5분,2020/06/10 07:01:43
05227,범내골역,81,,2020/06/10 07:01:45
05712,서면한전,81,2분,2020/06/10 07:01:46
05710,서면역.서면지하상가,81,3분,2020/06/10 07:01:48
05186,부전시장입구,81,도착정보 없음,2020/06/10 07:01:50
05166,부산진구청,81,,2020/06/10 07:01:52
05164,부암교차로,81,1분,2020/06/10 07:01:53
05050,부산시설공단,81,2분,2020/06/10 07:01:55
05048,성곡시장,81,3분,2020/06/10 07:01:57
05045,삼광사입구,81,4분,2020/06/10 07:01:58
05043,어린이대공원입구,81,5분,2020/06/10 07:02:00
05354,어린이대공원,81,6분,2020/06/10 07:02:01
05295,초읍삼거리,81,도착정보 없음,2020/06/10 07:02:03
05353,어린이대공원,81,도착정보 없음,2020/06/10 07:02:04
05042,어린이대공원입구,81,도착정보 없음,2020/06/10 07:02:06
05044,삼광사입구,81,도착정보 없음,2020/06/10 07:02:07
05046,성곡시장입구,81,도착정보 없음,2020/06/10 07:02:09
05047,성곡시장,81,도착정보 없음,2020/06/10 07:02:10
05051,LG사이언스홀,81,1분,2020/06/10 07:02:12
05163,부암교차로,81,2분,2020/06/10 07:02:13
05165,부산진구청,81,4분,2020/06/10 07:02:15
05188,부전시장입구,81,1분,2020/06/10 07:02:17
05711,서면역.서면지하상가,81,4분,2020/06/10 07:02:18
05713,서면한전,81,4분,2020/06/10 07:02:20
05229,범내골역,81,,2020/06/10 07:02:22
05217,중앙시장,81,2분,2020/06/10 07:02:23
03139,범일역,81,3분,2020/06/10 07:02:25
03134,부산진시장,81,4분,2020/06/10 07:02:26
03107,봉생병원,81,7분,2020/06/10 07:02:28
03108,부산진역,81,7분,2020/06/10 07:02:30
03100,고관입구,81,,2020/06/10 07:02:31
03081,초량역,81,,2020/06/10 07:02:33
03058,부산역,81,,2020/06/10 07:02:34
01031,영주동,81,1분,2020/06/10 07:02:36
01042,중앙동(중앙역),81,,2020/06/10 07:02:37
01041,중앙동(중앙역),81,4분,2020/06/10 07:02:39
01032,영주동,81,5분,2020/06/10 07:02:41
03060,부산역,81,1분,2020/06/10 07:02:42
03091,초량역,81,5분,2020/06/10 07:02:44
03095,YMCA,81,6분,2020/06/10 07:02:46
03121,부산진역,81,7분,2020/06/10 07:02:47
03131,부산진시장,81,2분,2020/06/10 07:02:49
03140,범일역.범일동부산은행,81,3분,2020/06/10 07:02:50
05218,중앙시장,81,4분,2020/06/10 07:02:52
05227,범내골역,81,6분,2020/06/10 07:02:54
05712,서면한전,81,1분,2020/06/10 07:02:55
05710,서면역.서면지하상가,81,2분,2020/06/10 07:02:57
05186,부전시장입구,81,도착정보 없음,2020/06/10 07:02:58
05166,부산진구청,81,,2020/06/10 07:03:00
05164,부암교차로,81,1분,2020/06/10 07:03:02
05050,부산시설공단,81,1분,2020/06/10 07:03:03
05048,성곡시장,81,2분,2020/06/10 07:03:05
05045,삼광사입구,81,3분,2020/06/10 07:03:06
05043,어린이대공원입구,81,4분,2020/06/10 07:03:08
05354,어린이대공원,81,5분,2020/06/10 07:03:09
05295,초읍삼거리,81,,2020/06/10 07:03:11
05353,어린이대공원,81,1분,2020/06/10 07:03:13
05042,어린이대공원입구,81,2분,2020/06/10 07:03:14
05044,삼광사입구,81,3분,2020/06/10 07:03:16
05046,성곡시장입구,81,4분,2020/06/10 07:03:17
05047,성곡시장,81,4분,2020/06/10 07:03:19
05051,LG사이언스홀,81,6분,2020/06/10 07:03:20
05163,부암교차로,81,1분,2020/06/10 07:03:22
05165,부산진구청,81,3분,2020/06/10 07:03:23
05188,부전시장입구,81,4분,2020/06/10 07:03:25
05711,서면역.서면지하상가,81,2분,2020/06/10 07:03:26
05713,서면한전,81,4분,2020/06/10 07:03:28
05229,범내골역,81,5분,2020/06/10 07:03:30
05217,중앙시장,81,1분,2020/06/10 07:03:32
03139,범일역,81,2분,2020/06/10 07:03:33
03134,부산진시장,81,3분,2020/06/10 07:03:35
03107,봉생병원,81,6분,2020/06/10 07:03:36
03108,부산진역,81,7분,2020/06/10 07:03:38
03100,고관입구,81,8분,2020/06/10 07:03:39
03081,초량역,81,1분,2020/06/10 07:03:41
03058,부산역,81,,2020/06/10 07:03:42
01031,영주동,81,,2020/06/10 07:03:44
01042,중앙동(중앙역),81,2분,2020/06/10 07:03:46
