0,1,2
Bus_No,Bus_Location,Date
138-1,기점,2020/06/08_07:00:24
138-1,동성화학,2020/06/08_07:00:24
138-1,엄궁정비,2020/06/08_07:00:24
138-1,괘법르네시떼역.르네시떼,2020/06/08_07:00:24
138-1,냉정고개,2020/06/08_07:00:24
138-1,NC서면점,2020/06/08_07:00:24
138-1,우암초등학교,2020/06/08_07:00:24
138-1,신선대CNG충전소,2020/06/08_07:00:24
138-1,우암초등학교,2020/06/08_07:00:24
138-1,부암역.당감입구,2020/06/08_07:00:24
138-1,북부산세무서(감전역),2020/06/08_07:00:24
138-1,엄궁한신1차아파트,2020/06/08_07:00:24
138-1,기점,2020/06/08_07:00:43
138-1,동성화학,2020/06/08_07:00:43
138-1,엄궁정비,2020/06/08_07:00:43
138-1,괘법르네시떼역.르네시떼,2020/06/08_07:00:43
138-1,냉정고개,2020/06/08_07:00:43
138-1,전포사거리,2020/06/08_07:00:43
138-1,우암초등학교,2020/06/08_07:00:43
138-1,신선대CNG충전소,2020/06/08_07:00:43
138-1,우암초등학교,2020/06/08_07:00:43
138-1,진양교차로,2020/06/08_07:00:43
138-1,북부산세무서(감전역),2020/06/08_07:00:43
138-1,엄궁한신1차아파트,2020/06/08_07:00:43
138-1,기점,2020/06/08_07:01:03
138-1,동성화학,2020/06/08_07:01:03
138-1,엄궁정비,2020/06/08_07:01:03
138-1,동원아파트앞,2020/06/08_07:01:03
138-1,냉정고개,2020/06/08_07:01:03
138-1,전포사거리,2020/06/08_07:01:03
138-1,우암초등학교,2020/06/08_07:01:03
138-1,신선대CNG충전소,2020/06/08_07:01:03
138-1,우암초등학교,2020/06/08_07:01:03
138-1,진양교차로,2020/06/08_07:01:03
138-1,북부산세무서(감전역),2020/06/08_07:01:03
138-1,엄궁한신1차아파트,2020/06/08_07:01:03
138-1,기점,2020/06/08_07:01:22
138-1,신평역,2020/06/08_07:01:22
138-1,엄궁정비,2020/06/08_07:01:22
138-1,동원아파트앞,2020/06/08_07:01:22
138-1,개금역.개금초등학교,2020/06/08_07:01:22
138-1,전포사거리,2020/06/08_07:01:22
138-1,우암초등학교,2020/06/08_07:01:22
138-1,신선대CNG충전소,2020/06/08_07:01:22
138-1,남부중앙새마을금고,2020/06/08_07:01:22
138-1,진양교차로,2020/06/08_07:01:22
138-1,삼대한의원,2020/06/08_07:01:22
138-1,하단SK뷰아파트앞,2020/06/08_07:01:22
138-1,기점,2020/06/08_07:01:41
138-1,신평역,2020/06/08_07:01:41
138-1,엄궁정비,2020/06/08_07:01:41
138-1,삼락생태공원,2020/06/08_07:01:41
138-1,개금역.개금초등학교,2020/06/08_07:01:41
138-1,전포사거리,2020/06/08_07:01:41
138-1,우암초등학교,2020/06/08_07:01:41
138-1,신선대CNG충전소,2020/06/08_07:01:41
138-1,남부중앙새마을금고,2020/06/08_07:01:41
138-1,진양교차로,2020/06/08_07:01:41
138-1,삼대한의원,2020/06/08_07:01:41
