0,1,2
Bus_No,Bus_Location,Date
138-1,동매역,2020/06/05_17:00:38
138-1,엄궁동주민센터,2020/06/05_17:00:38
138-1,삼락생태공원,2020/06/05_17:00:38
138-1,럭키아파트(주례역),2020/06/05_17:00:38
138-1,국제금융센터(부산은행역),2020/06/05_17:00:38
138-1,진양교차로,2020/06/05_17:00:38
138-1,시립박물관.부산문화회관,2020/06/05_17:00:38
138-1,한신문화타운,2020/06/05_17:00:38
138-1,부암역.당감입구,2020/06/05_17:00:38
138-1,문전교차로,2020/06/05_17:00:38
138-1,서부시외버스터미널(사상역),2020/06/05_17:00:38
138-1,강변아파트,2020/06/05_17:00:38
138-1,장림,2020/06/05_17:00:38
138-1,동매역,2020/06/05_17:00:58
138-1,엄궁동주민센터,2020/06/05_17:00:58
138-1,삼락생태공원,2020/06/05_17:00:58
138-1,럭키아파트(주례역),2020/06/05_17:00:58
138-1,국제금융센터(부산은행역),2020/06/05_17:00:58
138-1,진양교차로,2020/06/05_17:00:58
138-1,시립박물관.부산문화회관,2020/06/05_17:00:58
138-1,유엔공원.부산문화회관,2020/06/05_17:00:58
138-1,부암역.당감입구,2020/06/05_17:00:58
138-1,문전교차로,2020/06/05_17:00:58
138-1,서부시외버스터미널(사상역),2020/06/05_17:00:58
138-1,강변아파트,2020/06/05_17:00:58
138-1,대동중고등학교,2020/06/05_17:00:58
138-1,삼진냉장,2020/06/05_17:01:17
138-1,엄궁동주민센터,2020/06/05_17:01:17
138-1,럭키아파트(주례역),2020/06/05_17:01:17
138-1,한신아파트 2차,2020/06/05_17:01:17
138-1,국제금융센터(부산은행역),2020/06/05_17:01:17
138-1,진양교차로,2020/06/05_17:01:17
138-1,유엔공원.부산문화회관,2020/06/05_17:01:17
138-1,석포여중,2020/06/05_17:01:17
138-1,부암역.당감입구,2020/06/05_17:01:17
138-1,경남공고(전포역),2020/06/05_17:01:17
138-1,서부시외버스터미널(사상역),2020/06/05_17:01:17
138-1,강변아파트,2020/06/05_17:01:17
138-1,대동중고등학교,2020/06/05_17:01:17
138-1,삼진냉장,2020/06/05_17:01:37
138-1,엄궁삼거리,2020/06/05_17:01:37
138-1,삼락생태공원,2020/06/05_17:01:37
138-1,한신아파트 2차,2020/06/05_17:01:37
138-1,진양교차로,2020/06/05_17:01:37
138-1,성동초등학교후문,2020/06/05_17:01:37
138-1,유엔공원.부산문화회관,2020/06/05_17:01:37
138-1,석포여중,2020/06/05_17:01:37
138-1,부암역.당감입구,2020/06/05_17:01:37
138-1,경남공고(전포역),2020/06/05_17:01:37
138-1,서부시외버스터미널(사상역),2020/06/05_17:01:37
138-1,강변아파트,2020/06/05_17:01:37
138-1,대동중고등학교,2020/06/05_17:01:37
138-1,기점,2020/06/05_17:01:37
138-1,무지개아파트,2020/06/05_17:01:56
138-1,엄궁삼거리,2020/06/05_17:01:56
138-1,삼락생태공원,2020/06/05_17:01:56
138-1,한신아파트 1차,2020/06/05_17:01:56
138-1,진양교차로,2020/06/05_17:01:56
138-1,성동초등학교후문,2020/06/05_17:01:56
138-1,석포여중,2020/06/05_17:01:56
138-1,석포여중,2020/06/05_17:01:56
138-1,부암역.당감입구,2020/06/05_17:01:56
138-1,경남공고(전포역),2020/06/05_17:01:56
138-1,서부시외버스터미널(사상역),2020/06/05_17:01:56
138-1,강변아파트,2020/06/05_17:01:56
138-1,대동중고등학교,2020/06/05_17:01:56
138-1,기점,2020/06/05_17:01:56
138-1,무지개아파트,2020/06/05_17:02:16
138-1,엄궁삼거리,2020/06/05_17:02:16
138-1,한신아파트 1차,2020/06/05_17:02:16
138-1,좋은삼선병원,2020/06/05_17:02:16
138-1,진양교차로,2020/06/05_17:02:16
138-1,성동초등학교후문,2020/06/05_17:02:16
138-1,한신문화타운,2020/06/05_17:02:16
138-1,유엔공원.부산문화회관,2020/06/05_17:02:16
138-1,부암역.당감입구,2020/06/05_17:02:16
138-1,경남공고(전포역),2020/06/05_17:02:16
138-1,서부시외버스터미널(사상역),2020/06/05_17:02:16
138-1,"가락타운2,3단지",2020/06/05_17:02:16
138-1,대동중고등학교,2020/06/05_17:02:16
138-1,기점,2020/06/05_17:02:16
138-1,무지개아파트,2020/06/05_17:02:35
138-1,엄궁삼거리,2020/06/05_17:02:35
138-1,한신아파트 1차,2020/06/05_17:02:35
138-1,좋은삼선병원,2020/06/05_17:02:35
138-1,진양교차로,2020/06/05_17:02:35
138-1,성동초등학교후문,2020/06/05_17:02:35
138-1,한신문화타운,2020/06/05_17:02:35
138-1,유엔공원.부산문화회관,2020/06/05_17:02:35
138-1,진양교차로,2020/06/05_17:02:35
138-1,경남공고(전포역),2020/06/05_17:02:35
138-1,서부시외버스터미널(사상역),2020/06/05_17:02:35
138-1,"가락타운2,3단지",2020/06/05_17:02:35
138-1,구평e편한세상입구,2020/06/05_17:02:35
138-1,기점,2020/06/05_17:02:35
138-1,무지개아파트,2020/06/05_17:02:55
138-1,엄궁삼거리,2020/06/05_17:02:55
138-1,한신아파트 1차,2020/06/05_17:02:55
138-1,좋은삼선병원,2020/06/05_17:02:55
138-1,진양교차로,2020/06/05_17:02:55
138-1,성동초등학교후문,2020/06/05_17:02:55
138-1,한신문화타운,2020/06/05_17:02:55
138-1,유엔공원.부산문화회관,2020/06/05_17:02:55
138-1,진양교차로,2020/06/05_17:02:55
