0,1,2
Bus_No,Bus_Location,Date
138-1,구평e편한세상입구,2020/06/08_17:00:37
138-1,사하경찰서,2020/06/08_17:00:37
138-1,엄궁한신1차아파트,2020/06/08_17:00:37
138-1,동원아파트앞,2020/06/08_17:00:37
138-1,좋은삼선병원,2020/06/08_17:00:37
138-1,서면부속상가,2020/06/08_17:00:37
138-1,성동초등학교후문,2020/06/08_17:00:37
138-1,한신문화타운,2020/06/08_17:00:37
138-1,한신문화타운,2020/06/08_17:00:37
138-1,국제금융센터(부산은행역),2020/06/08_17:00:37
138-1,개금주공아파트,2020/06/08_17:00:37
138-1,감전동수문앞,2020/06/08_17:00:37
138-1,강변아파트,2020/06/08_17:00:37
138-1,구평동주민센터,2020/06/08_17:00:37
138-1,구평e편한세상입구,2020/06/08_17:00:56
138-1,사하경찰서,2020/06/08_17:00:56
138-1,엄궁한신1차아파트,2020/06/08_17:00:56
138-1,동원아파트앞,2020/06/08_17:00:56
138-1,좋은삼선병원,2020/06/08_17:00:56
138-1,서면부속상가,2020/06/08_17:00:56
138-1,성동초등학교후문,2020/06/08_17:00:56
138-1,한신문화타운,2020/06/08_17:00:56
138-1,한신문화타운,2020/06/08_17:00:56
138-1,국제금융센터(부산은행역),2020/06/08_17:00:56
138-1,개금주공아파트,2020/06/08_17:00:56
138-1,감전동수문앞,2020/06/08_17:00:56
138-1,"가락타운2,3단지",2020/06/08_17:00:56
138-1,구평동주민센터,2020/06/08_17:00:56
138-1,기점,2020/06/08_17:01:15
138-1,구평e편한세상입구,2020/06/08_17:01:15
138-1,사하경찰서,2020/06/08_17:01:15
138-1,엄궁한신1차아파트,2020/06/08_17:01:15
138-1,동원아파트앞,2020/06/08_17:01:15
138-1,좋은삼선병원,2020/06/08_17:01:15
138-1,서면부속상가,2020/06/08_17:01:15
138-1,성동초등학교후문,2020/06/08_17:01:15
138-1,한신문화타운,2020/06/08_17:01:15
138-1,동명대학교후문,2020/06/08_17:01:15
138-1,문전교차로,2020/06/08_17:01:15
138-1,개금주공아파트,2020/06/08_17:01:15
