0,1,2
Bus_No,Bus_Location,Date
81,연제공용버스차고지,2020/06/03_17:01:23
81,성곡시장,2020/06/03_17:01:23
81,부암교차로,2020/06/03_17:01:23
81,부산진시장,2020/06/03_17:01:23
81,부전시장입구,2020/06/03_17:01:23
81,제일은행앞,2020/06/03_17:01:23
81,보수동책방골목,2020/06/03_17:01:23
81,영락교회,2020/06/03_17:01:23
81,구덕운동장,2020/06/03_17:01:23
81,구덕운동장,2020/06/03_17:01:23
81,부경고교,2020/06/03_17:01:23
81,영락교회,2020/06/03_17:01:23
81,국제시장.부산근대역사관,2020/06/03_17:01:23
81,중앙시장,2020/06/03_17:01:23
81,YMCA,2020/06/03_17:01:23
81,초량역,2020/06/03_17:01:23
81,서면역 서면지하상가,2020/06/03_17:01:23
81,서면역 서면지하상가,2020/06/03_17:01:23
81,롯데호텔백화점(서면역),2020/06/03_17:01:23
81,부암교차로,2020/06/03_17:01:23
81,부산시설공단,2020/06/03_17:01:23
81,초읍고개,2020/06/03_17:01:23
81,초읍삼거리,2020/06/03_17:01:23
81,연제공용버스차고지,2020/06/03_17:01:43
81,성곡시장,2020/06/03_17:01:43
81,부산진시장,2020/06/03_17:01:43
81,부전시장입구,2020/06/03_17:01:43
81,고관입구,2020/06/03_17:01:43
81,제일은행앞,2020/06/03_17:01:43
81,보수동책방골목,2020/06/03_17:01:43
81,영락교회,2020/06/03_17:01:43
81,구덕운동장,2020/06/03_17:01:43
81,구덕운동장,2020/06/03_17:01:43
81,부경고교,2020/06/03_17:01:43
81,영락교회,2020/06/03_17:01:43
81,백산기념관.영화체험박물관,2020/06/03_17:01:43
81,중앙시장,2020/06/03_17:01:43
81,YMCA,2020/06/03_17:01:43
81,초량역,2020/06/03_17:01:43
81,서면역 서면지하상가,2020/06/03_17:01:43
81,서면역 서면지하상가,2020/06/03_17:01:43
81,롯데호텔백화점(서면역),2020/06/03_17:01:43
81,부암교차로,2020/06/03_17:01:43
81,성곡시장,2020/06/03_17:01:43
81,초읍삼거리,2020/06/03_17:01:43
81,연제공용버스차고지,2020/06/03_17:02:02
81,성곡시장,2020/06/03_17:02:02
81,봉생병원,2020/06/03_17:02:02
81,부전시장입구,2020/06/03_17:02:02
81,고관입구,2020/06/03_17:02:02
81,제일은행앞,2020/06/03_17:02:02
81,보수동책방골목,2020/06/03_17:02:02
