0,1,2
Bus_No,Bus_Location,Date
138-1,기점,2020/06/10_17:00:40
138-1,장림,2020/06/10_17:00:40
138-1,엄궁한신1차아파트,2020/06/10_17:00:40
138-1,동원아파트앞,2020/06/10_17:00:40
138-1,럭키아파트(주례역),2020/06/10_17:00:40
138-1,부암역.당감입구,2020/06/10_17:00:40
138-1,성동초등학교후문,2020/06/10_17:00:40
138-1,한신문화타운,2020/06/10_17:00:40
138-1,용당동,2020/06/10_17:00:40
138-1,국제금융센터(부산은행역),2020/06/10_17:00:40
138-1,당감3동우체국,2020/06/10_17:00:40
138-1,감전동수문앞,2020/06/10_17:00:40
138-1,"가락타운2,3단지",2020/06/10_17:00:40
138-1,구평동주민센터,2020/06/10_17:00:40
138-1,기점,2020/06/10_17:01:00
138-1,장림,2020/06/10_17:01:00
138-1,엄궁한신1차아파트,2020/06/10_17:01:00
138-1,동원아파트앞,2020/06/10_17:01:00
138-1,럭키아파트(주례역),2020/06/10_17:01:00
138-1,부암역.당감입구,2020/06/10_17:01:00
138-1,성동초등학교후문,2020/06/10_17:01:00
138-1,유엔공원.부산문화회관,2020/06/10_17:01:00
138-1,용당동,2020/06/10_17:01:00
138-1,문전교차로,2020/06/10_17:01:00
138-1,당감3동우체국,2020/06/10_17:01:00
138-1,감전동수문앞,2020/06/10_17:01:00
138-1,"가락타운2,3단지",2020/06/10_17:01:00
138-1,구평동주민센터,2020/06/10_17:01:00
138-1,기점,2020/06/10_17:01:19
138-1,장림,2020/06/10_17:01:19
138-1,엄궁한신1차아파트,2020/06/10_17:01:19
138-1,동원아파트앞,2020/06/10_17:01:19
138-1,럭키아파트(주례역),2020/06/10_17:01:19
138-1,부암역.당감입구,2020/06/10_17:01:19
138-1,성동초등학교후문,2020/06/10_17:01:19
138-1,용당동,2020/06/10_17:01:19
138-1,석포여중,2020/06/10_17:01:19
138-1,문전교차로,2020/06/10_17:01:19
138-1,당감3동우체국,2020/06/10_17:01:19
138-1,감전동수문앞,2020/06/10_17:01:19
138-1,"가락타운2,3단지",2020/06/10_17:01:19
138-1,구평동주민센터,2020/06/10_17:01:19
138-1,기점,2020/06/10_17:01:38
138-1,장림,2020/06/10_17:01:38
138-1,엄궁한신1차아파트,2020/06/10_17:01:38
138-1,동원아파트앞,2020/06/10_17:01:38
138-1,삼락생태공원,2020/06/10_17:01:38
138-1,롯데호텔백화점(서면역),2020/06/10_17:01:38
138-1,성동초등학교후문,2020/06/10_17:01:38
138-1,신선대CNG충전소,2020/06/10_17:01:38
138-1,석포여중,2020/06/10_17:01:38
138-1,문전교차로,2020/06/10_17:01:38
138-1,당감3동우체국,2020/06/10_17:01:38
138-1,감전동수문앞,2020/06/10_17:01:38
