0,1,2
Bus_No,Bus_Location,Date
138-1,기점,2020/06/04_07:00:33
138-1,동성화학,2020/06/04_07:00:33
138-1,엄궁동주민센터,2020/06/04_07:00:33
138-1,한신아파트 1차,2020/06/04_07:00:33
138-1,좋은삼선병원,2020/06/04_07:00:33
138-1,서면부속상가,2020/06/04_07:00:33
138-1,우암뉴서울아파트,2020/06/04_07:00:33
138-1,신선대CNG충전소,2020/06/04_07:00:33
138-1,우암뉴서울아파트,2020/06/04_07:00:33
138-1,진양교차로,2020/06/04_07:00:33
138-1,주례1동주민센터,2020/06/04_07:00:33
138-1,감전동,2020/06/04_07:00:33
138-1,기점,2020/06/04_07:00:53
138-1,동성화학,2020/06/04_07:00:53
138-1,엄궁동주민센터,2020/06/04_07:00:53
138-1,한신아파트 1차,2020/06/04_07:00:53
138-1,좋은삼선병원,2020/06/04_07:00:53
138-1,서면부속상가,2020/06/04_07:00:53
138-1,우암뉴서울아파트,2020/06/04_07:00:53
138-1,신선대CNG충전소,2020/06/04_07:00:53
138-1,우암초등학교,2020/06/04_07:00:53
138-1,진양교차로,2020/06/04_07:00:53
138-1,주례1동주민센터,2020/06/04_07:00:53
138-1,감전동,2020/06/04_07:00:53
138-1,기점,2020/06/04_07:01:12
138-1,엄궁동주민센터,2020/06/04_07:01:12
138-1,신평역,2020/06/04_07:01:12
138-1,한신아파트 1차,2020/06/04_07:01:12
138-1,좋은삼선병원,2020/06/04_07:01:12
138-1,서면부속상가,2020/06/04_07:01:12
138-1,부산공고,2020/06/04_07:01:12
138-1,신선대CNG충전소,2020/06/04_07:01:12
138-1,우암초등학교,2020/06/04_07:01:12
138-1,당감1치안센터,2020/06/04_07:01:12
138-1,북부산세무서(감전역),2020/06/04_07:01:12
138-1,감전동,2020/06/04_07:01:12
138-1,기점,2020/06/04_07:01:31
138-1,엄궁삼거리,2020/06/04_07:01:31
138-1,신남초등학교,2020/06/04_07:01:31
138-1,한신아파트 1차,2020/06/04_07:01:31
138-1,경남정보대(냉정역),2020/06/04_07:01:31
138-1,서면부속상가,2020/06/04_07:01:31
138-1,부산공고,2020/06/04_07:01:31
138-1,신선대CNG충전소,2020/06/04_07:01:31
138-1,남부중앙새마을금고,2020/06/04_07:01:31
138-1,당감1치안센터,2020/06/04_07:01:31
138-1,북부산세무서(감전역),2020/06/04_07:01:31
138-1,감전동,2020/06/04_07:01:31
138-1,기점,2020/06/04_07:01:51
138-1,엄궁삼거리,2020/06/04_07:01:51
138-1,하남초등학교,2020/06/04_07:01:51
138-1,사상초등학교,2020/06/04_07:01:51
138-1,경남정보대(냉정역),2020/06/04_07:01:51
138-1,서면부속상가,2020/06/04_07:01:51
138-1,부산공고,2020/06/04_07:01:51
138-1,신선대CNG충전소,2020/06/04_07:01:51
138-1,남부중앙새마을금고,2020/06/04_07:01:51
