0,1,2
Bus_No,Bus_Location,Date
68,용당동,2020/06/05_07:00:11
68,석포여중,2020/06/05_07:00:11
68,남광시장,2020/06/05_07:00:11
68,자유시장,2020/06/05_07:00:11
68,7부두,2020/06/05_07:00:11
68,부암역,2020/06/05_07:00:11
68,가야시장(가야역),2020/06/05_07:00:11
68,가야전신전화국,2020/06/05_07:00:11
68,학장교차로,2020/06/05_07:00:11
68,주례사거리,2020/06/05_07:00:11
68,엄궁럭키아파트,2020/06/05_07:00:11
68,엄궁동주민센터,2020/06/05_07:00:11
68,엄궁한신1차아파트,2020/06/05_07:00:11
68,하단교차로,2020/06/05_07:00:11
68,엄궁동주민센터,2020/06/05_07:00:11
68,에덴공원,2020/06/05_07:00:11
68,학장중학교,2020/06/05_07:00:11
68,좋은삼선병원,2020/06/05_07:00:11
68,가야시장(가야역),2020/06/05_07:00:11
68,부산진초등학교,2020/06/05_07:00:11
68,시민회관,2020/06/05_07:00:11
68,문현교차로,2020/06/05_07:00:11
68,우암자유아파트,2020/06/05_07:00:11
68,용당동,2020/06/05_07:00:11
68,한신문화타운,2020/06/05_07:00:11
68,용당동,2020/06/05_07:00:31
68,석포여중,2020/06/05_07:00:31
68,남광시장,2020/06/05_07:00:31
68,자유시장,2020/06/05_07:00:31
68,문현교차로,2020/06/05_07:00:31
68,부암역,2020/06/05_07:00:31
68,가야1치안센터,2020/06/05_07:00:31
68,가야전신전화국,2020/06/05_07:00:31
68,학장교차로,2020/06/05_07:00:31
68,주례사거리,2020/06/05_07:00:31
68,엄궁삼거리,2020/06/05_07:00:31
68,엄궁동주민센터,2020/06/05_07:00:31
68,엄궁한신1차아파트,2020/06/05_07:00:31
68,하단교차로,2020/06/05_07:00:31
68,엄궁사거리,2020/06/05_07:00:31
68,에덴공원,2020/06/05_07:00:31
68,학장중학교,2020/06/05_07:00:31
68,좋은삼선병원,2020/06/05_07:00:31
68,가야시장(가야역),2020/06/05_07:00:31
68,부산진초등학교,2020/06/05_07:00:31
68,시민회관,2020/06/05_07:00:31
68,문현교차로,2020/06/05_07:00:31
68,우암자유아파트,2020/06/05_07:00:31
68,용당동,2020/06/05_07:00:31
68,동명대학교후문,2020/06/05_07:00:31
68,용당동,2020/06/05_07:00:50
68,유엔공원.부산문화회관,2020/06/05_07:00:50
68,중앙시장,2020/06/05_07:00:50
68,문현교차로,2020/06/05_07:00:50
68,동천초등학교,2020/06/05_07:00:50
68,부암역,2020/06/05_07:00:50
68,가야1치안센터,2020/06/05_07:00:50
68,개금삼거리,2020/06/05_07:00:50
68,학장교차로,2020/06/05_07:00:50
68,주례사거리,2020/06/05_07:00:50
68,엄궁동주민센터,2020/06/05_07:00:50
68,하단SK뷰아파트앞,2020/06/05_07:00:50
68,하단교차로,2020/06/05_07:00:50
68,엄궁사거리,2020/06/05_07:00:50
68,동아대입구,2020/06/05_07:00:50
68,학장교,2020/06/05_07:00:50
68,좋은삼선병원,2020/06/05_07:00:50
68,가야시장(가야역),2020/06/05_07:00:50
68,부산진초등학교,2020/06/05_07:00:50
68,시민회관,2020/06/05_07:00:50
68,문현교차로,2020/06/05_07:00:50
68,우암자유아파트,2020/06/05_07:00:50
68,용당동,2020/06/05_07:00:50
