0,1,2
Bus_No,Bus_Location,Date
40,오신,2020/06/06_17:00:27
40,송정1단지주공,2020/06/06_17:00:27
40,해운대고교,2020/06/06_17:00:27
40,수영교차로(수영역),2020/06/06_17:00:27
40,동백역,2020/06/06_17:00:27
40,금련산역,2020/06/06_17:00:27
40,부산역,2020/06/06_17:00:27
40,대연고개,2020/06/06_17:00:27
40,서부교회,2020/06/06_17:00:27
40,대신중학교,2020/06/06_17:00:27
40,영락교회,2020/06/06_17:00:27
40,부산역,2020/06/06_17:00:27
40,시민회관,2020/06/06_17:00:27
40,대연동제일은행,2020/06/06_17:00:27
40,수영역,2020/06/06_17:00:27
40,올림픽교차로,2020/06/06_17:00:27
40,해운대구청어귀삼거리,2020/06/06_17:00:27
40,대림3차아파트,2020/06/06_17:00:27
40,대우2차아파트,2020/06/06_17:00:27
40,내리초등학교,2020/06/06_17:00:46
40,대우2차아파트,2020/06/06_17:00:46
40,건널목삼거리,2020/06/06_17:00:46
40,수영교차로(수영역),2020/06/06_17:00:46
40,동백역,2020/06/06_17:00:46
40,금련산역,2020/06/06_17:00:46
40,부산역,2020/06/06_17:00:46
40,대연고개,2020/06/06_17:00:46
40,서부교회,2020/06/06_17:00:46
40,대신중학교,2020/06/06_17:00:46
40,영락교회,2020/06/06_17:00:46
40,부산역,2020/06/06_17:00:46
40,시민회관,2020/06/06_17:00:46
40,대연동제일은행,2020/06/06_17:00:46
40,수영역,2020/06/06_17:00:46
40,올림픽교차로,2020/06/06_17:00:46
40,해운대구청어귀삼거리,2020/06/06_17:00:46
40,대림3차아파트,2020/06/06_17:00:46
40,대우2차아파트,2020/06/06_17:00:46
40,내리초등학교,2020/06/06_17:01:06
40,대우2차아파트,2020/06/06_17:01:06
40,건널목삼거리,2020/06/06_17:01:06
40,수영교차로(수영역),2020/06/06_17:01:06
40,동백역,2020/06/06_17:01:06
40,금련산청소년수련원,2020/06/06_17:01:06
40,부산역,2020/06/06_17:01:06
40,문현교차로,2020/06/06_17:01:06
40,서부교회,2020/06/06_17:01:06
40,대신중학교,2020/06/06_17:01:06
40,영락교회,2020/06/06_17:01:06
40,부산역,2020/06/06_17:01:06
40,시민회관,2020/06/06_17:01:06
40,대연동제일은행,2020/06/06_17:01:06
40,수영역,2020/06/06_17:01:06
40,해운대구청어귀삼거리,2020/06/06_17:01:06
40,부산문화여고,2020/06/06_17:01:06
40,대림1차아파트,2020/06/06_17:01:06
40,대우2차아파트,2020/06/06_17:01:06
40,내리,2020/06/06_17:01:25
40,대우2차아파트,2020/06/06_17:01:25
40,건널목삼거리,2020/06/06_17:01:25
40,수영교차로(수영역),2020/06/06_17:01:25
40,동백역,2020/06/06_17:01:25
40,금련산청소년수련원,2020/06/06_17:01:25
40,부산역,2020/06/06_17:01:25
40,자성대,2020/06/06_17:01:25
40,서부교회,2020/06/06_17:01:25
40,대신중학교,2020/06/06_17:01:25
40,영락교회,2020/06/06_17:01:25
40,부산역,2020/06/06_17:01:25
40,시민회관,2020/06/06_17:01:25
40,대연동제일은행,2020/06/06_17:01:25
40,수영역,2020/06/06_17:01:25
40,해운대구청어귀삼거리,2020/06/06_17:01:25
40,부산문화여고,2020/06/06_17:01:25
40,대림1차아파트,2020/06/06_17:01:25
40,대우2차아파트,2020/06/06_17:01:25
40,내리,2020/06/06_17:01:44
40,대우2차아파트,2020/06/06_17:01:44
40,해운대구청어귀삼거리,2020/06/06_17:01:44
40,수영교차로(수영역),2020/06/06_17:01:44
40,동백역,2020/06/06_17:01:44
40,금련산청소년수련원,2020/06/06_17:01:44
40,부산역,2020/06/06_17:01:44
40,자성대,2020/06/06_17:01:44
40,서부교회,2020/06/06_17:01:44
40,대신중학교,2020/06/06_17:01:44
40,영락교회,2020/06/06_17:01:44
40,부산역,2020/06/06_17:01:44
40,시민회관,2020/06/06_17:01:44
40,대연동제일은행,2020/06/06_17:01:44
40,수영교차로(수영역),2020/06/06_17:01:44
40,건널목삼거리,2020/06/06_17:01:44
40,동백역,2020/06/06_17:01:44
40,대동상가,2020/06/06_17:01:44
40,대우2차아파트,2020/06/06_17:01:44
40,내리,2020/06/06_17:02:04
40,대우2차아파트,2020/06/06_17:02:04
40,해운대구청어귀삼거리,2020/06/06_17:02:04
40,수영교차로(수영역),2020/06/06_17:02:04
40,동백역,2020/06/06_17:02:04
40,금련산청소년수련원,2020/06/06_17:02:04
40,부산역,2020/06/06_17:02:04
40,자성대,2020/06/06_17:02:04
40,서부교회,2020/06/06_17:02:04
40,대신중학교,2020/06/06_17:02:04
40,영락교회,2020/06/06_17:02:04
40,부산역,2020/06/06_17:02:04
40,시민회관,2020/06/06_17:02:04
40,대연동제일은행,2020/06/06_17:02:04
40,수영교차로(수영역),2020/06/06_17:02:04
40,건널목삼거리,2020/06/06_17:02:04
40,동백역,2020/06/06_17:02:04
40,동부아파트,2020/06/06_17:02:04
40,대우2차아파트,2020/06/06_17:02:04
40,내리,2020/06/06_17:02:23
40,대우2차아파트,2020/06/06_17:02:23
40,해운대구청어귀삼거리,2020/06/06_17:02:23
40,수영교차로(수영역),2020/06/06_17:02:23
40,부산문화여고,2020/06/06_17:02:23
40,금련산청소년수련원,2020/06/06_17:02:23
40,부산역,2020/06/06_17:02:23
40,자성대,2020/06/06_17:02:23
40,서부교회,2020/06/06_17:02:23
40,대신중학교,2020/06/06_17:02:23
40,영락교회,2020/06/06_17:02:23
40,초량역,2020/06/06_17:02:23
40,시민회관,2020/06/06_17:02:23
40,대연동제일은행,2020/06/06_17:02:23
40,수영교차로(수영역),2020/06/06_17:02:23
40,건널목삼거리,2020/06/06_17:02:23
40,동백역,2020/06/06_17:02:23
40,동부아파트,2020/06/06_17:02:23
40,대우2차아파트,2020/06/06_17:02:23
40,내리,2020/06/06_17:02:43
40,대우2차아파트,2020/06/06_17:02:43
40,해운대구청어귀삼거리,2020/06/06_17:02:43
40,수영교차로(수영역),2020/06/06_17:02:43
40,부산문화여고,2020/06/06_17:02:43
40,금련산청소년수련원,2020/06/06_17:02:43
40,부산역,2020/06/06_17:02:43
40,자성대,2020/06/06_17:02:43
40,서부교회,2020/06/06_17:02:43
40,대신중학교,2020/06/06_17:02:43
40,영락교회,2020/06/06_17:02:43
40,초량역,2020/06/06_17:02:43
40,시민회관,2020/06/06_17:02:43
40,대연동제일은행,2020/06/06_17:02:43
40,수영교차로(수영역),2020/06/06_17:02:43
40,건널목삼거리,2020/06/06_17:02:43
40,운촌,2020/06/06_17:02:43
40,동신아파트,2020/06/06_17:02:43
40,대우2차아파트,2020/06/06_17:02:43
40,당사입구,2020/06/06_17:03:02
40,대우2차아파트,2020/06/06_17:03:02
40,우일시장,2020/06/06_17:03:02
40,수영교차로(수영역),2020/06/06_17:03:02
40,올림픽교차로,2020/06/06_17:03:02
40,금련산청소년수련원,2020/06/06_17:03:02
40,영주동,2020/06/06_17:03:02
40,자성대,2020/06/06_17:03:02
40,구덕운동장(종점),2020/06/06_17:03:02
40,대신중학교,2020/06/06_17:03:02
40,영락교회,2020/06/06_17:03:02
40,초량역,2020/06/06_17:03:02
40,대연동제일은행,2020/06/06_17:03:02
40,문현교차로,2020/06/06_17:03:02
40,수영교차로(수영역),2020/06/06_17:03:02
40,건널목삼거리,2020/06/06_17:03:02
40,운촌,2020/06/06_17:03:02
40,동신아파트,2020/06/06_17:03:02
40,대우2차아파트,2020/06/06_17:03:02
40,당사입구,2020/06/06_17:03:22
40,대우2차아파트,2020/06/06_17:03:22
40,우일시장,2020/06/06_17:03:22
40,수영교차로(수영역),2020/06/06_17:03:22
40,올림픽교차로,2020/06/06_17:03:22
40,금련산청소년수련원,2020/06/06_17:03:22
40,영주동,2020/06/06_17:03:22
40,자성대,2020/06/06_17:03:22
40,구덕운동장(종점),2020/06/06_17:03:22
40,대신중학교,2020/06/06_17:03:22
40,보수사거리,2020/06/06_17:03:22
40,초량역,2020/06/06_17:03:22
40,대연동제일은행,2020/06/06_17:03:22
40,문현교차로,2020/06/06_17:03:22
40,수영교차로(수영역),2020/06/06_17:03:22
40,건널목삼거리,2020/06/06_17:03:22
40,운촌,2020/06/06_17:03:22
40,동신아파트,2020/06/06_17:03:22
40,대우2차아파트,2020/06/06_17:03:22
40,당사입구,2020/06/06_17:03:41
40,대우2차아파트,2020/06/06_17:03:41
40,우일시장,2020/06/06_17:03:41
40,수영교차로(수영역),2020/06/06_17:03:41
40,올림픽교차로,2020/06/06_17:03:41
40,대남교차로(남천역),2020/06/06_17:03:41
40,영주동,2020/06/06_17:03:41
40,부산진시장,2020/06/06_17:03:41
40,구덕운동장(종점),2020/06/06_17:03:41
40,대신중학교,2020/06/06_17:03:41
40,보수사거리,2020/06/06_17:03:41
40,초량역,2020/06/06_17:03:41
40,대연동제일은행,2020/06/06_17:03:41
40,문현교차로,2020/06/06_17:03:41
40,수영교차로(수영역),2020/06/06_17:03:41
40,건널목삼거리,2020/06/06_17:03:41
40,운촌,2020/06/06_17:03:41
40,동신아파트,2020/06/06_17:03:41
40,대우2차아파트,2020/06/06_17:03:41
40,당사입구,2020/06/06_17:04:00
40,대우2차아파트,2020/06/06_17:04:00
40,우일시장,2020/06/06_17:04:00
40,수영교차로(수영역),2020/06/06_17:04:00
40,올림픽교차로,2020/06/06_17:04:00
40,대남교차로(남천역),2020/06/06_17:04:00
40,영주동,2020/06/06_17:04:00
40,부산진시장,2020/06/06_17:04:00
40,대신중학교,2020/06/06_17:04:00
40,보수사거리,2020/06/06_17:04:00
40,YMCA,2020/06/06_17:04:00
40,대연동제일은행,2020/06/06_17:04:00
40,지게골역,2020/06/06_17:04:00
40,수영교차로(수영역),2020/06/06_17:04:00
40,건널목삼거리,2020/06/06_17:04:00
40,운촌,2020/06/06_17:04:00
40,부흥고 해운대백병원,2020/06/06_17:04:00
40,대우2차아파트,2020/06/06_17:04:00
40,당사입구,2020/06/06_17:04:20
40,대우2차아파트,2020/06/06_17:04:20
40,우일시장,2020/06/06_17:04:20
40,수영교차로(수영역),2020/06/06_17:04:20
40,올림픽교차로,2020/06/06_17:04:20
40,대남교차로(남천역),2020/06/06_17:04:20
40,영주동,2020/06/06_17:04:20
40,부산진시장,2020/06/06_17:04:20
40,대신중학교,2020/06/06_17:04:20
40,보수사거리,2020/06/06_17:04:20
40,YMCA,2020/06/06_17:04:20
40,경성대학교,2020/06/06_17:04:20
40,지게골역,2020/06/06_17:04:20
40,수영교차로(수영역),2020/06/06_17:04:20
40,운촌,2020/06/06_17:04:20
40,해운대고교,2020/06/06_17:04:20
40,부흥고 해운대백병원,2020/06/06_17:04:20
40,대우2차아파트,2020/06/06_17:04:20
40,당사입구,2020/06/06_17:04:39
40,대우2차아파트,2020/06/06_17:04:39
40,우일시장,2020/06/06_17:04:39
40,수영교차로(수영역),2020/06/06_17:04:39
40,올림픽교차로,2020/06/06_17:04:39
40,대남교차로(남천역),2020/06/06_17:04:39
40,영주동,2020/06/06_17:04:39
40,부산진시장,2020/06/06_17:04:39
40,대신중학교,2020/06/06_17:04:39
40,보수동책방골목,2020/06/06_17:04:39
40,YMCA,2020/06/06_17:04:39
40,경성대학교,2020/06/06_17:04:39
40,지게골역,2020/06/06_17:04:39
40,수영교차로(수영역),2020/06/06_17:04:39
40,운촌,2020/06/06_17:04:39
40,해운대고교,2020/06/06_17:04:39
40,부흥고 해운대백병원,2020/06/06_17:04:39
40,대우2차아파트,2020/06/06_17:04:39
40,당사입구,2020/06/06_17:04:59
40,대우2차아파트,2020/06/06_17:04:59
40,우일시장,2020/06/06_17:04:59
40,수영구보건소,2020/06/06_17:04:59
40,올림픽교차로,2020/06/06_17:04:59
40,대남교차로(남천역),2020/06/06_17:04:59
40,영주동,2020/06/06_17:04:59
40,부산진시장,2020/06/06_17:04:59
40,대신중학교,2020/06/06_17:04:59
40,대신중학교,2020/06/06_17:04:59
